year,month,loc_code,Region,Province,City,city_raw,EMP_w,EMP_n
2022,8,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,277956.7641,31
2022,8,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,12880.5152,5
2022,8,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,27467.7149,4
2022,8,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,51466.4965,6
2022,8,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,80138.893,7
2022,8,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,267491.7777,27
2022,8,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,22305.8133,5
2022,8,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,,
2022,8,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,351434.9673,43
2022,8,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,219704.7492,29
2022,8,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,132474.0388,21
2022,8,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,24138.153,3
2022,8,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,283329.0057,31
2022,8,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,33549.3499,5
2022,8,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,139550.5343,119
2022,8,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,,
2022,8,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,247726.7584,42
2022,9,7501,NCR,NCR,Caloocan City,Caloocan City,512300.9793,153
2022,9,NA,NCR,NCR,City of Manila,City of Manila,732841.5212,215
2022,9,7601,NCR,NCR,Las Pinas City,Las Piñas City,223155.1423,126
2022,9,7602,NCR,NCR,Makati City,Makati City,647106.1199,289
2022,9,7502,NCR,NCR,Malabon City,Malabon City,140191.9056,144
2022,9,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,292399.4625,129
2022,9,7402,NCR,NCR,Marikina City,Marikina City,172287.8307,119
2022,9,7603,NCR,NCR,Muntinlupa City,Muntinlupa City,293976.5345,176
2022,9,7503,NCR,NCR,Navotas City,Navotas City,65840.8952,135
2022,9,7604,NCR,NCR,Paranaque City,Parañaque City,333544.9392,137
2022,9,7605,NCR,NCR,Pasay City,Pasay City,305433.7468,167
2022,9,7403,NCR,NCR,Pasig City,Pasig City,662321.947,229
2022,9,7404,NCR,NCR,Quezon City,Quezon City,1799396.246,358
2022,9,7405,NCR,NCR,San Juan City,San Juan City,95329.4333,65
2022,9,7607,NCR,NCR,Taguig City,Taguig City,618817.3673,251
2022,9,7504,NCR,NCR,Valenzuela City,Valenzuela City,353583.2172,178
2022,9,803,Region III (Central Luzon),Bataan,Balanga City,Balanga City,69495.8828,36
2022,9,1410,Region III (Central Luzon),Bulacan,Malolos City,Malolos City,26017.5418,7
2022,9,1412,Region III (Central Luzon),Bulacan,Meycauayan City,Meycauayan City,122572.8506,18
2022,9,1420,Region III (Central Luzon),Bulacan,San Jose del Monte City,San Jose del Monte City,108911.4008,12
2022,9,4903,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,Cabanatuan City,29360.2064,6
2022,9,4908,Region III (Central Luzon),Nueva Ecija,Gapan City,Gapan City,10026.3466,2
2022,9,4919,Region III (Central Luzon),Nueva Ecija,Palayan City,Palayan City,844.784,1
2022,9,4926,Region III (Central Luzon),Nueva Ecija,San Jose City,San Jose City,14930.379,3
2022,9,4917,Region III (Central Luzon),Nueva Ecija,Science City of Munoz,Science City of Muñoz,6346.9895,1
2022,9,5401,Region III (Central Luzon),Pampanga,Angeles City,Angeles City,223113.6766,178
2022,9,5409,Region III (Central Luzon),Pampanga,Mabalacat City,Mabalacat City,262311.9068,81
2022,9,5416,Region III (Central Luzon),Pampanga,San Fernando City,San Fernando City,221578.7625,52
2022,9,6916,Region III (Central Luzon),Tarlac,Tarlac City,Tarlac City,102805.4392,28
2022,9,7107,Region III (Central Luzon),Zambales,Olongapo City,Olongapo City,147882.5512,192
2022,9,1005,Region IV-A (CALABARZON),Batangas,Batangas City,Batangas City,247194.4429,32
2022,9,1014,Region IV-A (CALABARZON),Batangas,Lipa City,Lipa City,236442.138,32
2022,9,1031,Region IV-A (CALABARZON),Batangas,Tanauan City,Tanauan City,17578.5731,3
2022,9,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,46303.218,8
2022,9,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,45205.4639,7
2022,9,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,8190.0818,2
2022,9,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,6960.212,1
2022,9,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,260092.3135,25
2022,9,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,305888.7815,31
2022,9,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,595.2882,1
2022,9,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,13695.9807,1
2022,9,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,259354.3054,35
2022,9,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,32751.5231,6
2022,9,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,431578.3095,62
2022,9,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,,
2022,9,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,6985.9362,4
2022,9,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,49527.1517,10
2022,9,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,132901.1943,101
2022,9,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,27964.0736,7
2022,9,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,162176.0871,28
2022,10,7501,NCR,NCR,Caloocan City,Caloocan City,479274.7736,572
2022,10,NA,NCR,NCR,City of Manila,City of Manila,830247.0498,955
2022,10,7601,NCR,NCR,Las Pinas City,Las Piñas City,208049.0812,443
2022,10,7602,NCR,NCR,Makati City,Makati City,614210.6804,1067
2022,10,7502,NCR,NCR,Malabon City,Malabon City,131290.7855,521
2022,10,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,268354.3396,588
2022,10,7402,NCR,NCR,Marikina City,Marikina City,186484.8035,456
2022,10,7603,NCR,NCR,Muntinlupa City,Muntinlupa City,314586.7441,603
2022,10,7503,NCR,NCR,Navotas City,Navotas City,77850.9173,530
2022,10,7604,NCR,NCR,Paranaque City,Parañaque City,345378.4748,584
2022,10,7605,NCR,NCR,Pasay City,Pasay City,332544.7834,703
2022,10,7403,NCR,NCR,Pasig City,Pasig City,559732.2874,779
2022,10,7404,NCR,NCR,Quezon City,Quezon City,1687414.37,1321
2022,10,7405,NCR,NCR,San Juan City,San Juan City,62501.7086,196
2022,10,7607,NCR,NCR,Taguig City,Taguig City,613272.241,933
2022,10,7504,NCR,NCR,Valenzuela City,Valenzuela City,241571.0151,584
2022,10,803,Region III (Central Luzon),Bataan,Balanga City,Balanga City,42045.5644,83
2022,10,1410,Region III (Central Luzon),Bulacan,Malolos City,Malolos City,116736.9567,63
2022,10,1412,Region III (Central Luzon),Bulacan,Meycauayan City,Meycauayan City,45661.0555,38
2022,10,1420,Region III (Central Luzon),Bulacan,San Jose del Monte City,San Jose del Monte City,175732.2808,86
2022,10,4903,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,Cabanatuan City,192264.5709,133
2022,10,4908,Region III (Central Luzon),Nueva Ecija,Gapan City,Gapan City,78795.7649,50
2022,10,4919,Region III (Central Luzon),Nueva Ecija,Palayan City,Palayan City,7035.1582,6
2022,10,4926,Region III (Central Luzon),Nueva Ecija,San Jose City,San Jose City,126028.5548,82
2022,10,4917,Region III (Central Luzon),Nueva Ecija,Science City of Munoz,Science City of Muñoz,40768.8045,30
2022,10,5401,Region III (Central Luzon),Pampanga,Angeles City,Angeles City,385823.4606,801
2022,10,5409,Region III (Central Luzon),Pampanga,Mabalacat City,Mabalacat City,72034.2137,74
2022,10,5416,Region III (Central Luzon),Pampanga,San Fernando City,San Fernando City,136831.8789,107
2022,10,6916,Region III (Central Luzon),Tarlac,Tarlac City,Tarlac City,134963.36,168
2022,10,7107,Region III (Central Luzon),Zambales,Olongapo City,Olongapo City,132631.4077,796
2022,10,1005,Region IV-A (CALABARZON),Batangas,Batangas City,Batangas City,117014.4544,71
2022,10,1014,Region IV-A (CALABARZON),Batangas,Lipa City,Lipa City,55436.629,43
2022,10,1031,Region IV-A (CALABARZON),Batangas,Tanauan City,Tanauan City,88384.7741,47
2022,10,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,264120.8193,99
2022,10,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,14388.6273,21
2022,10,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,145878.4924,54
2022,10,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,249774.8903,118
2022,10,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,68481.9024,28
2022,10,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,235189.5822,95
2022,10,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,33502.8861,20
2022,10,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,85214.2848,41
2022,10,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,250165.9765,130
2022,10,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,141079.9355,67
2022,10,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,377655.1763,186
2022,10,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,139595.8549,66
2022,10,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,55448.0553,36
2022,10,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,217233.44,117
2022,10,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,118315.5218,401
2022,10,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,1882.7207,3
2022,10,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,265243.6041,156
2022,11,7501,NCR,NCR,Caloocan City,Caloocan City,448089.4385,118
2022,11,NA,NCR,NCR,City of Manila,City of Manila,863036.4839,221
2022,11,7601,NCR,NCR,Las Pinas City,Las Piñas City,214182.4181,117
2022,11,7602,NCR,NCR,Makati City,Makati City,780836.6259,278
2022,11,7502,NCR,NCR,Malabon City,Malabon City,93980.5343,93
2022,11,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,306250.0054,155
2022,11,7402,NCR,NCR,Marikina City,Marikina City,169661.2431,128
2022,11,7603,NCR,NCR,Muntinlupa City,Muntinlupa City,340832.4657,175
2022,11,7503,NCR,NCR,Navotas City,Navotas City,103753.3678,195
2022,11,7604,NCR,NCR,Paranaque City,Parañaque City,402391.5471,160
2022,11,7605,NCR,NCR,Pasay City,Pasay City,329732.766,179
2022,11,7403,NCR,NCR,Pasig City,Pasig City,540203.0401,198
2022,11,7404,NCR,NCR,Quezon City,Quezon City,1750726.208,369
2022,11,7405,NCR,NCR,San Juan City,San Juan City,84153.4384,59
2022,11,7607,NCR,NCR,Taguig City,Taguig City,589040.039,231
2022,11,7504,NCR,NCR,Valenzuela City,Valenzuela City,318989.5163,192
2022,11,803,Region III (Central Luzon),Bataan,Balanga City,Balanga City,103941.3829,56
2022,11,1410,Region III (Central Luzon),Bulacan,Malolos City,Malolos City,279042.9124,29
2022,11,1412,Region III (Central Luzon),Bulacan,Meycauayan City,Meycauayan City,363227.944,38
2022,11,1420,Region III (Central Luzon),Bulacan,San Jose del Monte City,San Jose del Monte City,192594.7232,23
2022,11,4903,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,Cabanatuan City,247867.6276,45
2022,11,4908,Region III (Central Luzon),Nueva Ecija,Gapan City,Gapan City,7394.0154,1
2022,11,4919,Region III (Central Luzon),Nueva Ecija,Palayan City,Palayan City,199070.0227,37
2022,11,4926,Region III (Central Luzon),Nueva Ecija,San Jose City,San Jose City,,
2022,11,4917,Region III (Central Luzon),Nueva Ecija,Science City of Munoz,Science City of Muñoz,,
2022,11,5401,Region III (Central Luzon),Pampanga,Angeles City,Angeles City,440504.5937,214
2022,11,5409,Region III (Central Luzon),Pampanga,Mabalacat City,Mabalacat City,135121.8238,29
2022,11,5416,Region III (Central Luzon),Pampanga,San Fernando City,San Fernando City,93819.3852,18
2022,11,6916,Region III (Central Luzon),Tarlac,Tarlac City,Tarlac City,205709.1433,61
2022,11,7107,Region III (Central Luzon),Zambales,Olongapo City,Olongapo City,108610.4382,173
2022,11,1005,Region IV-A (CALABARZON),Batangas,Batangas City,Batangas City,112360.8337,17
2022,11,1014,Region IV-A (CALABARZON),Batangas,Lipa City,Lipa City,779955.9579,118
2022,11,1031,Region IV-A (CALABARZON),Batangas,Tanauan City,Tanauan City,202731.7361,32
2022,11,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,519456.6621,59
2022,11,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,27658.4488,9
2022,11,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,40167.3303,5
2022,11,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,388612.6142,42
2022,11,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,54962.9584,6
2022,11,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,45848.9675,6
2022,11,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,21136.1056,4
2022,11,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,268051.3123,26
2022,11,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,637502.6975,87
2022,11,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,127402.2071,20
2022,11,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,44684.3105,10
2022,11,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,258636.5178,32
2022,11,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,12350.5576,4
2022,11,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,69196.8101,14
2022,11,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,124310.9992,104
2022,11,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,193979.2285,35
2022,11,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,564088.9563,87
2022,12,7501,NCR,NCR,Caloocan City,Caloocan City,465338.5989,147
2022,12,NA,NCR,NCR,City of Manila,City of Manila,871400.8299,238
2022,12,7601,NCR,NCR,Las Pinas City,Las Piñas City,200874.616,118
2022,12,7602,NCR,NCR,Makati City,Makati City,679550.7534,285
2022,12,7502,NCR,NCR,Malabon City,Malabon City,139190.383,150
2022,12,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,294992.7526,165
2022,12,7402,NCR,NCR,Marikina City,Marikina City,196887.6739,126
2022,12,7603,NCR,NCR,Muntinlupa City,Muntinlupa City,429378.9131,184
2022,12,7503,NCR,NCR,Navotas City,Navotas City,90644.9799,131
2022,12,7604,NCR,NCR,Paranaque City,Parañaque City,357228.303,165
2022,12,7605,NCR,NCR,Pasay City,Pasay City,367409.2526,178
2022,12,7403,NCR,NCR,Pasig City,Pasig City,516257.1369,181
2022,12,7404,NCR,NCR,Quezon City,Quezon City,1751119.275,370
2022,12,7405,NCR,NCR,San Juan City,San Juan City,114387.2532,31
2022,12,7607,NCR,NCR,Taguig City,Taguig City,544499.5016,171
2022,12,7504,NCR,NCR,Valenzuela City,Valenzuela City,269173.2099,152
2022,12,803,Region III (Central Luzon),Bataan,Balanga City,Balanga City,90478.3257,39
2022,12,1410,Region III (Central Luzon),Bulacan,Malolos City,Malolos City,145126.1891,17
2022,12,1412,Region III (Central Luzon),Bulacan,Meycauayan City,Meycauayan City,10792.9692,4
2022,12,1420,Region III (Central Luzon),Bulacan,San Jose del Monte City,San Jose del Monte City,391739.0509,43
2022,12,4903,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,Cabanatuan City,283317.9555,47
2022,12,4908,Region III (Central Luzon),Nueva Ecija,Gapan City,Gapan City,123388.4225,19
2022,12,4919,Region III (Central Luzon),Nueva Ecija,Palayan City,Palayan City,793.5577,1
2022,12,4926,Region III (Central Luzon),Nueva Ecija,San Jose City,San Jose City,,
2022,12,4917,Region III (Central Luzon),Nueva Ecija,Science City of Munoz,Science City of Muñoz,,
2022,12,5401,Region III (Central Luzon),Pampanga,Angeles City,Angeles City,390620.6683,219
2022,12,5409,Region III (Central Luzon),Pampanga,Mabalacat City,Mabalacat City,358624.6444,73
2022,12,5416,Region III (Central Luzon),Pampanga,San Fernando City,San Fernando City,260632.8131,57
2022,12,6916,Region III (Central Luzon),Tarlac,Tarlac City,Tarlac City,138228.8907,37
2022,12,7107,Region III (Central Luzon),Zambales,Olongapo City,Olongapo City,193156.8108,231
2022,12,1005,Region IV-A (CALABARZON),Batangas,Batangas City,Batangas City,324123.4752,44
2022,12,1014,Region IV-A (CALABARZON),Batangas,Lipa City,Lipa City,452671.0617,59
2022,12,1031,Region IV-A (CALABARZON),Batangas,Tanauan City,Tanauan City,8577.1899,1
2022,12,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,49755.8921,5
2022,12,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,8412.1529,2
2022,12,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,130992.7339,14
2022,12,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,424837.1903,43
2022,12,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,371359.9807,40
2022,12,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,181822.5256,21
2022,12,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,12652.1521,2
2022,12,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,9978.8218,1
2022,12,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,92739.4165,11
2022,12,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,67245.3106,9
2022,12,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,869165.0192,101
2022,12,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,206628.3526,26
2022,12,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,119177.9598,14
2022,12,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,73385.1173,13
2022,12,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,132754.4254,99
2022,12,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,151595.843,35
2022,12,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,309511.9562,45
2023,1,7501,NCR,NCR,Caloocan City,Caloocan City,473756.327,564
2023,1,NA,NCR,NCR,City of Manila,City of Manila,827273.5254,908
2023,1,7601,NCR,NCR,Las Pinas City,Las Piñas City,202180.4398,433
2023,1,7602,NCR,NCR,Makati City,Makati City,771912.7558,1177
2023,1,7502,NCR,NCR,Malabon City,Malabon City,130801.5254,564
2023,1,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,286783.2246,646
2023,1,7402,NCR,NCR,Marikina City,Marikina City,162493.4492,475
2023,1,7603,NCR,NCR,Muntinlupa City,Muntinlupa City,330143.1956,683
2023,1,7503,NCR,NCR,Navotas City,Navotas City,69319.7221,492
2023,1,7604,NCR,NCR,Paranaque City,Parañaque City,432257.7375,748
2023,1,7605,NCR,NCR,Pasay City,Pasay City,368321.2541,718
2023,1,7403,NCR,NCR,Pasig City,Pasig City,596967.1925,887
2023,1,7404,NCR,NCR,Quezon City,Quezon City,1765277.705,1330
2023,1,7405,NCR,NCR,San Juan City,San Juan City,73522.3308,205
2023,1,7607,NCR,NCR,Taguig City,Taguig City,597948.6334,914
2023,1,7504,NCR,NCR,Valenzuela City,Valenzuela City,266662.3477,547
2023,1,803,Region III (Central Luzon),Bataan,Balanga City,Balanga City,70717.138,132
2023,1,1410,Region III (Central Luzon),Bulacan,Malolos City,Malolos City,77424.424,48
2023,1,1412,Region III (Central Luzon),Bulacan,Meycauayan City,Meycauayan City,105439.1323,61
2023,1,1420,Region III (Central Luzon),Bulacan,San Jose del Monte City,San Jose del Monte City,308278.1485,139
2023,1,4903,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,Cabanatuan City,128441.7739,87
2023,1,4908,Region III (Central Luzon),Nueva Ecija,Gapan City,Gapan City,1342.4911,1
2023,1,4919,Region III (Central Luzon),Nueva Ecija,Palayan City,Palayan City,9086.9524,6
2023,1,4926,Region III (Central Luzon),Nueva Ecija,San Jose City,San Jose City,45251.2311,33
2023,1,4917,Region III (Central Luzon),Nueva Ecija,Science City of Munoz,Science City of Muñoz,5241.346,4
2023,1,5401,Region III (Central Luzon),Pampanga,Angeles City,Angeles City,408865.7637,782
2023,1,5409,Region III (Central Luzon),Pampanga,Mabalacat City,Mabalacat City,300921.4851,236
2023,1,5416,Region III (Central Luzon),Pampanga,San Fernando City,San Fernando City,128759.2128,113
2023,1,6916,Region III (Central Luzon),Tarlac,Tarlac City,Tarlac City,142508.7395,147
2023,1,7107,Region III (Central Luzon),Zambales,Olongapo City,Olongapo City,133843.6063,760
2023,1,1005,Region IV-A (CALABARZON),Batangas,Batangas City,Batangas City,76493.1118,48
2023,1,1014,Region IV-A (CALABARZON),Batangas,Lipa City,Lipa City,194106.5986,106
2023,1,1031,Region IV-A (CALABARZON),Batangas,Tanauan City,Tanauan City,31762.1982,14
2023,1,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,135170.3812,80
2023,1,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,66716.131,37
2023,1,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,46739.3197,24
2023,1,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,279273.212,113
2023,1,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,545977.7711,162
2023,1,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,111781.1739,56
2023,1,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,101907.7647,30
2023,1,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,69268.3234,29
2023,1,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,63553.5322,46
2023,1,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,136256.2808,65
2023,1,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,358750.2522,183
2023,1,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,52089.6279,29
2023,1,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,133222.7068,81
2023,1,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,134420.2064,79
2023,1,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,124780.5798,420
2023,1,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,49420.12,41
2023,1,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,294203.4808,191
2023,2,7501,NCR,NCR,Caloocan City,Caloocan City,504797.2997,137
2023,2,NA,NCR,NCR,City of Manila,City of Manila,966994.2275,267
2023,2,7601,NCR,NCR,Las Pinas City,Las Piñas City,231565.8178,132
2023,2,7602,NCR,NCR,Makati City,Makati City,667358.0349,295
2023,2,7502,NCR,NCR,Malabon City,Malabon City,118884.9902,125
2023,2,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,256330.0783,176
2023,2,7402,NCR,NCR,Marikina City,Marikina City,305387.2063,168
2023,2,7603,NCR,NCR,Muntinlupa City,Muntinlupa City,335882.4223,153
2023,2,7503,NCR,NCR,Navotas City,Navotas City,82741.1908,135
2023,2,7604,NCR,NCR,Paranaque City,Parañaque City,399311.1178,182
2023,2,7605,NCR,NCR,Pasay City,Pasay City,304949.1953,164
2023,2,7403,NCR,NCR,Pasig City,Pasig City,555849.5235,200
2023,2,7404,NCR,NCR,Quezon City,Quezon City,1733936.304,347
2023,2,7405,NCR,NCR,San Juan City,San Juan City,87065.184,49
2023,2,7607,NCR,NCR,Taguig City,Taguig City,596185.031,238
2023,2,7504,NCR,NCR,Valenzuela City,Valenzuela City,369464.5364,202
2023,2,803,Region III (Central Luzon),Bataan,Balanga City,Balanga City,93636.5036,51
2023,2,1410,Region III (Central Luzon),Bulacan,Malolos City,Malolos City,12991.5597,2
2023,2,1412,Region III (Central Luzon),Bulacan,Meycauayan City,Meycauayan City,31574.4918,6
2023,2,1420,Region III (Central Luzon),Bulacan,San Jose del Monte City,San Jose del Monte City,394394.9917,47
2023,2,4903,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,Cabanatuan City,310377.5063,57
2023,2,4908,Region III (Central Luzon),Nueva Ecija,Gapan City,Gapan City,,
2023,2,4919,Region III (Central Luzon),Nueva Ecija,Palayan City,Palayan City,,
2023,2,4926,Region III (Central Luzon),Nueva Ecija,San Jose City,San Jose City,52345.14,9
2023,2,4917,Region III (Central Luzon),Nueva Ecija,Science City of Munoz,Science City of Muñoz,,
2023,2,5401,Region III (Central Luzon),Pampanga,Angeles City,Angeles City,266347.8207,178
2023,2,5409,Region III (Central Luzon),Pampanga,Mabalacat City,Mabalacat City,63792.0605,41
2023,2,5416,Region III (Central Luzon),Pampanga,San Fernando City,San Fernando City,191301.1591,34
2023,2,6916,Region III (Central Luzon),Tarlac,Tarlac City,Tarlac City,205364.6166,55
2023,2,7107,Region III (Central Luzon),Zambales,Olongapo City,Olongapo City,114350.0349,177
2023,2,1005,Region IV-A (CALABARZON),Batangas,Batangas City,Batangas City,119561.885,21
2023,2,1014,Region IV-A (CALABARZON),Batangas,Lipa City,Lipa City,361360.0745,53
2023,2,1031,Region IV-A (CALABARZON),Batangas,Tanauan City,Tanauan City,34582.2401,7
2023,2,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,155501.6315,18
2023,2,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,272300.5219,31
2023,2,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,20289.2811,5
2023,2,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,119665.0272,14
2023,2,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,26254.0624,5
2023,2,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,47586.0208,4
2023,2,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,407571.107,40
2023,2,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,10855.0377,1
2023,2,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,47842.2811,7
2023,2,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,11865.8512,3
2023,2,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,326497.4681,42
