YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2019,7,17,34.2,29.3,23,85,5,220
2019,7,18,18.3,29.4,25.7,82,4,190
2019,7,19,63.6,31.2,24.7,90,1,140
2019,7,20,6.2,31.1,24.9,89,1,40
2019,7,21,0,31.8,25.1,85,1,20
2019,7,22,8.2,31.8,24.6,83,2,60
2019,7,23,-1,31.3,23.7,83,2,10
2019,7,24,1.2,31.1,24.7,84,2,240
2019,7,25,62.4,31,24.5,87,3,80
2019,7,26,17.4,29.7,24.3,89,2,180
2019,7,27,12.5,29.8,23.6,88,2,90
2019,7,28,34.3,30.4,23.2,87,3,170
2019,7,29,227.2,28,23.1,90,3,100
2019,7,30,47,26.3,22.3,93,2,120
2019,7,31,45.1,29.4,23.2,91,3,90
2019,8,1,228.7,30.3,22.3,94,5,210
2019,8,2,181.6,25.4,23.4,95,3,80
2019,8,3,139,26.7,23.4,94,2,60
2019,8,4,13.6,29,24.5,92,3,200
2019,8,5,46.2,29.2,24.2,92,1,80
2019,8,6,30.8,30.6,24.7,92,2,150
2019,8,7,31.8,30.3,25.7,87,4,180
2019,8,8,54.6,29.4,24.6,87,6,200
2019,8,9,17.4,29,26,86,7,200
2019,8,10,31.4,29.3,25.1,88,4,210
2019,8,11,6.5,30.6,27,83,5,210
2019,8,12,6.5,30.8,27.5,87,5,220
2019,8,13,22.2,29.8,25.8,86,6,210
2019,8,14,1.1,30.8,26.7,86,5,200
2019,8,15,1.4,30.4,25.8,86,5,200
2019,8,16,24.2,31,24.5,88,3,180
2019,8,17,34.6,31.3,25,90,2,240
2019,8,18,3.3,30.5,24.8,92,1,50
2019,8,19,0,31.4,24.9,92,2,270
2019,8,20,5.2,30.8,24.5,90,2,60
2019,8,21,82,30.5,23.4,92,2,200
2019,8,22,48,30.4,23.2,90,2,20
2019,8,23,94.8,27.9,24.2,94,4,240
2019,8,24,87.8,29.1,24,95,2,200
