YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2018,8,31,22.2,32.5,23,84,2,20
2018,9,1,10.8,32.3,23.6,84,1,40
2018,9,2,3.8,31.3,24.4,91,1,240
2018,9,3,26.4,31.8,24,86,1,200
2018,9,4,22.4,28.9,23.3,88,1,240
2018,9,5,0,31.3,24,89,1,220
2018,9,6,86.3,30,23.4,89,1,20
2018,9,7,11,30,24,88,2,180
2018,9,8,0,32.7,23.7,87,2,200
2018,9,9,0,34,23.7,83,1,240
2018,9,10,0,33.7,23.3,88,1,70
2018,9,11,-1,30.9,23.6,87,1,200
2018,9,12,-1,31.4,23.3,88,1,180
2018,9,13,22.2,33,24,87,1,230
2018,9,14,25.1,30,24.5,85,4,230
2018,9,15,2.6,31,24,89,3,200
2018,9,16,4,31.2,23.8,89,1,230
2018,9,17,-1,30.7,23.2,90,1,20
2018,9,18,-1,30.7,24,82,2,70
2018,9,19,12.2,31,24,88,1,40
2018,9,20,25.4,33,22.5,91,1,40
2018,9,21,-1,33.2,24,89,1,220
2018,9,22,0,33.5,24.7,80,1,20
2018,9,23,0,34,23.4,79,1,20
2018,9,24,0,33,24,81,1,200
2018,9,25,0,33,24.5,82,2,230
2018,9,26,1.5,32.9,24,83,1,220
2018,9,27,0,31.7,24.2,86,2,220
2018,9,28,1.9,33.8,23.6,90,1,220
2018,9,29,0,32.4,23.2,85,1,220
2018,9,30,0,33.4,23.4,85,1,210
2018,10,1,0,33,24.4,86,1,90
2018,10,2,0,32.5,23.3,80,2,20
2018,10,3,34.4,31.8,23.3,84,1,220
2018,10,4,2.6,31.7,23.2,87,1,220
2018,10,5,0,32.2,22.8,86,1,240
2018,10,6,0,33.5,22.6,82,1,40
2018,10,7,0.7,32.7,23.4,87,1,40
2018,10,8,4,33,23.2,87,1,40
2018,10,9,1,32.5,23.9,88,1,20
2018,10,10,63.4,32.6,23.6,89,1,20
2018,10,11,0,33,24.2,80,2,20
2018,10,12,0,33.8,23.5,81,1,40
2018,10,13,0,33.2,25.5,82,2,40
2018,10,14,2,33,24.4,83,1,70
2018,10,15,2.4,33,22.3,89,1,40
2018,10,16,7,31.9,23.4,90,1,40
2018,10,17,0,34,23.1,81,1,20
2018,10,18,0,33,23,81,2,20
2018,10,19,0,33.2,24,82,1,40
2018,10,20,-1,33.5,23,79,1,40
2018,10,21,1,33.8,25.4,80,2,40
2018,10,22,0,34,23.2,74,2,40
2018,10,23,0,33.3,22.4,72,1,40
2018,10,24,0,32.7,22,82,1,40
2018,10,25,0,32.5,22.4,76,1,40
2018,10,26,0,32.9,22.4,76,1,40
2018,10,27,2,31.5,23,82,1,40
2018,10,28,0,32.4,23.2,82,1,240
2018,10,29,0,32.5,20.2,78,1,220
2018,10,30,7.2,32.5,25,83,1,240
2018,10,31,-1,32.6,23.2,83,1,40
2018,11,1,0,33,24.7,83,1,40
2018,11,2,0,33,25,76,3,20
2018,11,3,0,32.8,25.5,76,5,40
2018,11,4,0.4,32.4,24.9,84,1,40
2018,11,5,3.4,31.3,24.6,84,2,40
2018,11,6,-1,33.2,23.5,85,1,40
2018,11,7,2,33.7,25.5,87,1,40
2018,11,8,1.6,32.2,24,78,2,40
2018,11,9,4.8,29.6,24.4,84,3,40
2018,11,10,1.4,30.5,23.6,85,4,40
2018,11,11,0,31.3,24.1,72,4,40
2018,11,12,0,31.5,23.5,74,3,20
2018,11,13,0,32.5,24.3,81,2,20
2018,11,14,2.2,33,24,83,2,40
2018,11,15,0,33.5,24.1,78,2,40
2018,11,16,-1,31.7,24.7,78,2,40
2018,11,17,0,32,22.7,75,2,40
2018,11,18,1,31.5,24,86,2,40
2018,11,19,1,31.3,22.5,81,1,70
2018,11,20,0.4,31.7,22.7,84,1,20
2018,11,21,1,31.5,22.7,84,2,20
2018,11,22,0.3,31.2,24.5,87,3,20
2018,11,23,0,33,23.1,83,1,360
2018,11,24,-1,32,22.6,76,2,40
2018,11,25,0.6,30.5,23.6,83,2,40
2018,11,26,0,30.9,20.2,77,3,20
2018,11,27,0,32,23.2,77,4,20
2018,11,28,-1,31.8,24,82,2,20
2018,11,29,-1,32.2,23.8,82,2,40
2018,11,30,0.2,29.9,23.9,79,2,40
2018,12,1,-1,30.6,24,81,3,40
2018,12,2,0,30,24.2,81,3,40
2018,12,3,12.8,32.2,22.8,76,2,40
2018,12,4,0.6,32.5,24.4,82,3,40
2018,12,5,2.6,31.5,25.2,83,4,40
2018,12,6,-1,32,24,81,2,40
2018,12,7,3.2,31.3,24.8,87,2,40
2018,12,8,0,32.8,22.5,78,2,40
2018,12,9,-1,33.5,23.3,81,1,40
2018,12,10,-1,31.8,24.5,80,2,40
2018,12,11,0.8,32,24.6,82,2,40
2018,12,12,0.6,31.2,24.4,79,4,40
2018,12,13,5.2,29.1,23.8,86,4,40
