Region,Area_slug,Area_display,Year,Month,total_rain_mm,wet_days,heavy_rain_days,tmax_avg,tmin_avg,tavg_avg,rh_avg,wind_speed_avg
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2022,12,116.5,11,0,29.751612903225805,23.541935483870965,26.646774193548385,81.64516129032258,2.4838709677419355
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2023,1,203.3,10,1,28.603225806451615,23.216129032258067,25.90967741935484,80.2258064516129,3.064516129032258
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2023,2,22.7,4,0,30.20357142857143,23.110714285714288,26.657142857142855,77.46428571428571,2.75
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2023,3,0.8,0,0,31.770967741935483,22.47741935483871,27.124193548387098,70.41935483870968,2.2580645161290325
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2023,4,101.4,6,0,33.26,23.709999999999997,28.485,74.63333333333334,1.4
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2023,5,89.8,10,0,33.84193548387096,25.05483870967742,29.448387096774194,78.45161290322581,1.7419354838709677
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2023,6,252.9,17,0,32.763333333333335,24.623333333333335,28.69333333333333,81.9,1.4333333333333333
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2023,7,394.1,20,0,32.274193548387096,24.729032258064517,28.501612903225805,82.0,1.8387096774193548
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2023,8,143.7,12,0,32.15483870967742,25.490322580645163,28.822580645161292,80.58064516129032,2.5161290322580645
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2023,9,163.4,17,0,32.45333333333333,24.57,28.511666666666667,83.96666666666667,1.5666666666666667
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2023,10,89.9,15,0,31.548387096774192,24.51290322580645,28.030645161290323,82.2258064516129,1.5483870967741935
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2023,11,166.6,14,0,31.153333333333332,24.516666666666666,27.834999999999997,80.56666666666666,2.2333333333333334
Region IV-A (CALABARZON),ambulong batangas,"Ambulong, Batangas",2023,12,127.9,13,0,30.996774193548386,24.019354838709678,27.508064516129032,81.35483870967742,2.3870967741935485
Region IV-A (CALABARZON),cavite,Cavite,2018,1,16.4,3,0,30.322580645161292,25.448387096774194,27.885483870967743,77.3225806451613,2.806451612903226
Region IV-A (CALABARZON),cavite,Cavite,2018,2,0.8,0,0,31.567857142857143,25.439285714285713,28.50357142857143,77.10714285714286,3.1785714285714284
Region IV-A (CALABARZON),cavite,Cavite,2018,3,105.8,2,1,32.145161290322584,25.700000000000003,28.92258064516129,74.70967741935483,3.2903225806451615
Region IV-A (CALABARZON),cavite,Cavite,2018,4,0.2,0,0,34.32,27.243333333333332,30.78166666666667,69.0,3.433333333333333
Region IV-A (CALABARZON),cavite,Cavite,2018,5,20.0,2,0,35.45161290322581,28.45483870967742,31.953225806451613,68.96774193548387,2.870967741935484
Region IV-A (CALABARZON),cavite,Cavite,2018,6,723.0,20,4,31.566666666666666,26.516666666666666,29.041666666666668,82.3,2.7333333333333334
Region IV-A (CALABARZON),cavite,Cavite,2018,7,757.3,23,5,30.41290322580645,26.038709677419355,28.225806451612904,84.83870967741936,2.967741935483871
Region IV-A (CALABARZON),cavite,Cavite,2018,8,427.2,20,2,31.17096774193548,26.580645161290324,28.875806451612902,81.96774193548387,3.5161290322580645
Region IV-A (CALABARZON),cavite,Cavite,2018,9,194.7,13,0,31.84,26.543333333333333,29.191666666666666,81.6,2.8
Region IV-A (CALABARZON),cavite,Cavite,2018,10,72.8,7,0,33.13548387096775,27.032258064516128,30.083870967741937,74.80645161290323,2.6451612903225805
Region IV-A (CALABARZON),cavite,Cavite,2018,11,13.700000000000001,3,0,32.38,26.57,29.475,72.96666666666667,2.6
Region IV-A (CALABARZON),cavite,Cavite,2018,12,132.9,11,0,30.574193548387097,25.65806451612903,28.116129032258065,78.06451612903226,2.3225806451612905
Region IV-A (CALABARZON),cavite,Cavite,2019,1,5.7,1,0,30.635483870967743,24.948387096774194,27.791935483870965,71.96774193548387,2.806451612903226
Region IV-A (CALABARZON),cavite,Cavite,2019,2,2.0,1,0,31.542857142857144,24.557142857142857,28.05,68.21428571428571,3.2857142857142856
Region IV-A (CALABARZON),cavite,Cavite,2019,3,2.4,1,0,33.15161290322581,25.532258064516128,29.34193548387097,66.61290322580645,3.4193548387096775
Region IV-A (CALABARZON),cavite,Cavite,2019,4,3.6,1,0,35.41,27.296666666666667,31.353333333333335,66.4,3.3
Region IV-A (CALABARZON),cavite,Cavite,2019,5,61.9,7,0,34.512903225806454,27.57741935483871,31.04516129032258,74.35483870967742,2.6451612903225805
Region IV-A (CALABARZON),cavite,Cavite,2019,6,271.1,14,1,34.46333333333334,27.43,30.946666666666665,75.1,2.9
Region IV-A (CALABARZON),cavite,Cavite,2019,7,309.8,15,2,32.487096774193546,26.39032258064516,29.438709677419357,78.83870967741936,2.903225806451613
Region IV-A (CALABARZON),cavite,Cavite,2019,8,622.9,19,3,30.89032258064516,26.280645161290323,28.585483870967742,83.58064516129032,3.5161290322580645
Region IV-A (CALABARZON),cavite,Cavite,2019,9,330.1,17,2,31.653333333333332,25.936666666666667,28.795,81.46666666666667,2.966666666666667
Region IV-A (CALABARZON),cavite,Cavite,2019,10,33.2,3,0,33.21612903225807,26.461290322580645,29.838709677419356,72.7741935483871,2.5483870967741935
Region IV-A (CALABARZON),cavite,Cavite,2019,11,149.8,7,1,31.86,25.946666666666665,28.903333333333332,78.86666666666666,2.433333333333333
Region IV-A (CALABARZON),cavite,Cavite,2019,12,119.5,2,2,31.519354838709678,25.361290322580647,28.440322580645162,78.6774193548387,3.032258064516129
Region IV-A (CALABARZON),cavite,Cavite,2020,1,4.2,1,0,31.038709677419355,24.874193548387098,27.956451612903226,77.80645161290323,2.6451612903225805
Region IV-A (CALABARZON),cavite,Cavite,2020,2,31.6,3,0,31.051724137931036,24.127586206896552,27.589655172413792,77.27586206896552,2.8620689655172415
Region IV-A (CALABARZON),cavite,Cavite,2020,3,1.9999999999999998,1,0,33.31612903225806,26.16774193548387,29.741935483870968,73.64516129032258,2.935483870967742
Region IV-A (CALABARZON),cavite,Cavite,2020,4,0.0,0,0,34.983333333333334,27.383333333333333,31.183333333333334,70.93333333333334,2.9
Region IV-A (CALABARZON),cavite,Cavite,2020,5,190.2,8,0,34.92903225806452,27.816129032258065,31.37258064516129,75.19354838709677,2.4838709677419355
Region IV-A (CALABARZON),cavite,Cavite,2020,6,269.5,9,2,34.10666666666667,27.503333333333334,30.805,75.16666666666667,2.566666666666667
Region IV-A (CALABARZON),cavite,Cavite,2020,7,230.4,15,2,33.84838709677419,26.635483870967743,30.241935483870968,75.93548387096774,2.4838709677419355
Region IV-A (CALABARZON),cavite,Cavite,2020,8,214.2,18,0,32.21290322580645,26.270967741935483,29.241935483870968,79.64516129032258,2.4193548387096775
Region IV-A (CALABARZON),cavite,Cavite,2020,9,130.9,13,0,33.67666666666666,26.883333333333333,30.279999999999998,76.76666666666667,2.3666666666666667
Region IV-A (CALABARZON),cavite,Cavite,2020,10,375.7,20,2,31.80322580645161,26.083870967741937,28.943548387096776,81.25806451612904,2.5483870967741935
Region IV-A (CALABARZON),cavite,Cavite,2020,11,203.6,9,1,31.59333333333333,25.59333333333333,28.59333333333333,78.9,3.033333333333333
Region IV-A (CALABARZON),cavite,Cavite,2020,12,123.9,12,0,31.016129032258064,25.574193548387097,28.29516129032258,79.58064516129032,2.3225806451612905
Region IV-A (CALABARZON),cavite,Cavite,2021,1,84.6,6,0,30.32903225806452,24.612903225806452,27.470967741935485,76.54838709677419,2.2903225806451615
Region IV-A (CALABARZON),cavite,Cavite,2021,2,25.9,5,0,31.307142857142857,24.739285714285717,28.023214285714285,74.82142857142857,2.5
Region IV-A (CALABARZON),cavite,Cavite,2021,3,14.3,3,0,33.50322580645161,26.216129032258067,29.85967741935484,72.80645161290323,2.6451612903225805
Region IV-A (CALABARZON),cavite,Cavite,2021,4,4.4,1,0,33.88333333333333,26.69333333333333,30.288333333333334,72.9,2.6666666666666665
Region IV-A (CALABARZON),cavite,Cavite,2021,5,0.2,0,0,35.55483870967742,28.238709677419354,31.896774193548385,70.48387096774194,2.6129032258064515
Region IV-A (CALABARZON),cavite,Cavite,2021,6,121.5,15,0,32.77333333333333,26.779999999999998,29.776666666666664,76.96666666666667,2.6666666666666665
Region IV-A (CALABARZON),cavite,Cavite,2021,7,682.6,16,5,31.567741935483873,26.32903225806452,28.948387096774194,80.16129032258064,2.967741935483871
Region IV-A (CALABARZON),cavite,Cavite,2021,8,136.4,12,0,32.64193548387097,26.677419354838708,29.65967741935484,78.48387096774194,2.7419354838709675
Region IV-A (CALABARZON),cavite,Cavite,2021,9,236.0,14,1,32.22666666666667,26.513333333333332,29.37,79.16666666666667,2.5
Region IV-A (CALABARZON),cavite,Cavite,2021,10,121.80000000000001,15,0,32.016129032258064,26.26774193548387,29.141935483870967,78.35483870967742,2.4838709677419355
Region IV-A (CALABARZON),cavite,Cavite,2021,11,17.4,2,0,32.97,26.716666666666665,29.84333333333333,74.63333333333334,2.3
Region IV-A (CALABARZON),cavite,Cavite,2021,12,59.3,6,0,31.174193548387095,25.05806451612903,28.116129032258065,73.48387096774194,2.6774193548387095
Region IV-A (CALABARZON),cavite,Cavite,2022,1,15.8,2,0,30.835483870967742,24.725806451612904,27.780645161290323,74.29032258064517,2.6774193548387095
Region IV-A (CALABARZON),cavite,Cavite,2022,2,17.8,1,0,31.692857142857143,25.50714285714286,28.599999999999998,73.71428571428571,3.0357142857142856
Region IV-A (CALABARZON),cavite,Cavite,2022,3,33.8,2,0,33.7,26.761290322580646,30.230645161290322,71.48387096774194,3.4193548387096775
Region IV-A (CALABARZON),cavite,Cavite,2022,4,41.4,5,0,33.223333333333336,26.73,29.976666666666667,71.83333333333333,3.1
Region IV-A (CALABARZON),cavite,Cavite,2022,5,232.2,14,0,34.08387096774194,27.067741935483873,30.575806451612905,75.06451612903226,2.903225806451613
Region IV-A (CALABARZON),cavite,Cavite,2022,6,74.0,8,0,33.82666666666667,27.19333333333333,30.509999999999998,74.93333333333334,2.3666666666666667
Region IV-A (CALABARZON),cavite,Cavite,2022,7,202.8,18,0,32.987096774193546,26.783870967741933,29.885483870967743,78.51612903225806,2.5161290322580645
Region IV-A (CALABARZON),cavite,Cavite,2022,8,401.8,17,2,31.612903225806452,25.906451612903226,28.759677419354837,81.45161290322581,2.4516129032258065
Region IV-A (CALABARZON),cavite,Cavite,2022,9,400.4,19,1,31.279999999999998,25.91,28.595000000000002,82.46666666666667,2.933333333333333
Region IV-A (CALABARZON),cavite,Cavite,2022,10,367.8,10,2,32.59,26.946666666666665,29.768333333333334,77.3,2.6666666666666665
Region IV-A (CALABARZON),cavite,Cavite,2022,11,103.0,12,0,31.723333333333336,26.046666666666667,28.884999999999998,77.53333333333333,2.7
Region IV-A (CALABARZON),cavite,Cavite,2022,12,64.4,8,0,30.822580645161292,25.683870967741935,28.253225806451614,76.3225806451613,2.5483870967741935
Region IV-A (CALABARZON),cavite,Cavite,2023,1,72.6,7,0,29.729032258064517,24.62258064516129,27.175806451612903,77.06451612903226,2.7419354838709675
Region IV-A (CALABARZON),cavite,Cavite,2023,2,12.4,1,0,30.974999999999998,24.92142857142857,27.948214285714283,73.07142857142857,3.2857142857142856
Region IV-A (CALABARZON),cavite,Cavite,2023,3,0.4,0,0,32.29032258064516,25.148387096774194,28.719354838709677,67.96774193548387,3.6774193548387095
Region IV-A (CALABARZON),cavite,Cavite,2023,4,68.7,5,1,33.51,26.746666666666666,30.128333333333334,69.46666666666667,3.4
Region IV-A (CALABARZON),cavite,Cavite,2023,5,134.6,9,0,34.36451612903225,27.683870967741935,31.024193548387096,72.03225806451613,3.5161290322580645
Region IV-A (CALABARZON),cavite,Cavite,2023,6,200.4,16,0,33.22,26.746666666666666,29.983333333333334,77.6,3.066666666666667
Region IV-A (CALABARZON),cavite,Cavite,2023,7,476.0,15,2,32.877419354838715,26.703225806451613,29.79032258064516,78.83870967741936,3.4193548387096775
Region IV-A (CALABARZON),cavite,Cavite,2023,8,289.2,14,1,31.97741935483871,27.45483870967742,29.716129032258067,79.7741935483871,4.419354838709677
Region IV-A (CALABARZON),cavite,Cavite,2023,9,315.3,17,2,32.3,26.826666666666664,29.563333333333333,80.8,2.8
Region IV-A (CALABARZON),cavite,Cavite,2023,10,201.3,14,1,31.825806451612905,26.63225806451613,29.229032258064517,77.64516129032258,2.838709677419355
Region IV-A (CALABARZON),cavite,Cavite,2023,11,16.3,6,0,32.43,26.736666666666668,29.583333333333332,71.16666666666667,2.7333333333333334
Region IV-A (CALABARZON),cavite,Cavite,2023,12,47.2,6,0,31.538709677419355,26.048387096774192,28.793548387096774,75.41935483870968,2.6774193548387095
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2018,1,124.4,12,0,23.98709677419355,17.103225806451615,20.54516129032258,87.87096774193549,4.258064516129032
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2018,2,21.4,2,0,25.432142857142857,16.985714285714288,21.208928571428572,85.42857142857143,3.1785714285714284
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2018,3,31.1,5,0,25.84193548387097,17.393548387096775,21.61774193548387,83.29032258064517,3.3548387096774195
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2018,4,7.0,3,0,27.82,18.966666666666665,23.39333333333333,79.76666666666667,3.1666666666666665
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2018,5,45.0,6,0,29.548387096774192,20.574193548387097,25.061290322580643,79.3225806451613,2.7419354838709675
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2018,6,613.2,19,4,26.626666666666665,19.456666666666667,23.041666666666668,91.16666666666667,2.466666666666667
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2018,7,881.1,27,5,25.299999999999997,18.816129032258065,22.05806451612903,95.29032258064517,2.5161290322580645
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2018,8,368.8,21,2,25.47741935483871,18.538709677419355,22.008064516129032,92.61290322580645,2.935483870967742
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2018,9,518.1,21,4,26.30666666666667,20.89,23.598333333333336,90.46666666666667,2.6666666666666665
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2018,10,65.30000000000001,4,0,27.18064516129032,21.038709677419355,24.10967741935484,84.58064516129032,3.161290322580645
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2018,11,64.5,11,0,25.58,20.436666666666667,23.008333333333333,85.13333333333334,4.366666666666666
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2018,12,353.1,19,2,24.03548387096774,20.206451612903226,22.120967741935484,88.80645161290323,4.838709677419355
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2019,1,67.9,11,0,23.34193548387097,19.103225806451615,21.22258064516129,85.96774193548387,5.064516129032258
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2019,2,23.1,5,0,24.317857142857143,18.239285714285714,21.27857142857143,80.92857142857143,4.392857142857143
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2019,3,1.0,1,0,26.787096774193547,19.70967741935484,23.248387096774195,78.38709677419355,3.967741935483871
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2019,4,2.0,1,0,29.096666666666668,21.43,25.263333333333332,77.7,3.7333333333333334
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2019,5,340.5,13,4,29.25483870967742,22.44516129032258,25.85,84.93548387096774,2.6129032258064515
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2019,6,267.4,15,1,28.470000000000002,22.35,25.41,86.8,2.8333333333333335
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2019,7,281.6,20,0,26.92258064516129,21.5258064516129,24.2241935483871,89.51612903225806,2.5806451612903225
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2019,8,666.5,23,4,25.0258064516129,21.18064516129032,23.103225806451615,94.48387096774194,3.870967741935484
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2019,9,455.5,19,3,25.506666666666668,21.029999999999998,23.26833333333333,92.13333333333334,2.8
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2019,10,74.3,11,0,26.65806451612903,21.24516129032258,23.951612903225808,85.12903225806451,2.5161290322580645
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2019,11,88.5,12,0,25.89,21.013333333333332,23.451666666666664,89.06666666666666,2.6333333333333333
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2019,12,218.5,12,1,24.758064516129032,20.348387096774193,22.55322580645161,88.3225806451613,3.6451612903225805
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2020,1,61.1,9,0,24.519354838709678,19.65806451612903,22.088709677419356,85.87096774193549,3.6451612903225805
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2020,2,63.2,10,0,23.451724137931034,18.693103448275863,21.07241379310345,84.37931034482759,4.206896551724138
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2020,3,5.1000000000000005,1,0,26.82903225806452,20.312903225806455,23.570967741935487,80.38709677419355,3.129032258064516
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2020,4,21.599999999999998,3,0,28.0,21.293333333333333,24.646666666666665,80.73333333333333,2.9
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2020,5,203.9,9,1,29.34193548387097,22.683870967741935,26.01290322580645,82.80645161290323,2.5161290322580645
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2020,6,158.5,11,1,28.366666666666667,22.16,25.263333333333332,85.23333333333333,2.2333333333333334
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2020,7,157.1,14,1,28.36774193548387,22.093548387096774,25.230645161290322,85.7741935483871,2.193548387096774
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2020,8,238.4,16,0,26.9741935483871,21.57741935483871,24.2758064516129,89.58064516129032,2.4838709677419355
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2020,9,247.7,15,1,27.990000000000002,21.94333333333333,24.966666666666665,87.06666666666666,2.3333333333333335
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2020,10,567.4,26,4,25.98709677419355,21.27741935483871,23.63225806451613,91.54838709677419,3.0
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2020,11,581.3,19,2,25.21333333333333,20.623333333333335,22.918333333333333,89.33333333333333,4.366666666666666
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2020,12,400.9,17,4,24.9741935483871,20.73548387096774,22.85483870967742,89.35483870967742,3.870967741935484
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2021,1,271.40000000000003,12,2,23.583870967741937,19.425806451612903,21.50483870967742,88.41935483870968,4.516129032258065
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2021,2,59.5,5,0,24.167857142857144,19.37142857142857,21.769642857142856,85.60714285714286,4.071428571428571
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2021,3,21.9,6,0,26.296774193548387,20.5258064516129,23.411290322580644,83.7741935483871,4.129032258064516
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2021,4,55.0,6,0,27.40666666666667,20.6,24.003333333333334,82.46666666666667,3.0
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2021,5,20.1,8,0,29.08709677419355,22.177419354838708,25.63225806451613,81.19354838709677,3.6451612903225805
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2021,6,262.90000000000003,15,1,27.853333333333335,22.0,24.926666666666666,88.96666666666667,2.3333333333333335
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2021,7,686.0,23,4,25.858064516129033,21.516129032258064,23.687096774193545,93.25806451612904,3.193548387096774
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2021,8,163.0,18,0,26.43548387096774,21.787096774193547,24.111290322580647,91.48387096774194,2.903225806451613
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2021,9,423.8,23,3,26.486666666666668,21.53666666666667,24.011666666666667,91.53333333333333,2.5
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2021,10,208.0,18,0,25.629032258064516,21.229032258064517,23.429032258064513,90.03225806451613,3.2580645161290325
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2021,11,113.2,17,0,25.753333333333334,21.15666666666667,23.455,89.73333333333333,3.8333333333333335
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2021,12,167.5,11,1,23.52258064516129,19.62258064516129,21.572580645161292,88.25806451612904,4.774193548387097
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2022,1,38.2,7,0,23.94516129032258,19.09032258064516,21.51774193548387,86.70967741935483,3.967741935483871
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2022,2,59.4,9,0,24.29642857142857,19.650000000000002,21.973214285714285,88.14285714285714,4.392857142857143
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2022,3,62.0,7,0,27.135483870967743,20.638709677419353,23.887096774193548,84.51612903225806,3.870967741935484
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2022,4,214.3,13,1,26.490000000000002,21.016666666666666,23.753333333333334,85.53333333333333,3.533333333333333
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2022,5,273.6,15,3,27.980645161290322,21.80322580645161,24.891935483870967,84.51612903225806,2.806451612903226
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2022,6,140.9,11,0,28.293333333333333,22.046666666666667,25.17,85.36666666666666,2.2666666666666666
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2022,7,435.1,22,1,27.493548387096773,21.835483870967742,24.664516129032258,89.29032258064517,2.032258064516129
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2022,8,494.8,14,3,26.616129032258065,21.306451612903224,23.961290322580645,89.7741935483871,2.3548387096774195
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2022,9,564.4,19,3,25.96333333333333,21.183333333333334,23.573333333333334,93.26666666666667,2.8
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2022,10,651.3,17,3,26.338709677419356,21.41290322580645,23.875806451612902,90.90322580645162,3.3870967741935485
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2022,11,203.3,18,0,25.863333333333333,21.19,23.526666666666664,89.5,3.6333333333333333
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2022,12,152.6,15,0,24.061290322580643,20.02258064516129,22.041935483870965,90.29032258064517,4.419354838709677
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2023,1,234.10000000000002,15,0,23.02258064516129,19.261290322580646,21.141935483870967,90.25806451612904,4.967741935483871
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2023,2,50.1,8,0,24.59392857142857,19.389285714285712,21.99160714285714,87.42857142857143,4.035714285714286
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2023,3,3.3,2,0,25.825806451612905,19.216129032258067,22.520967741935483,82.25806451612904,3.935483870967742
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2023,4,53.1,5,0,27.53666666666667,21.03666666666667,24.28666666666667,83.33333333333333,2.8666666666666667
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2023,5,211.1,16,0,28.37741935483871,22.116129032258065,25.246774193548386,87.41935483870968,2.806451612903226
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2023,6,257.6,12,2,27.844827586206897,21.96896551724138,24.906896551724138,88.20689655172414,2.3448275862068964
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2023,7,735.4,19,7,26.77741935483871,21.516129032258064,24.146774193548385,90.35483870967742,3.096774193548387
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2023,8,388.4,25,1,26.348387096774193,21.56451612903226,23.956451612903226,93.58064516129032,3.3548387096774195
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2023,9,352.6,14,2,27.363333333333333,21.616666666666667,24.490000000000002,90.9,2.3333333333333335
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2023,10,164.5,16,0,26.22258064516129,20.993548387096773,23.608064516129033,90.70967741935483,3.3870967741935485
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2023,11,155.5,14,0,25.753333333333334,20.68,23.216666666666665,88.66666666666667,4.1
Region IV-A (CALABARZON),tanay rizal,"Tanay, Rizal",2023,12,174.7,21,0,25.048387096774192,20.364516129032257,22.706451612903226,90.03225806451613,4.129032258064516
