Area,Area_Level,Region,Year,IncomeGroup,Value,Prelim_Flag
Angeles,Province,Region III (Central Luzon),2021,3rd Decile,4256.86,FALSE
Angeles,Province,Region III (Central Luzon),2021,4th Decile,4407.98,FALSE
Angeles,Province,Region III (Central Luzon),2021,5th Decile,5035.15,FALSE
Angeles,Province,Region III (Central Luzon),2021,6th Decile,5289.04,FALSE
Angeles,Province,Region III (Central Luzon),2021,7th Decile,5551.37,FALSE
Angeles,Province,Region III (Central Luzon),2021,8th Decile,6160.52,FALSE
Angeles,Province,Region III (Central Luzon),2021,9th Decile,6786.25,FALSE
Angeles,Province,Region III (Central Luzon),2021,All Income Groups,56827.9,FALSE
Angeles,Province,Region III (Central Luzon),2023,10th Decile,10251.47,TRUE
Angeles,Province,Region III (Central Luzon),2023,1st Decile,4790.08,TRUE
Angeles,Province,Region III (Central Luzon),2023,2nd Decile,5672.65,TRUE
Angeles,Province,Region III (Central Luzon),2023,3rd Decile,5843.41,TRUE
Angeles,Province,Region III (Central Luzon),2023,4th Decile,6195.45,TRUE
Angeles,Province,Region III (Central Luzon),2023,5th Decile,6770.01,TRUE
Angeles,Province,Region III (Central Luzon),2023,6th Decile,6937.27,TRUE
Angeles,Province,Region III (Central Luzon),2023,7th Decile,7303.45,TRUE
Angeles,Province,Region III (Central Luzon),2023,8th Decile,7785.74,TRUE
Angeles,Province,Region III (Central Luzon),2023,9th Decile,8178.31,TRUE
Angeles,Province,Region III (Central Luzon),2023,All Income Groups,69727.85,TRUE
Tarlac,Province,Region III (Central Luzon),2018,10th Decile,20841,FALSE
Tarlac,Province,Region III (Central Luzon),2018,1st Decile,4231.54,FALSE
Tarlac,Province,Region III (Central Luzon),2018,2nd Decile,5327.98,FALSE
Tarlac,Province,Region III (Central Luzon),2018,3rd Decile,6496.71,FALSE
Tarlac,Province,Region III (Central Luzon),2018,4th Decile,6466.49,FALSE
Tarlac,Province,Region III (Central Luzon),2018,5th Decile,7405.57,FALSE
Tarlac,Province,Region III (Central Luzon),2018,6th Decile,7916.9,FALSE
Tarlac,Province,Region III (Central Luzon),2018,7th Decile,9239,FALSE
Tarlac,Province,Region III (Central Luzon),2018,8th Decile,10547.86,FALSE
Tarlac,Province,Region III (Central Luzon),2018,9th Decile,13060.01,FALSE
Tarlac,Province,Region III (Central Luzon),2018,All Income Groups,91533.05,FALSE
Tarlac,Province,Region III (Central Luzon),2021,10th Decile,24773.83,FALSE
Tarlac,Province,Region III (Central Luzon),2021,1st Decile,5397.04,FALSE
Tarlac,Province,Region III (Central Luzon),2021,2nd Decile,6497.31,FALSE
Tarlac,Province,Region III (Central Luzon),2021,3rd Decile,7184.48,FALSE
Tarlac,Province,Region III (Central Luzon),2021,4th Decile,8173.06,FALSE
Tarlac,Province,Region III (Central Luzon),2021,5th Decile,8117.4,FALSE
Tarlac,Province,Region III (Central Luzon),2021,6th Decile,9527.58,FALSE
Tarlac,Province,Region III (Central Luzon),2021,7th Decile,10801.66,FALSE
Tarlac,Province,Region III (Central Luzon),2021,8th Decile,12190.41,FALSE
Tarlac,Province,Region III (Central Luzon),2021,9th Decile,15315.64,FALSE
Tarlac,Province,Region III (Central Luzon),2021,All Income Groups,107978.41,FALSE
Tarlac,Province,Region III (Central Luzon),2023,10th Decile,27268.5,TRUE
Tarlac,Province,Region III (Central Luzon),2023,1st Decile,6617.01,TRUE
Tarlac,Province,Region III (Central Luzon),2023,2nd Decile,9334,TRUE
Tarlac,Province,Region III (Central Luzon),2023,3rd Decile,10067.02,TRUE
Tarlac,Province,Region III (Central Luzon),2023,4th Decile,10914.86,TRUE
Tarlac,Province,Region III (Central Luzon),2023,5th Decile,11876.29,TRUE
Tarlac,Province,Region III (Central Luzon),2023,6th Decile,12847.06,TRUE
Tarlac,Province,Region III (Central Luzon),2023,7th Decile,12848.77,TRUE
Tarlac,Province,Region III (Central Luzon),2023,8th Decile,14509.09,TRUE
Tarlac,Province,Region III (Central Luzon),2023,9th Decile,18206.08,TRUE
Tarlac,Province,Region III (Central Luzon),2023,All Income Groups,134488.68,TRUE
Zambales,Province,Region III (Central Luzon),2018,10th Decile,11264.34,FALSE
Zambales,Province,Region III (Central Luzon),2018,1st Decile,1936.71,FALSE
Zambales,Province,Region III (Central Luzon),2018,2nd Decile,2672.41,FALSE
Zambales,Province,Region III (Central Luzon),2018,3rd Decile,2950.4,FALSE
Zambales,Province,Region III (Central Luzon),2018,4th Decile,3119.7,FALSE
Zambales,Province,Region III (Central Luzon),2018,5th Decile,3333.45,FALSE
Zambales,Province,Region III (Central Luzon),2018,6th Decile,4066.04,FALSE
Zambales,Province,Region III (Central Luzon),2018,7th Decile,4757.47,FALSE
Zambales,Province,Region III (Central Luzon),2018,8th Decile,5337.52,FALSE
Zambales,Province,Region III (Central Luzon),2018,9th Decile,6511.52,FALSE
Zambales,Province,Region III (Central Luzon),2018,All Income Groups,45949.56,FALSE
Zambales,Province,Region III (Central Luzon),2021,10th Decile,9627.91,FALSE
Zambales,Province,Region III (Central Luzon),2021,1st Decile,2308.95,FALSE
Zambales,Province,Region III (Central Luzon),2021,2nd Decile,2522.44,FALSE
Zambales,Province,Region III (Central Luzon),2021,3rd Decile,2911.45,FALSE
Zambales,Province,Region III (Central Luzon),2021,4th Decile,3143.7,FALSE
Zambales,Province,Region III (Central Luzon),2021,5th Decile,3492.34,FALSE
Zambales,Province,Region III (Central Luzon),2021,6th Decile,3715.66,FALSE
Zambales,Province,Region III (Central Luzon),2021,7th Decile,4233.61,FALSE
Zambales,Province,Region III (Central Luzon),2021,8th Decile,4568.97,FALSE
Zambales,Province,Region III (Central Luzon),2021,9th Decile,6227.76,FALSE
Zambales,Province,Region III (Central Luzon),2021,All Income Groups,42752.79,FALSE
Zambales,Province,Region III (Central Luzon),2023,10th Decile,10483.62,TRUE
Zambales,Province,Region III (Central Luzon),2023,1st Decile,3028.96,TRUE
Zambales,Province,Region III (Central Luzon),2023,2nd Decile,3585.27,TRUE
Zambales,Province,Region III (Central Luzon),2023,3rd Decile,4008.02,TRUE
Zambales,Province,Region III (Central Luzon),2023,4th Decile,4321.68,TRUE
Zambales,Province,Region III (Central Luzon),2023,5th Decile,4762.56,TRUE
Zambales,Province,Region III (Central Luzon),2023,6th Decile,4842.27,TRUE
Zambales,Province,Region III (Central Luzon),2023,7th Decile,6020.65,TRUE
Zambales,Province,Region III (Central Luzon),2023,8th Decile,5964.7,TRUE
Zambales,Province,Region III (Central Luzon),2023,9th Decile,6981.47,TRUE
Zambales,Province,Region III (Central Luzon),2023,All Income Groups,53999.2,TRUE
Olongapo,Province,Region III (Central Luzon),2018,10th Decile,4717.99,FALSE
Olongapo,Province,Region III (Central Luzon),2018,1st Decile,1131.24,FALSE
Olongapo,Province,Region III (Central Luzon),2018,2nd Decile,1421.29,FALSE
Olongapo,Province,Region III (Central Luzon),2018,3rd Decile,1591.07,FALSE
Olongapo,Province,Region III (Central Luzon),2018,4th Decile,1578.96,FALSE
Olongapo,Province,Region III (Central Luzon),2018,5th Decile,1869.6,FALSE
Olongapo,Province,Region III (Central Luzon),2018,6th Decile,2193.13,FALSE
Olongapo,Province,Region III (Central Luzon),2018,7th Decile,2316.67,FALSE
Olongapo,Province,Region III (Central Luzon),2018,8th Decile,2603.01,FALSE
Olongapo,Province,Region III (Central Luzon),2018,9th Decile,2842.26,FALSE
Olongapo,Province,Region III (Central Luzon),2018,All Income Groups,22265.22,FALSE
Olongapo,Province,Region III (Central Luzon),2021,10th Decile,4045.72,FALSE
Olongapo,Province,Region III (Central Luzon),2021,1st Decile,1125.59,FALSE
Olongapo,Province,Region III (Central Luzon),2021,2nd Decile,1364.91,FALSE
Olongapo,Province,Region III (Central Luzon),2021,3rd Decile,1498.35,FALSE
Olongapo,Province,Region III (Central Luzon),2021,4th Decile,1620.3,FALSE
Olongapo,Province,Region III (Central Luzon),2021,5th Decile,1906.31,FALSE
Olongapo,Province,Region III (Central Luzon),2021,6th Decile,1918.49,FALSE
Olongapo,Province,Region III (Central Luzon),2021,7th Decile,2229.36,FALSE
Olongapo,Province,Region III (Central Luzon),2021,8th Decile,2370.3,FALSE
Olongapo,Province,Region III (Central Luzon),2021,9th Decile,2571.14,FALSE
Olongapo,Province,Region III (Central Luzon),2021,All Income Groups,20650.47,FALSE
Olongapo,Province,Region III (Central Luzon),2023,10th Decile,4949.24,TRUE
Olongapo,Province,Region III (Central Luzon),2023,1st Decile,1275.6,TRUE
Olongapo,Province,Region III (Central Luzon),2023,2nd Decile,1597.58,TRUE
Olongapo,Province,Region III (Central Luzon),2023,3rd Decile,1722.11,TRUE
Olongapo,Province,Region III (Central Luzon),2023,4th Decile,2085.23,TRUE
Olongapo,Province,Region III (Central Luzon),2023,5th Decile,2162.14,TRUE
Olongapo,Province,Region III (Central Luzon),2023,6th Decile,2230.99,TRUE
Olongapo,Province,Region III (Central Luzon),2023,7th Decile,2552.52,TRUE
Olongapo,Province,Region III (Central Luzon),2023,8th Decile,2554.26,TRUE
Olongapo,Province,Region III (Central Luzon),2023,9th Decile,3106.78,TRUE
Olongapo,Province,Region III (Central Luzon),2023,All Income Groups,24236.46,TRUE
Batangas,Province,Region IV-A (CALABARZON),2018,10th Decile,63447.48,FALSE
Batangas,Province,Region IV-A (CALABARZON),2018,1st Decile,10695.71,FALSE
Batangas,Province,Region IV-A (CALABARZON),2018,2nd Decile,12515.48,FALSE
Batangas,Province,Region IV-A (CALABARZON),2018,3rd Decile,15720.82,FALSE
Batangas,Province,Region IV-A (CALABARZON),2018,4th Decile,16173.37,FALSE
Batangas,Province,Region IV-A (CALABARZON),2018,5th Decile,19888.3,FALSE
Batangas,Province,Region IV-A (CALABARZON),2018,6th Decile,21272.83,FALSE
Batangas,Province,Region IV-A (CALABARZON),2018,7th Decile,22652.89,FALSE
Batangas,Province,Region IV-A (CALABARZON),2018,8th Decile,27584.76,FALSE
Batangas,Province,Region IV-A (CALABARZON),2018,9th Decile,35574.04,FALSE
Batangas,Province,Region IV-A (CALABARZON),2018,All Income Groups,245525.68,FALSE
Batangas,Province,Region IV-A (CALABARZON),2021,10th Decile,61097.96,FALSE
Batangas,Province,Region IV-A (CALABARZON),2021,1st Decile,13491.75,FALSE
Batangas,Province,Region IV-A (CALABARZON),2021,2nd Decile,15926.96,FALSE
Batangas,Province,Region IV-A (CALABARZON),2021,3rd Decile,18281.64,FALSE
Batangas,Province,Region IV-A (CALABARZON),2021,4th Decile,19775.34,FALSE
Batangas,Province,Region IV-A (CALABARZON),2021,5th Decile,20659.39,FALSE
Batangas,Province,Region IV-A (CALABARZON),2021,6th Decile,25011.22,FALSE
Batangas,Province,Region IV-A (CALABARZON),2021,7th Decile,26880.54,FALSE
Batangas,Province,Region IV-A (CALABARZON),2021,8th Decile,34258.81,FALSE
Batangas,Province,Region IV-A (CALABARZON),2021,9th Decile,34933.99,FALSE
Batangas,Province,Region IV-A (CALABARZON),2021,All Income Groups,270317.58,FALSE
Batangas,Province,Region IV-A (CALABARZON),2023,10th Decile,76706.73,TRUE
Batangas,Province,Region IV-A (CALABARZON),2023,1st Decile,15812.56,TRUE
Batangas,Province,Region IV-A (CALABARZON),2023,2nd Decile,18803.46,TRUE
Batangas,Province,Region IV-A (CALABARZON),2023,3rd Decile,21804.79,TRUE
Batangas,Province,Region IV-A (CALABARZON),2023,4th Decile,24124.34,TRUE
Batangas,Province,Region IV-A (CALABARZON),2023,5th Decile,27332.17,TRUE
Batangas,Province,Region IV-A (CALABARZON),2023,6th Decile,28811.43,TRUE
Batangas,Province,Region IV-A (CALABARZON),2023,7th Decile,31639.43,TRUE
Batangas,Province,Region IV-A (CALABARZON),2023,8th Decile,37867.52,TRUE
Batangas,Province,Region IV-A (CALABARZON),2023,9th Decile,44228.13,TRUE
Batangas,Province,Region IV-A (CALABARZON),2023,All Income Groups,327130.55,TRUE
Cavite,Province,Region IV-A (CALABARZON),2018,10th Decile,83899.16,FALSE
Cavite,Province,Region IV-A (CALABARZON),2018,1st Decile,16117.17,FALSE
Cavite,Province,Region IV-A (CALABARZON),2018,2nd Decile,23321.84,FALSE
Cavite,Province,Region IV-A (CALABARZON),2018,3rd Decile,26593.72,FALSE
Cavite,Province,Region IV-A (CALABARZON),2018,4th Decile,27944.31,FALSE
Cavite,Province,Region IV-A (CALABARZON),2018,5th Decile,31693.93,FALSE
Cavite,Province,Region IV-A (CALABARZON),2018,6th Decile,38671.54,FALSE
Cavite,Province,Region IV-A (CALABARZON),2018,7th Decile,39938.19,FALSE
Cavite,Province,Region IV-A (CALABARZON),2018,8th Decile,48075.92,FALSE
Cavite,Province,Region IV-A (CALABARZON),2018,9th Decile,55236.85,FALSE
Cavite,Province,Region IV-A (CALABARZON),2018,All Income Groups,391492.64,FALSE
Cavite,Province,Region IV-A (CALABARZON),2021,10th Decile,100082.52,FALSE
Cavite,Province,Region IV-A (CALABARZON),2021,1st Decile,18926.84,FALSE
Cavite,Province,Region IV-A (CALABARZON),2021,2nd Decile,24877.93,FALSE
Cavite,Province,Region IV-A (CALABARZON),2021,3rd Decile,29622.38,FALSE
Cavite,Province,Region IV-A (CALABARZON),2021,4th Decile,32946,FALSE
Cavite,Province,Region IV-A (CALABARZON),2021,5th Decile,36300.78,FALSE
Cavite,Province,Region IV-A (CALABARZON),2021,6th Decile,38078.24,FALSE
Cavite,Province,Region IV-A (CALABARZON),2021,7th Decile,43195.63,FALSE
Cavite,Province,Region IV-A (CALABARZON),2021,8th Decile,46207.2,FALSE
Cavite,Province,Region IV-A (CALABARZON),2021,9th Decile,56578.75,FALSE
Cavite,Province,Region IV-A (CALABARZON),2021,All Income Groups,426816.26,FALSE
Cavite,Province,Region IV-A (CALABARZON),2023,10th Decile,110395.01,TRUE
Cavite,Province,Region IV-A (CALABARZON),2023,1st Decile,25575.28,TRUE
Cavite,Province,Region IV-A (CALABARZON),2023,2nd Decile,33277.06,TRUE
Cavite,Province,Region IV-A (CALABARZON),2023,3rd Decile,35966.51,TRUE
Cavite,Province,Region IV-A (CALABARZON),2023,4th Decile,39130.95,TRUE
Cavite,Province,Region IV-A (CALABARZON),2023,5th Decile,44609.95,TRUE
Cavite,Province,Region IV-A (CALABARZON),2023,6th Decile,51832.31,TRUE
Cavite,Province,Region IV-A (CALABARZON),2023,7th Decile,52854.2,TRUE
Cavite,Province,Region IV-A (CALABARZON),2023,8th Decile,57280.39,TRUE
Cavite,Province,Region IV-A (CALABARZON),2023,9th Decile,76099.32,TRUE
Cavite,Province,Region IV-A (CALABARZON),2023,All Income Groups,527020.97,TRUE
Laguna,Province,Region IV-A (CALABARZON),2018,10th Decile,82422.04,FALSE
Laguna,Province,Region IV-A (CALABARZON),2018,1st Decile,13051.98,FALSE
Laguna,Province,Region IV-A (CALABARZON),2018,2nd Decile,18221.79,FALSE
Laguna,Province,Region IV-A (CALABARZON),2018,3rd Decile,20325.42,FALSE
Laguna,Province,Region IV-A (CALABARZON),2018,4th Decile,25085.78,FALSE
Laguna,Province,Region IV-A (CALABARZON),2018,5th Decile,27496.58,FALSE
Laguna,Province,Region IV-A (CALABARZON),2018,6th Decile,30374.5,FALSE
Laguna,Province,Region IV-A (CALABARZON),2018,7th Decile,34663.55,FALSE
Laguna,Province,Region IV-A (CALABARZON),2018,8th Decile,42149.4,FALSE
Laguna,Province,Region IV-A (CALABARZON),2018,9th Decile,50780.31,FALSE
Laguna,Province,Region IV-A (CALABARZON),2018,All Income Groups,344571.35,FALSE
Laguna,Province,Region IV-A (CALABARZON),2021,10th Decile,69829.63,FALSE
Laguna,Province,Region IV-A (CALABARZON),2021,1st Decile,14014.76,FALSE
Laguna,Province,Region IV-A (CALABARZON),2021,2nd Decile,18402.11,FALSE
Laguna,Province,Region IV-A (CALABARZON),2021,3rd Decile,22174.15,FALSE
Laguna,Province,Region IV-A (CALABARZON),2021,4th Decile,24572.53,FALSE
Laguna,Province,Region IV-A (CALABARZON),2021,5th Decile,26591.21,FALSE
Laguna,Province,Region IV-A (CALABARZON),2021,6th Decile,30778.49,FALSE
Laguna,Province,Region IV-A (CALABARZON),2021,7th Decile,35469.85,FALSE
Laguna,Province,Region IV-A (CALABARZON),2021,8th Decile,39439.6,FALSE
Laguna,Province,Region IV-A (CALABARZON),2021,9th Decile,45302,FALSE
Laguna,Province,Region IV-A (CALABARZON),2021,All Income Groups,326574.32,FALSE
Laguna,Province,Region IV-A (CALABARZON),2023,10th Decile,102337.19,TRUE
Laguna,Province,Region IV-A (CALABARZON),2023,1st Decile,20268.14,TRUE
Laguna,Province,Region IV-A (CALABARZON),2023,2nd Decile,25889.19,TRUE
Laguna,Province,Region IV-A (CALABARZON),2023,3rd Decile,28537.96,TRUE
Laguna,Province,Region IV-A (CALABARZON),2023,4th Decile,32799.71,TRUE
Laguna,Province,Region IV-A (CALABARZON),2023,5th Decile,35510.49,TRUE
Laguna,Province,Region IV-A (CALABARZON),2023,6th Decile,42435.89,TRUE
Laguna,Province,Region IV-A (CALABARZON),2023,7th Decile,43380.88,TRUE
Laguna,Province,Region IV-A (CALABARZON),2023,8th Decile,51280.57,TRUE
Laguna,Province,Region IV-A (CALABARZON),2023,9th Decile,58380.15,TRUE
Laguna,Province,Region IV-A (CALABARZON),2023,All Income Groups,440820.18,TRUE
Quezon,Province,Region IV-A (CALABARZON),2018,10th Decile,28573.92,FALSE
Quezon,Province,Region IV-A (CALABARZON),2018,1st Decile,4739.06,FALSE
Quezon,Province,Region IV-A (CALABARZON),2018,2nd Decile,5987.2,FALSE
Quezon,Province,Region IV-A (CALABARZON),2018,3rd Decile,6970.13,FALSE
Quezon,Province,Region IV-A (CALABARZON),2018,4th Decile,7203.8,FALSE
Quezon,Province,Region IV-A (CALABARZON),2018,5th Decile,8103.12,FALSE
Quezon,Province,Region IV-A (CALABARZON),2018,6th Decile,8451.44,FALSE
Quezon,Province,Region IV-A (CALABARZON),2018,7th Decile,9884.88,FALSE
Quezon,Province,Region IV-A (CALABARZON),2018,8th Decile,11712.3,FALSE
Quezon,Province,Region IV-A (CALABARZON),2018,9th Decile,14244.78,FALSE
Quezon,Province,Region IV-A (CALABARZON),2018,All Income Groups,105870.62,FALSE
Quezon,Province,Region IV-A (CALABARZON),2021,10th Decile,27950.32,FALSE
Quezon,Province,Region IV-A (CALABARZON),2021,1st Decile,4796.6,FALSE
Quezon,Province,Region IV-A (CALABARZON),2021,2nd Decile,6300.99,FALSE
Quezon,Province,Region IV-A (CALABARZON),2021,3rd Decile,6944.43,FALSE
Quezon,Province,Region IV-A (CALABARZON),2021,4th Decile,7537.52,FALSE
Quezon,Province,Region IV-A (CALABARZON),2021,5th Decile,7933.01,FALSE
Quezon,Province,Region IV-A (CALABARZON),2021,6th Decile,8672.98,FALSE
Quezon,Province,Region IV-A (CALABARZON),2021,7th Decile,10094.18,FALSE
Quezon,Province,Region IV-A (CALABARZON),2021,8th Decile,11324.58,FALSE
Quezon,Province,Region IV-A (CALABARZON),2021,9th Decile,14262.63,FALSE
Quezon,Province,Region IV-A (CALABARZON),2021,All Income Groups,105817.25,FALSE
Quezon,Province,Region IV-A (CALABARZON),2023,10th Decile,28906.68,TRUE
Quezon,Province,Region IV-A (CALABARZON),2023,1st Decile,7148.38,TRUE
Quezon,Province,Region IV-A (CALABARZON),2023,2nd Decile,8407.99,TRUE
Quezon,Province,Region IV-A (CALABARZON),2023,3rd Decile,8616.78,TRUE
Quezon,Province,Region IV-A (CALABARZON),2023,4th Decile,9397.29,TRUE
Quezon,Province,Region IV-A (CALABARZON),2023,5th Decile,9531.77,TRUE
Quezon,Province,Region IV-A (CALABARZON),2023,6th Decile,10208.91,TRUE
Quezon,Province,Region IV-A (CALABARZON),2023,7th Decile,11630.54,TRUE
Quezon,Province,Region IV-A (CALABARZON),2023,8th Decile,13607.76,TRUE
Quezon,Province,Region IV-A (CALABARZON),2023,9th Decile,14819.26,TRUE
Quezon,Province,Region IV-A (CALABARZON),2023,All Income Groups,122275.35,TRUE
Lucena,Province,Region IV-A (CALABARZON),2018,10th Decile,5318.08,FALSE
Lucena,Province,Region IV-A (CALABARZON),2018,1st Decile,1043.15,FALSE
Lucena,Province,Region IV-A (CALABARZON),2018,2nd Decile,1219.79,FALSE
Lucena,Province,Region IV-A (CALABARZON),2018,3rd Decile,1579.76,FALSE
Lucena,Province,Region IV-A (CALABARZON),2018,4th Decile,1538.79,FALSE
Lucena,Province,Region IV-A (CALABARZON),2018,5th Decile,1770.62,FALSE
Lucena,Province,Region IV-A (CALABARZON),2018,6th Decile,1890.71,FALSE
Lucena,Province,Region IV-A (CALABARZON),2018,7th Decile,2131.37,FALSE
Lucena,Province,Region IV-A (CALABARZON),2018,8th Decile,3033.83,FALSE
Lucena,Province,Region IV-A (CALABARZON),2018,9th Decile,3538.47,FALSE
Lucena,Province,Region IV-A (CALABARZON),2018,All Income Groups,23064.57,FALSE
Lucena,Province,Region IV-A (CALABARZON),2021,10th Decile,5791.72,FALSE
Lucena,Province,Region IV-A (CALABARZON),2021,1st Decile,1039.3,FALSE
Lucena,Province,Region IV-A (CALABARZON),2021,2nd Decile,1312.24,FALSE
Lucena,Province,Region IV-A (CALABARZON),2021,3rd Decile,1291.04,FALSE
Lucena,Province,Region IV-A (CALABARZON),2021,4th Decile,1492.04,FALSE
Lucena,Province,Region IV-A (CALABARZON),2021,5th Decile,1644.74,FALSE
Lucena,Province,Region IV-A (CALABARZON),2021,6th Decile,1932.87,FALSE
Lucena,Province,Region IV-A (CALABARZON),2021,7th Decile,2112.32,FALSE
Lucena,Province,Region IV-A (CALABARZON),2021,8th Decile,2467.61,FALSE
Lucena,Province,Region IV-A (CALABARZON),2021,9th Decile,2859.45,FALSE
Lucena,Province,Region IV-A (CALABARZON),2021,All Income Groups,21943.32,FALSE
Lucena,Province,Region IV-A (CALABARZON),2023,10th Decile,5282.6,TRUE
Lucena,Province,Region IV-A (CALABARZON),2023,1st Decile,1390.04,TRUE
Lucena,Province,Region IV-A (CALABARZON),2023,2nd Decile,1629.41,TRUE
Lucena,Province,Region IV-A (CALABARZON),2023,3rd Decile,1743.22,TRUE
Lucena,Province,Region IV-A (CALABARZON),2023,4th Decile,1899.58,TRUE
Lucena,Province,Region IV-A (CALABARZON),2023,5th Decile,2115.9,TRUE
Lucena,Province,Region IV-A (CALABARZON),2023,6th Decile,2304.01,TRUE
Lucena,Province,Region IV-A (CALABARZON),2023,7th Decile,2439.65,TRUE
Lucena,Province,Region IV-A (CALABARZON),2023,8th Decile,2532.32,TRUE
Lucena,Province,Region IV-A (CALABARZON),2023,9th Decile,3439.64,TRUE
Lucena,Province,Region IV-A (CALABARZON),2023,All Income Groups,24776.36,TRUE
Rizal,Province,Region IV-A (CALABARZON),2018,10th Decile,90025.73,FALSE
Rizal,Province,Region IV-A (CALABARZON),2018,1st Decile,13703.73,FALSE
Rizal,Province,Region IV-A (CALABARZON),2018,2nd Decile,18250.45,FALSE
Rizal,Province,Region IV-A (CALABARZON),2018,3rd Decile,20804.79,FALSE
Rizal,Province,Region IV-A (CALABARZON),2018,4th Decile,22669.76,FALSE
Rizal,Province,Region IV-A (CALABARZON),2018,5th Decile,25312.35,FALSE
Rizal,Province,Region IV-A (CALABARZON),2018,6th Decile,29400.4,FALSE
Rizal,Province,Region IV-A (CALABARZON),2018,7th Decile,31899.29,FALSE
Rizal,Province,Region IV-A (CALABARZON),2018,8th Decile,35762.28,FALSE
Rizal,Province,Region IV-A (CALABARZON),2018,9th Decile,46075.02,FALSE
Rizal,Province,Region IV-A (CALABARZON),2018,All Income Groups,333903.8,FALSE
Rizal,Province,Region IV-A (CALABARZON),2021,10th Decile,78266.59,FALSE
Rizal,Province,Region IV-A (CALABARZON),2021,1st Decile,15356.55,FALSE
Rizal,Province,Region IV-A (CALABARZON),2021,2nd Decile,18889.84,FALSE
Rizal,Province,Region IV-A (CALABARZON),2021,3rd Decile,21328.7,FALSE
Rizal,Province,Region IV-A (CALABARZON),2021,4th Decile,23396.67,FALSE
Rizal,Province,Region IV-A (CALABARZON),2021,5th Decile,26240.96,FALSE
Rizal,Province,Region IV-A (CALABARZON),2021,6th Decile,27043.22,FALSE
Rizal,Province,Region IV-A (CALABARZON),2021,7th Decile,32114.31,FALSE
Rizal,Province,Region IV-A (CALABARZON),2021,8th Decile,34946.29,FALSE
Rizal,Province,Region IV-A (CALABARZON),2021,9th Decile,44667.49,FALSE
Rizal,Province,Region IV-A (CALABARZON),2021,All Income Groups,322250.62,FALSE
Rizal,Province,Region IV-A (CALABARZON),2023,10th Decile,107718.31,TRUE
Rizal,Province,Region IV-A (CALABARZON),2023,1st Decile,16888.04,TRUE
Rizal,Province,Region IV-A (CALABARZON),2023,2nd Decile,20830.74,TRUE
Rizal,Province,Region IV-A (CALABARZON),2023,3rd Decile,24165.49,TRUE
Rizal,Province,Region IV-A (CALABARZON),2023,4th Decile,27081.26,TRUE
Rizal,Province,Region IV-A (CALABARZON),2023,5th Decile,28256.09,TRUE
Rizal,Province,Region IV-A (CALABARZON),2023,6th Decile,31842.8,TRUE
Rizal,Province,Region IV-A (CALABARZON),2023,7th Decile,40224.12,TRUE
Rizal,Province,Region IV-A (CALABARZON),2023,8th Decile,44402.91,TRUE
Rizal,Province,Region IV-A (CALABARZON),2023,9th Decile,52516.61,TRUE
Rizal,Province,Region IV-A (CALABARZON),2023,All Income Groups,393926.36,TRUE
