Region,Area_display,Area_slug,Year,Housing_Type,Occupied_Housing_Units,Number_of_Households,Household_Population,Total_Units,count_one_floor,count_two_floors,count_three_floors,count_four_floors,count_five_to_10_floors,count_11plus_floors_or_more,count_not_reported,count_not_applicable,share_one_floor,share_two_floors,share_three_floors,share_four_floors,share_five_to_10_floors,share_11plus_floors_or_more,share_not_reported,share_not_applicable,avg_household_size,qc_hhsize_outlier,qc_total_replaced,utilization_gap,qc_utilization_gap_large
NCR,Parañaque,paranaque,2020,Apartment/Accessoria/Row House,19490.0,20751.0,71028.0,19490.0,4653.0,9164.0,3637.0,1447.0,572.0,2.0,15.0,0.0,23.8737814263725,47.01898409440739,18.66085171883017,7.424320164186763,2.934838378655721,0.01026167265264238,0.07696254489481785,0.0,3.42287118693075,False,False,1261.0,True
NCR,Parañaque,paranaque,2020,Commercial/Industrial/Agricultural,682.0,834.0,1904.0,682.0,287.0,281.0,65.0,38.0,7.0,4.0,0.0,0.0,42.08211143695015,41.20234604105572,9.530791788856305,5.571847507331378,1.0263929618768328,0.5865102639296188,0.0,0.0,2.2829736211031175,False,False,152.0,True
NCR,Parañaque,paranaque,2020,Condominium/Condotel,5764.0,5924.0,16096.0,5764.0,0.0,0.0,0.0,19.0,2653.0,3085.0,7.0,0.0,0.0,0.0,0.0,0.3296321998612075,46.02706453851492,53.52185981956974,0.12144344205412907,0.0,2.717083051991897,False,False,160.0,False
NCR,Parañaque,paranaque,2020,Duplex,5234.0,5734.0,21657.0,5234.0,1770.0,2928.0,445.0,58.0,0.0,0.0,33.0,0.0,33.81734810852121,55.941918226977464,8.50210164310279,1.108139090561712,0.0,0.0,0.6304929308368361,0.0,3.776944541332403,False,False,500.0,True
NCR,Parañaque,paranaque,2020,Institutional Living Quarter,38.0,46.0,83.0,38.0,18.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,47.368421052631575,44.73684210526316,7.894736842105263,0.0,0.0,0.0,0.0,0.0,1.8043478260869565,True,False,8.0,True
NCR,Parañaque,paranaque,2020,Not Reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,False,False,0.0,False
NCR,Parañaque,paranaque,2020,Other Multi-Unit Residential,7828.0,8228.0,30151.0,7828.0,2060.0,4323.0,1063.0,289.0,51.0,22.0,20.0,0.0,26.31578947368421,55.22483392948391,13.579458354624425,3.691875319366377,0.6515074092999489,0.2810424118548799,0.25549310168625444,0.0,3.664438502673797,False,False,400.0,False
NCR,Parañaque,paranaque,2020,Other Types Of Building,9.0,9.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.5555555555555554,False,False,0.0,False
NCR,Parañaque,paranaque,2020,Single House,131629.0,140583.0,545000.0,131629.0,59528.0,61507.0,8901.0,1156.0,0.0,0.0,537.0,0.0,45.22407676120004,46.72754484194213,6.762187663812686,0.8782259228589445,0.0,0.0,0.4079648101862052,0.0,3.876713400624542,False,False,8954.0,True
NCR,Pasay City,pasay city,2020,All Types Of Building,114778.0,127290.0,436178.0,114778.0,20382.0,50366.0,16991.0,8146.0,4639.0,12969.0,1272.0,13.0,17.757758455453136,43.881231594904946,14.803359528829565,7.0971789018801505,4.04171531129659,11.299203680147764,1.1082263151475023,0.011326212340343969,3.426647812082646,False,False,12512.0,True
NCR,Pasay City,pasay city,2020,Apartment/Accessoria/Row House,31761.0,34291.0,111964.0,31761.0,3896.0,15234.0,6590.0,4218.0,1555.0,265.0,3.0,0.0,12.266616290419067,47.964484745442526,20.748716979943957,13.280438273354115,4.895941563552785,0.8343566008626933,0.009445546424860677,0.0,3.2651132950336823,False,False,2530.0,True
NCR,Pasay City,pasay city,2020,Commercial/Industrial/Agricultural,648.0,753.0,1694.0,648.0,153.0,292.0,109.0,65.0,19.0,8.0,2.0,0.0,23.61111111111111,45.06172839506173,16.820987654320987,10.030864197530864,2.9320987654320985,1.2345679012345678,0.30864197530864196,0.0,2.249667994687915,False,False,105.0,True
NCR,Pasay City,pasay city,2020,Condominium/Condotel,15484.0,15957.0,45207.0,15484.0,0.0,0.0,0.0,14.0,2738.0,12667.0,65.0,0.0,0.0,0.0,0.0,0.09041591320072333,17.682769310255747,81.8070266081116,0.41978816843192973,0.0,2.833051325437112,False,False,473.0,False
NCR,Pasay City,pasay city,2020,Duplex,3372.0,3934.0,14350.0,3372.0,756.0,2036.0,402.0,150.0,0.0,0.0,28.0,0.0,22.419928825622776,60.37959667852907,11.921708185053381,4.448398576512456,0.0,0.0,0.8303677342823249,0.0,3.6476868327402134,False,False,562.0,True
NCR,Pasay City,pasay city,2020,Institutional Living Quarter,9.0,12.0,27.0,9.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,22.22222222222222,11.11111111111111,44.44444444444444,22.22222222222222,0.0,0.0,0.0,2.25,False,False,3.0,True
NCR,Pasay City,pasay city,2020,Not Reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,False,False,0.0,False
NCR,Pasay City,pasay city,2020,Other Multi-Unit Residential,6537.0,6922.0,23055.0,6537.0,1142.0,2868.0,1234.0,890.0,325.0,29.0,49.0,0.0,17.469787364234357,43.87333639284075,18.877160777114884,13.614808015909437,4.971699556371425,0.4436285757992963,0.7495793177298455,0.0,3.33068477318694,False,False,385.0,True
NCR,Pasay City,pasay city,2020,Other Types Of Building,13.0,13.0,38.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.923076923076923,False,False,0.0,False
NCR,Pasay City,pasay city,2020,Single House,56954.0,65408.0,239843.0,56954.0,14435.0,29934.0,8655.0,2805.0,0.0,0.0,1125.0,0.0,25.345015275485476,52.55820486708572,15.196474347719214,4.925027214945395,0.0,0.0,1.9752782947641958,0.0,3.666875611545988,False,False,8454.0,True
NCR,Pasig,pasig,2020,All Types Of Building,196744.0,212866.0,801376.0,196744.0,63237.0,84750.0,25553.0,6387.0,10106.0,6088.0,621.0,2.0,32.141767982759326,43.07628186882446,12.987943723823852,3.246350587565568,5.1366242426706785,3.0943764485829304,0.31563859634855446,0.0010165494246330256,3.7646970394520496,False,False,16122.0,True
NCR,Pasig,pasig,2020,Apartment/Accessoria/Row House,39568.0,41687.0,144315.0,39568.0,8279.0,18832.0,9037.0,2571.0,818.0,27.0,4.0,0.0,20.923473513950665,47.59401536595229,22.839162959967652,6.497674888799029,2.0673271330367973,0.0682369591589163,0.010109179134654266,0.0,3.4618706071437138,False,False,2119.0,True
NCR,Pasig,pasig,2020,Commercial/Industrial/Agricultural,521.0,671.0,1680.0,521.0,228.0,232.0,42.0,10.0,9.0,0.0,0.0,0.0,43.7619961612284,44.52975047984645,8.061420345489443,1.9193857965451053,1.727447216890595,0.0,0.0,0.0,2.503725782414307,False,False,150.0,True
NCR,Pasig,pasig,2020,Condominium/Condotel,11535.0,12054.0,38414.0,11535.0,0.0,0.0,0.0,42.0,6562.0,4869.0,62.0,0.0,0.0,0.0,0.0,0.3641092327698309,56.88773298656263,42.210663198959686,0.5374945817078457,0.0,3.186825949892152,False,False,519.0,False
NCR,Pasig,pasig,2020,Duplex,11219.0,12265.0,47671.0,11219.0,3783.0,5952.0,1225.0,221.0,0.0,0.0,38.0,0.0,33.719582850521434,53.05285676085213,10.918976735894464,1.9698725376593278,0.0,0.0,0.3387111150726446,0.0,3.886750917244191,False,False,1046.0,True
NCR,Pasig,pasig,2020,Institutional Living Quarter,21.0,21.0,71.0,21.0,12.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,57.14285714285714,9.523809523809524,28.57142857142857,0.0,4.761904761904762,0.0,0.0,0.0,3.380952380952381,False,False,0.0,False
NCR,Pasig,pasig,2020,Not Reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,False,False,0.0,False
NCR,Pasig,pasig,2020,Other Multi-Unit Residential,20491.0,22045.0,79727.0,20491.0,3584.0,8238.0,3050.0,1686.0,2716.0,1192.0,25.0,0.0,17.490605631740763,40.20301595822556,14.884583475672247,8.228002537699478,13.254599580303546,5.817188033770924,0.12200478258747743,0.0,3.6165570424132456,False,False,1554.0,True
NCR,Pasig,pasig,2020,Other Types Of Building,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.5,False,False,0.0,False
NCR,Pasig,pasig,2020,Single House,113387.0,124121.0,489493.0,113387.0,47351.0,51494.0,12193.0,1857.0,0.0,0.0,492.0,0.0,41.76051928351575,45.41437730956812,10.753437342905272,1.637753887129918,0.0,0.0,0.4339121768809476,0.0,3.943675929133668,False,False,10734.0,True
NCR,Pateros,pateros,2020,All Types Of Building,14103.0,15838.0,65064.0,14103.0,7410.0,5549.0,956.0,175.0,0.0,0.0,13.0,0.0,52.54201233780047,39.346238388995246,6.778699567467915,1.2408707367226832,0.0,0.0,0.09217896901368504,0.0,4.108094456370754,False,False,1735.0,True
NCR,Pateros,pateros,2020,Apartment/Accessoria/Row House,2696.0,2835.0,10921.0,2696.0,1276.0,916.0,391.0,113.0,0.0,0.0,0.0,0.0,47.32937685459941,33.976261127596445,14.502967359050444,4.191394658753709,0.0,0.0,0.0,0.0,3.852204585537919,False,False,139.0,False
NCR,Pateros,pateros,2020,Commercial/Industrial/Agricultural,8.0,9.0,11.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,True,False,1.0,True
NCR,Pateros,pateros,2020,Condominium/Condotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,False,False,0.0,False
NCR,Pateros,pateros,2020,Duplex,936.0,1031.0,4231.0,936.0,488.0,404.0,40.0,4.0,0.0,0.0,0.0,0.0,52.13675213675214,43.162393162393165,4.273504273504273,0.4273504273504274,0.0,0.0,0.0,0.0,4.103782735208536,False,False,95.0,True
NCR,Pateros,pateros,2020,Institutional Living Quarter,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,0.0,False
NCR,Pateros,pateros,2020,Not Reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,False,False,0.0,False
NCR,Pateros,pateros,2020,Other Multi-Unit Residential,311.0,316.0,1241.0,311.0,149.0,146.0,13.0,3.0,0.0,0.0,0.0,0.0,47.90996784565916,46.94533762057878,4.180064308681672,0.964630225080386,0.0,0.0,0.0,0.0,3.9272151898734178,False,False,5.0,False
NCR,Pateros,pateros,2020,Other Types Of Building,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,False,False,0.0,False
NCR,Pateros,pateros,2020,Single House,10151.0,11646.0,48659.0,10151.0,5490.0,4081.0,512.0,55.0,0.0,0.0,13.0,0.0,54.083341542705156,40.202935671362425,5.043838045512757,0.5418185400453157,0.0,0.0,0.12806620037434735,0.0,4.178172763180491,False,False,1495.0,True
NCR,Quezon City,quezon city,2020,All Types Of Building,697332.0,738367.0,2949533.0,697332.0,321033.0,268331.0,61496.0,15519.0,12969.0,13839.0,4114.0,31.0,46.037325119168486,38.47966248501431,8.818754911577269,2.2254822666964946,1.8598027912099258,1.9845640240229903,0.589962887118331,0.00444551519218966,3.9946706719016425,False,False,41035.0,True
NCR,Quezon City,quezon city,2020,Apartment/Accessoria/Row House,94328.0,98250.0,367661.0,94328.0,26757.0,44605.0,14626.0,5762.0,2359.0,197.0,22.0,0.0,28.365914680688658,47.28712577389535,15.50547027393775,6.108472563819863,2.5008481044864728,0.20884572979391064,0.02332287337800017,0.0,3.7420966921119594,False,False,3922.0,False
NCR,Quezon City,quezon city,2020,Commercial/Industrial/Agricultural,3879.0,4495.0,12362.0,3879.0,1516.0,1067.0,472.0,649.0,108.0,48.0,19.0,0.0,39.08223769012632,27.507089456045374,12.16808455787574,16.731116267079145,2.784222737819025,1.237432327919567,0.48981696313482853,0.0,2.750166852057842,False,False,616.0,True
NCR,Quezon City,quezon city,2020,Condominium/Condotel,20385.0,20807.0,67361.0,20385.0,0.0,0.0,0.0,194.0,8822.0,11134.0,235.0,0.0,0.0,0.0,0.0,0.9516801569781703,43.276919303409365,54.61859210203581,1.1528084375766494,0.0,3.2374200990051425,False,False,422.0,False
NCR,Quezon City,quezon city,2020,Duplex,26169.0,27601.0,111826.0,26169.0,11236.0,12198.0,2111.0,439.0,0.0,0.0,185.0,0.0,42.936298674003595,46.61240398945317,8.066796591386757,1.6775574152623332,0.0,0.0,0.7069433298941495,0.0,4.051519872468389,False,False,1432.0,True
NCR,Quezon City,quezon city,2020,Institutional Living Quarter,162.0,173.0,467.0,162.0,57.0,54.0,18.0,5.0,27.0,1.0,0.0,0.0,35.18518518518518,33.33333333333333,11.11111111111111,3.0864197530864197,16.666666666666664,0.6172839506172839,0.0,0.0,2.699421965317919,False,False,11.0,True
NCR,Quezon City,quezon city,2020,Not Reported,20.0,21.0,84.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4.0,False,False,1.0,False
NCR,Quezon City,quezon city,2020,Other Multi-Unit Residential,31110.0,32094.0,119041.0,31110.0,6410.0,12358.0,4998.0,2055.0,1653.0,2459.0,1177.0,0.0,20.604307296689168,39.72356155576985,16.065573770491802,6.605593056894889,5.313404050144648,7.904210864673739,3.7833494053359047,0.0,3.709135663987038,False,False,984.0,False
NCR,Quezon City,quezon city,2020,Other Types Of Building,31.0,37.0,94.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.5405405405405403,False,False,6.0,True
NCR,Quezon City,quezon city,2020,Single House,521248.0,554889.0,2270637.0,521248.0,275057.0,198049.0,39271.0,6415.0,0.0,0.0,2456.0,0.0,52.76893148750691,37.9951577751857,7.534033703726441,1.2307001657560317,0.0,0.0,0.4711768678249125,0.0,4.092056249087656,False,False,33641.0,True
NCR,San Juan,san juan,2020,All Types Of Building,29503.0,31415.0,124339.0,29503.0,2893.0,13937.0,4935.0,2157.0,1432.0,2887.0,1247.0,15.0,9.805782462800392,47.239263803680984,16.7271124970342,7.311120902959021,4.85374368708267,9.785445547910381,4.226688811307325,0.05084228722502796,3.957950023873946,False,False,1912.0,True
NCR,San Juan,san juan,2020,Apartment/Accessoria/Row House,4000.0,4234.0,16409.0,4000.0,143.0,2184.0,997.0,595.0,70.0,10.0,1.0,0.0,3.5749999999999997,54.6,24.925,14.875,1.7500000000000002,0.25,0.025,0.0,3.8755314123760036,False,False,234.0,True
NCR,San Juan,san juan,2020,Commercial/Industrial/Agricultural,156.0,190.0,467.0,156.0,28.0,67.0,29.0,19.0,12.0,1.0,0.0,0.0,17.94871794871795,42.94871794871795,18.58974358974359,12.179487179487179,7.6923076923076925,0.641025641025641,0.0,0.0,2.457894736842105,False,False,34.0,True
NCR,San Juan,san juan,2020,Condominium/Condotel,3538.0,3557.0,13376.0,3538.0,0.0,0.0,0.0,28.0,542.0,2872.0,96.0,0.0,0.0,0.0,0.0,0.791407574901074,15.319389485585077,81.17580553985303,2.7133973996608254,0.0,3.7604723081248244,False,False,19.0,False
NCR,San Juan,san juan,2020,Duplex,764.0,851.0,3495.0,764.0,51.0,454.0,176.0,55.0,0.0,0.0,28.0,0.0,6.675392670157068,59.424083769633505,23.036649214659686,7.198952879581152,0.0,0.0,3.664921465968586,0.0,4.106933019976498,False,False,87.0,True
NCR,San Juan,san juan,2020,Institutional Living Quarter,5.0,7.0,11.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,1.5714285714285714,True,False,2.0,True
NCR,San Juan,san juan,2020,Not Reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,False,False,0.0,False
NCR,San Juan,san juan,2020,Other Multi-Unit Residential,5547.0,5897.0,22461.0,5547.0,202.0,2236.0,1339.0,897.0,808.0,4.0,61.0,0.0,3.641608076437714,40.310077519379846,24.139174328465838,16.170903190914007,14.566432305750856,0.0721110510185686,1.099693528033171,0.0,3.8088858741733085,False,False,350.0,True
NCR,San Juan,san juan,2020,Other Types Of Building,15.0,15.0,68.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.533333333333333,False,False,0.0,False
NCR,San Juan,san juan,2020,Single House,15478.0,16664.0,68052.0,15478.0,2467.0,8996.0,2392.0,563.0,0.0,0.0,1060.0,0.0,15.938751776715337,58.12120428995994,15.454193048197443,3.6374208554076755,0.0,0.0,6.8484300297196015,0.0,4.083773403744599,False,False,1186.0,True
NCR,Taguig,taguig,2020,All Types Of Building,228341.0,246790.0,882379.0,228341.0,97247.0,73957.0,35597.0,9675.0,8347.0,2934.0,578.0,6.0,42.58849702856693,32.38883949881975,15.589403567471457,4.237084010317902,3.6554976986174186,1.284920360338266,0.25313018686963795,0.0026276489986467606,3.5754244499371937,False,False,18449.0,True
NCR,Taguig,taguig,2020,Apartment/Accessoria/Row House,50869.0,53230.0,179814.0,50869.0,13410.0,17327.0,14927.0,4339.0,842.0,18.0,6.0,0.0,26.361831370775914,34.06200239831725,29.34400125813364,8.529752894690283,1.6552320666810827,0.035385008551377065,0.011795002850459022,0.0,3.378057486379861,False,False,2361.0,False
NCR,Taguig,taguig,2020,Commercial/Industrial/Agricultural,243.0,266.0,668.0,243.0,111.0,113.0,10.0,7.0,2.0,0.0,0.0,0.0,45.67901234567901,46.50205761316872,4.11522633744856,2.880658436213992,0.823045267489712,0.0,0.0,0.0,2.511278195488722,False,False,23.0,True
NCR,Taguig,taguig,2020,Condominium/Condotel,4652.0,4976.0,16195.0,4652.0,0.0,0.0,0.0,31.0,2880.0,1727.0,14.0,0.0,0.0,0.0,0.0,0.6663800515907137,61.90885640584695,37.12381771281169,0.3009458297506449,0.0,3.254622186495177,False,False,324.0,True
NCR,Taguig,taguig,2020,Duplex,14700.0,16169.0,58386.0,14700.0,7519.0,5401.0,1497.0,249.0,0.0,0.0,34.0,0.0,51.14965986394557,36.74149659863946,10.183673469387756,1.693877551020408,0.0,0.0,0.23129251700680273,0.0,3.610983981693364,False,False,1469.0,True
NCR,Taguig,taguig,2020,Institutional Living Quarter,23.0,26.0,95.0,23.0,4.0,14.0,1.0,2.0,0.0,2.0,0.0,0.0,17.391304347826086,60.86956521739131,4.3478260869565215,8.695652173913043,0.0,8.695652173913043,0.0,0.0,3.6538461538461537,False,False,3.0,True
NCR,Taguig,taguig,2020,Not Reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,False,False,0.0,False
NCR,Taguig,taguig,2020,Other Multi-Unit Residential,35232.0,36927.0,125456.0,35232.0,9401.0,9731.0,7150.0,3084.0,4623.0,1187.0,56.0,0.0,26.68312897366031,27.619777475022705,20.294050862851954,8.753405994550409,13.121594005449591,3.369096276112625,0.15894641235240692,0.0,3.3974056923118585,False,False,1695.0,False
NCR,Taguig,taguig,2020,Other Types Of Building,6.0,8.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.625,False,False,2.0,True
NCR,Taguig,taguig,2020,Single House,122616.0,135188.0,501736.0,122616.0,66802.0,41371.0,12012.0,1963.0,0.0,0.0,468.0,0.0,54.48065505317413,33.74029490441704,9.79643765903308,1.6009329940627652,0.0,0.0,0.38167938931297707,0.0,3.7113945024706334,False,False,12572.0,True
NCR,Valenzuela,valenzuela,2020,All Types Of Building,177749.0,192983.0,713139.0,177749.0,103012.0,53146.0,17314.0,1876.0,1839.0,210.0,351.0,1.0,57.95363124405763,29.899464975892975,9.740701776100007,1.0554208462494865,1.0346049766806003,0.1181441245801664,0.19746946536970672,0.0005625910694293639,3.695346222206101,False,False,15234.0,True
NCR,Valenzuela,valenzuela,2020,Apartment/Accessoria/Row House,46291.0,48998.0,173205.0,46291.0,20417.0,15807.0,7851.0,1196.0,965.0,2.0,53.0,0.0,44.105765699596034,34.14702641982243,16.96010023546694,2.5836555701972306,2.0846384826424145,0.004320494264543864,0.1144930980104124,0.0,3.5349402016408833,False,False,2707.0,True
NCR,Valenzuela,valenzuela,2020,Commercial/Industrial/Agricultural,1999.0,2605.0,5852.0,1999.0,1294.0,519.0,133.0,40.0,5.0,1.0,7.0,0.0,64.73236618309156,25.962981490745374,6.653326663331666,2.001000500250125,0.25012506253126565,0.05002501250625312,0.3501750875437719,0.0,2.2464491362763916,False,False,606.0,True
NCR,Valenzuela,valenzuela,2020,Condominium/Condotel,1002.0,1011.0,3472.0,1002.0,0.0,0.0,0.0,3.0,791.0,194.0,14.0,0.0,0.0,0.0,0.0,0.29940119760479045,78.94211576846307,19.36127744510978,1.3972055888223553,0.0,3.4342235410484667,False,False,9.0,False
NCR,Valenzuela,valenzuela,2020,Duplex,8521.0,9090.0,33642.0,8521.0,5582.0,2484.0,315.0,25.0,0.0,0.0,115.0,0.0,65.50874310526933,29.151508038962564,3.696749207839455,0.29339279427297266,0.0,0.0,1.3496068536556742,0.0,3.700990099009901,False,False,569.0,True
NCR,Valenzuela,valenzuela,2020,Institutional Living Quarter,48.0,60.0,174.0,48.0,15.0,9.0,9.0,2.0,13.0,0.0,0.0,0.0,31.25,18.75,18.75,4.166666666666666,27.083333333333332,0.0,0.0,0.0,2.9,False,False,12.0,True
NCR,Valenzuela,valenzuela,2020,Not Reported,2.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7.0,False,False,0.0,False
NCR,Valenzuela,valenzuela,2020,Other Multi-Unit Residential,7273.0,7600.0,30781.0,7273.0,2036.0,1667.0,3379.0,108.0,65.0,13.0,5.0,0.0,27.99395022686649,22.920390485356798,46.459507768458685,1.4849443145882029,0.8937164856317887,0.17874329712635775,0.06874742197167606,0.0,4.050131578947369,False,False,327.0,False
NCR,Valenzuela,valenzuela,2020,Other Types Of Building,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,True,False,0.0,False
NCR,Valenzuela,valenzuela,2020,Single House,112612.0,123616.0,465998.0,112612.0,73668.0,32660.0,5627.0,502.0,0.0,0.0,155.0,0.0,65.41753987141689,29.00223777217348,4.996803182609313,0.4457784250346322,0.0,0.0,0.13764074876567328,0.0,3.769722366036759,False,False,11004.0,True
Region III (Central Luzon),Angeles,angeles,2020,All Types Of Building,109497.0,116318.0,461081.0,109497.0,94715.0,14023.0,403.0,70.0,6.0,7.0,257.0,16.0,86.50008676036786,12.806743563750606,0.36804661314921866,0.06392869211028612,0.005479602180881667,0.006392869211028613,0.23470962674776474,0.014612272482351116,3.96396946302378,False,False,6821.0,True
Region III (Central Luzon),Angeles,angeles,2020,Apartment/Accessoria/Row House,8833.0,9245.0,32403.0,8833.0,5436.0,3171.0,178.0,38.0,5.0,0.0,5.0,0.0,61.54194497905582,35.899467904449224,2.0151703837880675,0.43020491339295824,0.05660590965696819,0.0,0.05660590965696819,0.0,3.5049215792320174,False,False,412.0,False
Region III (Central Luzon),Angeles,angeles,2020,Commercial/Industrial/Agricultural,302.0,339.0,1183.0,302.0,190.0,99.0,8.0,4.0,1.0,0.0,0.0,0.0,62.913907284768214,32.78145695364238,2.6490066225165565,1.3245033112582782,0.33112582781456956,0.0,0.0,0.0,3.489675516224189,False,False,37.0,True
Region III (Central Luzon),Angeles,angeles,2020,Condominium/Condotel,7.0,7.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.4285714285714284,False,False,0.0,False
Region III (Central Luzon),Angeles,angeles,2020,Duplex,5613.0,5875.0,22968.0,5613.0,3921.0,1639.0,13.0,2.0,0.0,0.0,38.0,0.0,69.85569214323891,29.200071263139144,0.2316052022091573,0.035631569570639586,0.0,0.0,0.6769998218421521,0.0,3.9094468085106384,False,False,262.0,False
Region III (Central Luzon),Angeles,angeles,2020,Institutional Living Quarter,9.0,9.0,30.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.88888888888889,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,False,False,0.0,False
Region III (Central Luzon),Angeles,angeles,2020,Not Reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,False,False,0.0,False
Region III (Central Luzon),Angeles,angeles,2020,Other Multi-Unit Residential,4369.0,4477.0,17333.0,4369.0,2453.0,1849.0,21.0,5.0,0.0,0.0,41.0,0.0,56.14557106889448,42.320897230487525,0.4806591897459373,0.11444266422522317,0.0,0.0,0.9384298466468299,0.0,3.87156578065669,False,False,108.0,False
Region III (Central Luzon),Angeles,angeles,2020,Other Types Of Building,16.0,16.0,53.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.3125,False,False,0.0,False
Region III (Central Luzon),Angeles,angeles,2020,Single House,90348.0,96350.0,387094.0,90348.0,82707.0,7265.0,182.0,21.0,0.0,0.0,173.0,0.0,91.54270155399124,8.041129853455528,0.20144330809757824,0.023243458626643645,0.0,0.0,0.19148182582901668,0.0,4.017581733264141,False,False,6002.0,True
Region III (Central Luzon),Aurora,aurora,2020,All Types Of Building,56540.0,57036.0,234990.0,56540.0,52675.0,3692.0,152.0,7.0,1.0,0.0,9.0,4.0,93.16413158825611,6.529890343119915,0.26883622214361513,0.012380615493455961,0.0017686593562079942,0.0,0.01591793420587195,0.007074637424831977,4.120029455081001,False,False,496.0,False
Region III (Central Luzon),Aurora,aurora,2020,Apartment/Accessoria/Row House,396.0,396.0,1392.0,396.0,273.0,92.0,27.0,4.0,0.0,0.0,0.0,0.0,68.93939393939394,23.232323232323232,6.8181818181818175,1.0101010101010102,0.0,0.0,0.0,0.0,3.515151515151515,False,False,0.0,False
Region III (Central Luzon),Aurora,aurora,2020,Commercial/Industrial/Agricultural,72.0,72.0,251.0,72.0,54.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,75.0,19.444444444444446,4.166666666666666,0.0,1.3888888888888888,0.0,0.0,0.0,3.486111111111111,False,False,0.0,False
Region III (Central Luzon),Aurora,aurora,2020,Condominium/Condotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,False,False,0.0,False
Region III (Central Luzon),Aurora,aurora,2020,Duplex,636.0,641.0,2383.0,636.0,597.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,93.86792452830188,5.817610062893082,0.3144654088050315,0.0,0.0,0.0,0.0,0.0,3.717628705148206,False,False,5.0,False
Region III (Central Luzon),Aurora,aurora,2020,Institutional Living Quarter,16.0,16.0,77.0,16.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,31.25,56.25,6.25,6.25,0.0,0.0,0.0,0.0,4.8125,False,False,0.0,False
