Region,City/Province,Year,"Occupied Housing Units, Number of Households, Household Population, by Type of Building and Province/Highly Urbanized City: Philippines, 2020",Unnamed: 2,Unnamed: 3,Unnamed: 4,"Occupied Housing Units by Floor Area, Number of Occupants in Each Housing Unit and Province/Highly Urbanized City: Philippines, 2020",Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,"Occupied Housing Units by Type of Building, Number of Floors, and Province/Highly Urbanized City: Philippines, 2020"
REGION II (CAGAYAN VALLEY),Batanes,2020,,79,7,7,,6,9,18,9,7,8,1,5,2,0,0,
REGION II (CAGAYAN VALLEY),Cagayan,2020,,8450,95,363,,878,1604,2012,1225,882,662,376,172,180,1,0,
REGION II (CAGAYAN VALLEY),Isabela,2020,,8771,60,271,,732,1417,2156,1471,1107,705,431,220,200,1,0,
REGION II (CAGAYAN VALLEY),Nueva Vizcaya,2020,,2818,34,140,,332,464,515,448,300,234,158,78,115,0,0,
REGION II (CAGAYAN VALLEY),Quirino,2020,,1363,0,1,,31,209,413,324,192,115,58,14,6,0,0,
REGION III (CENTRAL LUZON),Aurora,2020,,1562,5,25,,168,285,365,260,185,137,60,41,29,2,0,
REGION III (CENTRAL LUZON),Bataan,2020,,5104,45,161,,447,749,992,915,622,476,330,172,192,3,0,
REGION III (CENTRAL LUZON),Bulacan,2020,,18396,230,509,,1396,2422,5666,3054,1767,1321,855,506,591,75,4,
REGION III (CENTRAL LUZON),Nueva Ecija,2020,,11887,130,550,,1442,2221,2270,1721,1328,938,626,299,355,7,0,
REGION III (CENTRAL LUZON),Pampanga,2020,,15412,288,515,,1122,1678,2615,2443,2088,2157,1070,596,821,19,0,
REGION III (CENTRAL LUZON),Tarlac,2020,,9512,78,329,,750,1232,1821,1795,1286,956,551,335,360,19,0,
REGION III (CENTRAL LUZON),Zambales,2020,,3790,11,60,,282,606,874,782,509,348,156,94,64,3,1,
REGION III (CENTRAL LUZON),City of Angeles,2020,,2130,66,23,,84,180,435,356,299,271,136,97,177,5,1,
REGION III (CENTRAL LUZON),City of Olongapo,2020,,1578,2,17,,52,197,329,395,237,165,77,60,47,0,0,
REGION IV-A (CALABARZON),Batangas,2020,,17229,380,926,,2076,2620,3224,2698,1830,1535,943,506,485,3,3,
REGION IV-A (CALABARZON),Cavite,2020,,23614,112,402,,1197,2552,7202,4591,2900,2198,1215,602,614,26,3,
REGION IV-A (CALABARZON),Laguna,2020,,15669,155,385,,965,1693,4449,2858,1887,1365,826,578,504,4,0,
REGION IV-A (CALABARZON),Quezon,2020,,12233,157,732,,2467,2459,2420,1768,920,643,331,179,153,4,0,
REGION IV-A (CALABARZON),Rizal,2020,,21847,236,566,,1466,2921,6822,3925,2022,1449,1014,673,751,2,0,
REGION IV-A (CALABARZON),City of Lucena,2020,,1717,2,33,,99,224,495,381,188,151,67,38,39,0,0,
MIMAROPA REGION,Marinduque,2020,,1683,87,232,,425,272,229,132,79,92,62,33,33,7,0,
MIMAROPA REGION,Occidental Mindoro,2020,,3668,95,452,,881,843,594,306,182,112,95,63,43,2,0,
MIMAROPA REGION,Oriental Mindoro,2020,,6857,139,590,,1650,1553,1226,689,419,260,179,73,79,0,0,
MIMAROPA REGION,Palawan,2020,,6881,603,1311,,1669,1355,908,429,240,150,100,64,51,1,0,
MIMAROPA REGION,Romblon,2020,,2174,21,155,,437,465,421,260,182,103,64,39,26,1,0,
MIMAROPA REGION,City of Puerto Princesa,2020,,1442,72,146,,216,211,218,182,110,109,80,53,45,0,0,
REGION V (BICOL REGION),Albay,2020,,11959,448,1260,,1829,2283,2364,1337,903,686,396,234,214,5,0,
REGION V (BICOL REGION),Camarines Norte,2020,,5215,15,135,,831,1080,1201,734,513,328,207,99,68,4,0,
REGION V (BICOL REGION),Camarines Sur,2020,,20085,409,1531,,3195,4495,4645,2356,1404,878,536,331,292,12,1,
REGION V (BICOL REGION),Catanduanes,2020,,2648,3,38,,216,477,770,415,240,252,130,61,43,3,0,
REGION V (BICOL REGION),Masbate,2020,,8218,231,993,,2206,1995,1209,565,385,257,156,116,103,2,0,
REGION V (BICOL REGION),Sorsogon,2020,,7555,121,446,,1063,1947,1764,867,519,390,218,105,112,3,0,
REGION VI (WESTERN VISAYAS),Aklan,2020,,4249,6,62,,408,773,1039,771,436,320,173,132,127,2,0,
REGION VI (WESTERN VISAYAS),Antique,2020,,4759,51,339,,1006,1146,752,508,312,269,151,111,114,0,0,
REGION VI (WESTERN VISAYAS),Capiz,2020,,4701,54,287,,886,996,778,589,365,303,195,131,114,3,0,
REGION VI (WESTERN VISAYAS),Guimaras,2020,,1216,11,85,,260,290,244,145,80,46,30,10,15,0,0,
REGION VI (WESTERN VISAYAS),Iloilo,2020,,14725,198,798,,2315,2610,2582,1958,1273,1196,772,452,534,36,1,
REGION VI (WESTERN VISAYAS),Negros Occidental,2020,,17139,382,1719,,4379,3424,2348,1604,1240,812,584,316,329,2,0,
REGION VI (WESTERN VISAYAS),City of Bacolod,2020,,4002,45,112,,281,472,601,885,551,403,251,171,229,1,0,
REGION VI (WESTERN VISAYAS),City of Iloilo,2020,,3672,5,55,,256,368,652,762,444,408,253,191,270,8,0,
REGION VII (CENTRAL VISAYAS),Bohol,2020,,12065,285,1007,,2485,2244,1945,1279,860,729,454,329,432,16,0,
REGION VII (CENTRAL VISAYAS),Cebu,2020,,23503,841,2616,,5707,4193,3474,2419,1373,1172,764,439,496,9,0,
REGION VII (CENTRAL VISAYAS),Negros Oriental,2020,,9802,270,1092,,2946,1935,1293,757,480,385,260,174,205,5,0,
REGION VII (CENTRAL VISAYAS),Siquijor,2020,,762,3,13,,24,65,178,210,150,47,40,18,14,0,0,
REGION VII (CENTRAL VISAYAS),City of Cebu,2020,,6280,122,360,,1027,1209,1254,959,422,348,203,152,220,4,0,
REGION VII (CENTRAL VISAYAS),City of Lapu-Lapu (Opon),2020,,2699,51,174,,398,504,572,432,231,148,87,55,47,0,0,
REGION VII (CENTRAL VISAYAS),City of Mandaue,2020,,1719,24,120,,257,335,401,263,103,76,53,49,38,0,0,
REGION VIII (EASTERN VISAYAS),Biliran,2020,,1451,2,32,,111,235,376,296,173,110,57,28,31,0,0,
REGION VIII (EASTERN VISAYAS),Eastern Samar,2020,,3945,11,62,,259,616,1009,836,535,288,169,85,73,2,0,
REGION VIII (EASTERN VISAYAS),Leyte,2020,,13168,175,806,,2436,2643,2366,1574,1068,802,554,353,385,6,0,
REGION VIII (EASTERN VISAYAS),Northern Samar,2020,,6626,330,850,,1173,1333,1433,647,349,208,142,87,72,2,0,
REGION VIII (EASTERN VISAYAS),Samar (Western Samar),2020,,7193,8,54,,852,1639,1768,1213,739,479,234,132,70,4,1,
REGION VIII (EASTERN VISAYAS),Southern Leyte,2020,,3597,46,223,,613,642,669,489,293,227,182,113,100,0,0,
REGION VIII (EASTERN VISAYAS),City of Tacloban,2020,,2210,19,64,,225,267,484,349,261,195,120,113,113,0,0,
REGION IX (ZAMBOANGA PENINSULA),Zamboanga del Norte,2020,,7960,235,973,,2280,1647,1110,585,384,310,191,123,118,4,0,
REGION IX (ZAMBOANGA PENINSULA),Zamboanga del Sur,2020,,8962,23,160,,776,1888,2241,1863,876,570,351,117,95,1,1,
REGION IX (ZAMBOANGA PENINSULA),Zamboanga Sibugay,2020,,4947,36,273,,1216,1381,993,483,245,140,75,52,44,9,0,
REGION IX (ZAMBOANGA PENINSULA),City of Isabela*,2020,,1018,3,9,,97,202,173,156,140,107,59,38,34,0,0,
REGION IX (ZAMBOANGA PENINSULA),City of Zamboanga,2020,,6425,78,222,,397,488,875,1126,1056,933,597,295,345,12,1,
REGION X (NORTHERN MINDANAO),Bukidnon,2020,,11052,347,1447,,2674,2044,1411,931,684,523,382,287,317,5,0,
REGION X (NORTHERN MINDANAO),Camiguin,2020,,721,1,16,,88,102,144,102,65,70,55,36,42,0,0,
REGION X (NORTHERN MINDANAO),Lanao del Norte,2020,,4783,21,144,,601,923,979,780,554,364,221,123,73,0,0,
REGION X (NORTHERN MINDANAO),Misamis Occidental,2020,,4320,116,451,,1020,901,612,394,237,245,139,100,102,3,0,
REGION X (NORTHERN MINDANAO),Misamis Oriental,2020,,6483,46,229,,1199,1438,1471,898,478,345,177,113,87,2,0,
REGION X (NORTHERN MINDANAO),City of Cagayan de Oro,2020,,3587,17,85,,337,564,710,696,481,335,158,104,100,0,0,
REGION X (NORTHERN MINDANAO),City of Iligan,2020,,2300,14,65,,211,281,425,430,298,233,140,92,110,1,0,
REGION XI (DAVAO REGION),Davao de Oro (Compostela Valley),2020,,4827,110,546,,1329,1167,754,379,170,143,96,67,64,2,0,
REGION XI (DAVAO REGION),Davao del Norte,2020,,6821,100,393,,1205,1294,1297,939,586,458,260,152,134,3,0,
REGION XI (DAVAO REGION),Davao del Sur,2020,,2858,82,379,,744,542,350,249,170,131,106,51,51,2,1,
REGION XI (DAVAO REGION),Davao Occidental,2020,,2028,38,240,,660,530,332,120,43,28,15,10,9,3,0,
REGION XI (DAVAO REGION),Davao Oriental,2020,,3992,47,273,,900,833,611,409,287,289,190,83,68,2,0,
REGION XI (DAVAO REGION),City of Davao,2020,,8299,195,602,,1028,1038,1326,1387,928,777,439,301,277,1,0,
REGION XII (SOCCSKSARGEN),Cotabato (North Cotabato),2020,,8304,253,1121,,2504,1865,1069,606,351,222,127,87,96,1,2,
REGION XII (SOCCSKSARGEN),Sarangani,2020,,3734,56,435,,1242,925,535,218,154,78,52,20,19,0,0,
REGION XII (SOCCSKSARGEN),South Cotabato,2020,,5423,19,201,,985,1527,1262,679,337,200,102,55,55,1,0,
REGION XII (SOCCSKSARGEN),Sultan Kudarat,2020,,5479,21,158,,703,1343,1286,917,520,259,152,73,45,2,0,
REGION XII (SOCCSKSARGEN),City of General Santos (Dadiangas),2020,,3913,25,123,,481,674,813,663,525,308,156,74,69,1,1,
REGION XIII (CARAGA),Agusan del Norte,2020,,2980,86,362,,746,552,398,235,169,166,88,75,101,2,0,
REGION XIII (CARAGA),Agusan del Sur,2020,,5994,14,123,,1006,1688,1469,851,380,214,131,76,40,1,1,
REGION XIII (CARAGA),Dinagat Islands,2020,,1117,64,146,,264,223,208,67,43,32,21,25,23,1,0,
REGION XIII (CARAGA),Surigao del Norte,2020,,3990,80,298,,702,731,698,499,355,257,159,99,112,0,0,
REGION XIII (CARAGA),Surigao del Sur,2020,,5070,19,88,,424,902,1253,1074,608,365,178,86,73,0,0,
REGION XIII (CARAGA),City of Butuan,2020,,2695,49,173,,308,374,387,412,332,275,180,101,102,2,0,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Basilan,2020,,4445,25,131,,392,977,1171,800,518,268,96,37,24,6,0,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Lanao del Sur,2020,,9260,108,302,,690,1150,1468,1546,1454,1092,735,403,287,23,2,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Maguindanao,2020,,16730,140,514,,2313,3948,3287,2756,1760,946,496,283,257,29,1,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Sulu,2020,,10057,84,326,,1387,2132,1893,1333,898,711,407,167,82,637,0,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Tawi-Tawi,2020,,3106,8,62,,379,803,730,483,236,200,122,50,32,1,0,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Eight (8) Area Clusters**,2020,,1492,50,86,,113,132,175,370,353,127,29,14,43,0,0,
NATIONAL CAPITAL REGION (NCR),City of Manila,2020,,5067,104,366,,809,1086,1084,607,346,246,163,140,83,30,3,
NATIONAL CAPITAL REGION (NCR),City of Mandaluyong,2020,,1101,17,67,,197,251,257,100,47,32,30,21,35,47,0,
NATIONAL CAPITAL REGION (NCR),City of Marikina,2020,,1619,9,31,,132,433,297,212,122,108,79,59,137,0,0,
NATIONAL CAPITAL REGION (NCR),City of Pasig,2020,,1997,19,63,,260,450,532,213,112,85,54,51,107,51,0,
NATIONAL CAPITAL REGION (NCR),Quezon City,2020,,9382,170,414,,1162,1763,2219,1154,528,402,385,315,673,196,1,
NATIONAL CAPITAL REGION (NCR),City of San Juan,2020,,442,4,14,,41,76,71,44,21,22,14,21,29,85,0,
NATIONAL CAPITAL REGION (NCR),City of Caloocan,2020,,3882,57,107,,345,646,925,718,409,277,202,92,103,1,0,
NATIONAL CAPITAL REGION (NCR),City of Malabon,2020,,837,18,23,,122,231,195,103,69,28,24,9,14,1,0,
NATIONAL CAPITAL REGION (NCR),City of Navotas,2020,,406,18,47,,108,77,54,46,31,9,11,2,3,0,0,
NATIONAL CAPITAL REGION (NCR),City of Valenzuela,2020,,1093,15,47,,157,248,271,130,60,56,34,32,43,0,0,
NATIONAL CAPITAL REGION (NCR),City of Las Piñas,2020,,1394,14,61,,183,308,289,162,80,74,66,70,87,0,0,
NATIONAL CAPITAL REGION (NCR),City of Makati,2020,,1633,18,35,,184,257,300,194,91,80,60,44,100,270,0,
NATIONAL CAPITAL REGION (NCR),City of Muntinlupa,2020,,1264,3,41,,106,225,322,115,59,54,58,87,131,63,0,
NATIONAL CAPITAL REGION (NCR),City of Parañaque,2020,,2079,42,116,,336,422,351,212,139,109,102,92,157,1,0,
NATIONAL CAPITAL REGION (NCR),Pasay City,2020,,968,6,49,,165,223,205,120,44,44,31,23,19,39,0,
NATIONAL CAPITAL REGION (NCR),City of Taguig,2020,,1772,14,73,,274,361,480,264,89,90,57,29,23,18,0,
NATIONAL CAPITAL REGION (NCR),Pateros,2020,,213,1,3,,28,57,58,27,15,9,9,3,3,0,0,
CORDILLERA ADMINISTRATIVE REGION (CAR),Abra,2020,,1152,1,6,,30,131,282,243,162,128,81,44,44,0,0,
CORDILLERA ADMINISTRATIVE REGION (CAR),Apayao,2020,,552,0,10,,55,119,165,87,44,27,19,20,5,1,0,
CORDILLERA ADMINISTRATIVE REGION (CAR),Benguet,2020,,1779,4,10,,101,217,355,316,203,249,125,101,97,0,1,
CORDILLERA ADMINISTRATIVE REGION (CAR),Ifugao,2020,,1053,2,18,,106,191,211,178,148,85,53,28,33,0,0,
CORDILLERA ADMINISTRATIVE REGION (CAR),Kalinga,2020,,1514,2,2,,30,201,353,341,234,171,97,49,34,0,0,
CORDILLERA ADMINISTRATIVE REGION (CAR),Mountain Province,2020,,883,0,17,,59,191,199,166,103,68,39,23,18,0,0,
CORDILLERA ADMINISTRATIVE REGION (CAR),City of Baguio,2020,,830,1,4,,16,53,110,132,120,138,82,77,97,0,0,
REGION I (ILOCOS REGION),Ilocos Norte,2020,,1803,3,22,,68,220,421,389,260,172,108,83,57,0,0,
REGION I (ILOCOS REGION),Ilocos Sur,2020,,2538,50,194,,245,262,412,363,306,254,177,132,143,0,0,
REGION I (ILOCOS REGION),La Union,2020,,2563,5,47,,162,333,575,490,358,269,151,97,76,0,0,
REGION I (ILOCOS REGION),Pangasinan,2020,,9986,138,407,,821,1313,2017,1953,1391,953,503,245,233,12,0,
REGION II (CAGAYAN VALLEY),Batanes,2020,,37,0,3,,7,5,4,4,3,5,1,3,2,0,0,
REGION II (CAGAYAN VALLEY),Cagayan,2020,,4560,43,177,,442,790,1112,687,499,348,220,118,124,0,0,
REGION II (CAGAYAN VALLEY),Isabela,2020,,4506,28,106,,333,632,1108,797,583,411,250,144,112,2,0,
REGION II (CAGAYAN VALLEY),Nueva Vizcaya,2020,,1442,10,62,,173,219,286,248,160,111,78,40,55,0,0,
REGION II (CAGAYAN VALLEY),Quirino,2020,,679,0,1,,10,92,186,182,101,69,24,11,3,0,0,
REGION III (CENTRAL LUZON),Aurora,2020,,805,2,21,,85,148,180,127,89,77,43,11,22,0,0,
REGION III (CENTRAL LUZON),Bataan,2020,,2604,16,63,,186,406,499,499,319,273,143,91,108,1,0,
REGION III (CENTRAL LUZON),Bulacan,2020,,9152,100,252,,692,1216,2877,1562,823,643,399,236,305,45,2,
REGION III (CENTRAL LUZON),Nueva Ecija,2020,,5967,69,267,,722,1037,1147,866,665,535,299,194,163,3,0,
REGION III (CENTRAL LUZON),Pampanga,2020,,7891,157,271,,549,899,1391,1222,1054,1050,531,296,460,11,0,
REGION III (CENTRAL LUZON),Tarlac,2020,,5186,53,154,,433,681,935,946,701,551,330,180,205,16,1,
REGION III (CENTRAL LUZON),Zambales,2020,,1995,3,29,,162,273,446,423,287,194,102,38,36,2,0,
REGION III (CENTRAL LUZON),City of Angeles,2020,,1073,33,8,,38,83,197,176,143,150,87,50,105,3,0,
REGION III (CENTRAL LUZON),City of Olongapo,2020,,908,0,4,,28,103,178,199,165,112,57,38,24,0,0,
REGION IV-A (CALABARZON),Batangas,2020,,9240,196,449,,1121,1451,1668,1472,971,805,514,320,270,1,2,
REGION IV-A (CALABARZON),Cavite,2020,,12017,57,186,,568,1244,3563,2355,1523,1171,680,345,309,16,0,
REGION IV-A (CALABARZON),Laguna,2020,,7615,61,173,,479,862,2128,1366,897,706,387,306,250,0,0,
REGION IV-A (CALABARZON),Quezon,2020,,6136,76,334,,1196,1217,1195,923,514,333,178,88,79,3,0,
REGION IV-A (CALABARZON),Rizal,2020,,11138,133,291,,724,1384,3539,2028,1009,780,503,335,407,5,0,
REGION IV-A (CALABARZON),City of Lucena,2020,,844,0,17,,51,92,245,216,90,69,39,18,7,0,0,
MIMAROPA REGION,Marinduque,2020,,853,47,111,,194,132,116,82,63,39,28,21,19,1,0,
MIMAROPA REGION,Occidental Mindoro,2020,,1875,54,210,,490,415,307,155,73,57,50,35,28,1,0,
MIMAROPA REGION,Oriental Mindoro,2020,,3659,66,280,,835,815,685,403,250,150,88,53,34,0,0,
MIMAROPA REGION,Palawan,2020,,3328,274,604,,843,666,420,204,120,82,49,28,35,3,0,
MIMAROPA REGION,Romblon,2020,,1136,10,63,,213,258,214,167,71,68,31,19,22,0,0,
MIMAROPA REGION,City of Puerto Princesa,2020,,674,34,63,,93,88,87,74,73,70,42,23,25,2,0,
REGION V (BICOL REGION),Albay,2020,,6538,236,705,,945,1217,1308,766,452,395,227,138,148,1,0,
REGION V (BICOL REGION),Camarines Norte,2020,,2942,3,74,,414,605,703,428,292,192,117,72,42,0,0,
REGION V (BICOL REGION),Camarines Sur,2020,,12104,267,877,,1829,2691,2787,1445,860,567,351,211,213,6,0,
REGION V (BICOL REGION),Catanduanes,2020,,1573,2,25,,119,279,429,227,175,147,96,42,32,0,0,
REGION V (BICOL REGION),Masbate,2020,,4616,134,516,,1231,1098,693,356,210,143,98,69,67,1,0,
REGION V (BICOL REGION),Sorsogon,2020,,4196,56,210,,529,1002,1047,517,334,230,145,53,73,0,0,
REGION VI (WESTERN VISAYAS),Aklan,2020,,2408,6,33,,192,431,583,451,251,199,114,70,77,1,0,
REGION VI (WESTERN VISAYAS),Antique,2020,,2624,30,184,,536,592,465,267,171,159,84,68,67,1,0,
REGION VI (WESTERN VISAYAS),Capiz,2020,,2500,31,143,,450,572,383,315,201,155,111,65,73,1,0,
REGION VI (WESTERN VISAYAS),Guimaras,2020,,634,6,44,,136,146,116,71,46,30,27,3,9,0,0,
REGION VI (WESTERN VISAYAS),Iloilo,2020,,7816,104,363,,1146,1384,1387,1001,725,669,471,255,290,20,1,
REGION VI (WESTERN VISAYAS),Negros Occidental,2020,,8965,189,817,,2227,1810,1313,851,624,456,309,179,187,3,0,
REGION VI (WESTERN VISAYAS),City of Bacolod,2020,,2335,29,42,,149,252,355,545,357,226,164,96,119,1,0,
REGION VI (WESTERN VISAYAS),City of Iloilo,2020,,2067,3,33,,126,183,355,441,270,243,143,102,163,4,1,
REGION VII (CENTRAL VISAYAS),Bohol,2020,,6899,165,514,,1336,1298,1161,742,513,433,297,192,246,2,0,
REGION VII (CENTRAL VISAYAS),Cebu,2020,,12918,418,1457,,3077,2285,1928,1394,750,668,412,279,249,1,0,
REGION VII (CENTRAL VISAYAS),Negros Oriental,2020,,5249,137,616,,1538,1045,664,422,261,207,134,116,108,1,0,
REGION VII (CENTRAL VISAYAS),Siquijor,2020,,393,0,9,,16,35,96,90,78,40,11,7,11,0,0,
REGION VII (CENTRAL VISAYAS),City of Cebu,2020,,3371,62,163,,573,625,677,525,239,211,94,83,117,2,0,
REGION VII (CENTRAL VISAYAS),City of Lapu-Lapu (Opon),2020,,1470,25,93,,219,269,277,264,143,84,42,26,28,0,0,
REGION VII (CENTRAL VISAYAS),City of Mandaue,2020,,866,8,51,,131,202,191,105,61,48,33,10,26,0,0,
REGION VIII (EASTERN VISAYAS),Biliran,2020,,774,2,25,,43,97,194,174,99,76,34,19,11,0,0,
REGION VIII (EASTERN VISAYAS),Eastern Samar,2020,,2177,3,29,,149,342,553,464,262,166,99,48,60,2,0,
REGION VIII (EASTERN VISAYAS),Leyte,2020,,6909,83,405,,1227,1349,1253,892,595,405,275,193,232,0,0,
REGION VIII (EASTERN VISAYAS),Northern Samar,2020,,3848,174,465,,710,764,825,384,189,142,94,49,51,1,0,
REGION VIII (EASTERN VISAYAS),Samar (Western Samar),2020,,4149,3,30,,476,877,991,669,508,305,160,79,48,3,0,
REGION VIII (EASTERN VISAYAS),Southern Leyte,2020,,1987,20,121,,319,345,394,267,177,139,92,49,64,0,0,
REGION VIII (EASTERN VISAYAS),City of Tacloban,2020,,1250,11,34,,116,140,309,190,140,102,75,71,62,0,0,
REGION IX (ZAMBOANGA PENINSULA),Zamboanga del Norte,2020,,4390,136,545,,1238,897,620,348,192,165,108,61,79,1,0,
REGION IX (ZAMBOANGA PENINSULA),Zamboanga del Sur,2020,,5205,15,76,,398,981,1266,1126,569,367,222,131,53,1,0,
REGION IX (ZAMBOANGA PENINSULA),Zamboanga Sibugay,2020,,2941,17,125,,673,822,608,322,159,73,67,23,42,10,0,
REGION IX (ZAMBOANGA PENINSULA),City of Isabela*,2020,,695,1,4,,50,126,110,124,111,82,42,27,18,0,0,
REGION IX (ZAMBOANGA PENINSULA),City of Zamboanga,2020,,3653,39,128,,248,272,467,657,555,547,330,171,232,7,0,
REGION X (NORTHERN MINDANAO),Bukidnon,2020,,5835,158,663,,1484,1064,694,522,369,325,226,150,177,3,0,
REGION X (NORTHERN MINDANAO),Camiguin,2020,,374,4,10,,42,40,59,62,54,42,26,10,25,0,0,
REGION X (NORTHERN MINDANAO),Lanao del Norte,2020,,3059,10,76,,323,607,565,534,378,260,179,78,49,0,0,
REGION X (NORTHERN MINDANAO),Misamis Occidental,2020,,2337,67,197,,536,462,349,238,148,126,80,66,68,0,0,
REGION X (NORTHERN MINDANAO),Misamis Oriental,2020,,3390,22,137,,588,687,758,497,287,199,109,59,46,1,0,
REGION X (NORTHERN MINDANAO),City of Cagayan de Oro,2020,,1801,10,56,,160,237,332,361,239,177,100,61,68,0,0,
REGION X (NORTHERN MINDANAO),City of Iligan,2020,,1248,5,29,,104,162,224,232,155,142,75,62,58,0,0,
REGION XI (DAVAO REGION),Davao de Oro (Compostela Valley),2020,,2629,62,280,,696,633,435,195,100,90,51,44,43,0,0,
REGION XI (DAVAO REGION),Davao del Norte,2020,,3475,46,171,,600,650,654,502,314,241,142,86,67,2,0,
REGION XI (DAVAO REGION),Davao del Sur,2020,,1358,43,162,,340,248,196,133,74,57,43,31,31,0,0,
REGION XI (DAVAO REGION),Davao Occidental,2020,,1022,13,119,,308,287,171,67,26,15,7,3,5,1,0,
REGION XI (DAVAO REGION),Davao Oriental,2020,,1980,20,108,,435,419,318,220,157,139,81,38,44,1,0,
REGION XI (DAVAO REGION),City of Davao,2020,,4125,109,298,,542,529,644,627,443,421,228,153,129,2,0,
REGION XII (SOCCSKSARGEN),Cotabato (North Cotabato),2020,,4695,138,648,,1274,1061,681,359,209,127,85,52,60,0,1,
REGION XII (SOCCSKSARGEN),Sarangani,2020,,1949,23,206,,595,527,315,127,76,38,22,7,12,1,0,
REGION XII (SOCCSKSARGEN),South Cotabato,2020,,2762,8,83,,493,760,656,364,165,123,61,28,21,0,0,
REGION XII (SOCCSKSARGEN),Sultan Kudarat,2020,,3048,6,62,,333,668,719,561,348,177,85,50,39,0,0,
REGION XII (SOCCSKSARGEN),City of General Santos (Dadiangas),2020,,2101,8,64,,261,346,405,376,289,168,102,44,38,0,0,
REGION XIII (CARAGA),Agusan del Norte,2020,,1610,41,196,,358,288,227,136,106,85,65,49,57,2,0,
REGION XIII (CARAGA),Agusan del Sur,2020,,3059,1,65,,435,836,788,494,200,104,67,45,23,1,0,
REGION XIII (CARAGA),Dinagat Islands,2020,,627,40,77,,150,131,106,46,25,15,20,9,8,0,0,
REGION XIII (CARAGA),Surigao del Norte,2020,,2145,45,163,,371,406,362,254,181,144,97,57,65,0,0,
REGION XIII (CARAGA),Surigao del Sur,2020,,2651,11,40,,206,441,642,547,345,220,93,51,55,0,0,
REGION XIII (CARAGA),City of Butuan,2020,,1439,25,70,,190,196,203,179,204,161,110,38,62,1,0,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Basilan,2020,,2925,20,79,,282,576,743,553,329,215,72,24,21,11,0,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Lanao del Sur,2020,,6568,59,197,,424,750,1006,1109,1101,847,530,319,216,10,0,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Maguindanao,2020,,11226,101,315,,1301,2304,2142,1882,1525,856,408,188,176,28,0,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Sulu,2020,,7022,49,234,,849,1404,1365,915,636,522,350,142,67,489,0,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Tawi-Tawi,2020,,2698,12,55,,361,697,638,384,191,170,111,51,25,3,0,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Eight (8) Area Clusters**,2020,,986,28,61,,78,78,103,224,260,82,35,10,27,0,0,
NATIONAL CAPITAL REGION (NCR),City of Manila,2020,,6366,88,373,,988,1333,1329,813,467,329,237,204,140,61,4,
NATIONAL CAPITAL REGION (NCR),City of Mandaluyong,2020,,1300,15,66,,236,303,245,133,62,46,29,25,58,82,0,
NATIONAL CAPITAL REGION (NCR),City of Marikina,2020,,1969,15,31,,146,520,439,230,163,123,91,64,147,0,0,
NATIONAL CAPITAL REGION (NCR),City of Pasig,2020,,2122,12,52,,251,481,524,251,133,95,64,51,105,103,0,
NATIONAL CAPITAL REGION (NCR),Quezon City,2020,,12402,154,495,,1292,2128,2893,1605,729,588,528,448,1089,453,0,
NATIONAL CAPITAL REGION (NCR),City of San Juan,2020,,499,6,19,,27,68,78,53,36,23,22,17,52,97,1,
NATIONAL CAPITAL REGION (NCR),City of Caloocan,2020,,4061,53,113,,317,618,953,705,496,330,252,100,122,2,0,
NATIONAL CAPITAL REGION (NCR),City of Malabon,2020,,755,5,29,,84,181,155,121,88,33,26,19,11,2,1,
NATIONAL CAPITAL REGION (NCR),City of Navotas,2020,,337,15,35,,74,59,48,39,40,8,7,7,3,2,0,
NATIONAL CAPITAL REGION (NCR),City of Valenzuela,2020,,959,5,37,,134,230,209,124,59,50,35,33,43,0,0,
NATIONAL CAPITAL REGION (NCR),City of Las Piñas,2020,,1463,6,36,,196,338,297,166,100,80,63,84,97,0,0,
NATIONAL CAPITAL REGION (NCR),City of Makati,2020,,2688,10,52,,163,319,395,285,136,101,81,73,147,926,0,
NATIONAL CAPITAL REGION (NCR),City of Muntinlupa,2020,,1559,7,36,,107,186,325,149,86,92,74,154,258,85,0,
NATIONAL CAPITAL REGION (NCR),City of Parañaque,2020,,2326,26,136,,412,464,435,262,129,103,101,83,173,2,0,
NATIONAL CAPITAL REGION (NCR),Pasay City,2020,,1177,3,45,,202,267,248,133,58,63,47,30,22,59,0,
