Area,Area_Level,Region,Year,IncomeGroup,Value,Prelim_Flag
Sorsogon,Province,,2018,6th Decile,3262.08,False
Sorsogon,Province,,2018,7th Decile,3234.11,False
Sorsogon,Province,,2018,8th Decile,4106.79,False
Sorsogon,Province,,2018,9th Decile,5252.87,False
Sorsogon,Province,,2018,All Income Groups,40752.28,False
Sorsogon,Province,,2021,10th Decile,11828.39,False
Sorsogon,Province,,2021,1st Decile,2185.6,False
Sorsogon,Province,,2021,2nd Decile,2693.86,False
Sorsogon,Province,,2021,3rd Decile,2834.91,False
Sorsogon,Province,,2021,4th Decile,3010.98,False
Sorsogon,Province,,2021,5th Decile,3095.48,False
Sorsogon,Province,,2021,6th Decile,3409.42,False
Sorsogon,Province,,2021,7th Decile,3600.09,False
Sorsogon,Province,,2021,8th Decile,3912.2,False
Sorsogon,Province,,2021,9th Decile,5353.05,False
Sorsogon,Province,,2021,All Income Groups,41923.99,False
Sorsogon,Province,,2023,10th Decile,12623.6,False
Sorsogon,Province,,2023,1st Decile,2684.63,False
Sorsogon,Province,,2023,2nd Decile,2923.8,False
Sorsogon,Province,,2023,3rd Decile,3093.17,False
Sorsogon,Province,,2023,4th Decile,3175.55,False
Sorsogon,Province,,2023,5th Decile,3464.25,False
Sorsogon,Province,,2023,6th Decile,3549.5,False
Sorsogon,Province,,2023,7th Decile,3661.62,False
Sorsogon,Province,,2023,8th Decile,4185.94,False
Sorsogon,Province,,2023,9th Decile,5705.35,False
Sorsogon,Province,,2023,All Income Groups,45067.41,False
REGION VI - WESTERN VISAYAS,Province,,2018,10th Decile,93659.31,False
REGION VI - WESTERN VISAYAS,Province,,2018,1st Decile,13816.31,False
REGION VI - WESTERN VISAYAS,Province,,2018,2nd Decile,16046.06,False
REGION VI - WESTERN VISAYAS,Province,,2018,3rd Decile,17861.94,False
REGION VI - WESTERN VISAYAS,Province,,2018,4th Decile,18959.54,False
REGION VI - WESTERN VISAYAS,Province,,2018,5th Decile,20941.59,False
REGION VI - WESTERN VISAYAS,Province,,2018,6th Decile,22246.93,False
REGION VI - WESTERN VISAYAS,Province,,2018,7th Decile,26086.46,False
REGION VI - WESTERN VISAYAS,Province,,2018,8th Decile,33154.74,False
REGION VI - WESTERN VISAYAS,Province,,2018,9th Decile,45240.64,False
REGION VI - WESTERN VISAYAS,Province,,2018,All Income Groups,308013.53,False
REGION VI - WESTERN VISAYAS,Province,,2021,10th Decile,106295.64,False
REGION VI - WESTERN VISAYAS,Province,,2021,1st Decile,13536.22,False
REGION VI - WESTERN VISAYAS,Province,,2021,2nd Decile,17075.64,False
REGION VI - WESTERN VISAYAS,Province,,2021,3rd Decile,18648.45,False
REGION VI - WESTERN VISAYAS,Province,,2021,4th Decile,20091.68,False
REGION VI - WESTERN VISAYAS,Province,,2021,5th Decile,22002.47,False
REGION VI - WESTERN VISAYAS,Province,,2021,6th Decile,25943.48,False
REGION VI - WESTERN VISAYAS,Province,,2021,7th Decile,28840.66,False
REGION VI - WESTERN VISAYAS,Province,,2021,8th Decile,35762.86,False
REGION VI - WESTERN VISAYAS,Province,,2021,9th Decile,51651.82,False
REGION VI - WESTERN VISAYAS,Province,,2021,All Income Groups,339848.92,False
REGION VI - WESTERN VISAYAS,Province,,2023,10th Decile,104553.86,False
REGION VI - WESTERN VISAYAS,Province,,2023,1st Decile,18127.64,False
REGION VI - WESTERN VISAYAS,Province,,2023,2nd Decile,20974.4,False
REGION VI - WESTERN VISAYAS,Province,,2023,3rd Decile,24180.95,False
REGION VI - WESTERN VISAYAS,Province,,2023,4th Decile,26980.84,False
REGION VI - WESTERN VISAYAS,Province,,2023,5th Decile,29260.73,False
REGION VI - WESTERN VISAYAS,Province,,2023,6th Decile,31051.22,False
REGION VI - WESTERN VISAYAS,Province,,2023,7th Decile,35641.14,False
REGION VI - WESTERN VISAYAS,Province,,2023,8th Decile,40625.57,False
REGION VI - WESTERN VISAYAS,Province,,2023,9th Decile,56346.76,False
REGION VI - WESTERN VISAYAS,Province,,2023,All Income Groups,387743.11,False
Aklan,Province,,2018,10th Decile,12006.91,False
Aklan,Province,,2018,1st Decile,1807.77,False
Aklan,Province,,2018,2nd Decile,2169.57,False
Aklan,Province,,2018,3rd Decile,2458.08,False
Aklan,Province,,2018,4th Decile,2626.46,False
Aklan,Province,,2018,5th Decile,2684.68,False
Aklan,Province,,2018,6th Decile,2835.68,False
Aklan,Province,,2018,7th Decile,3216.8,False
Aklan,Province,,2018,8th Decile,3959.54,False
Aklan,Province,,2018,9th Decile,5272.25,False
Aklan,Province,,2018,All Income Groups,39037.74,False
Aklan,Province,,2021,10th Decile,14381.94,False
Aklan,Province,,2021,1st Decile,1827.73,False
Aklan,Province,,2021,2nd Decile,2135.82,False
Aklan,Province,,2021,3rd Decile,2469.14,False
Aklan,Province,,2021,4th Decile,2661.74,False
Aklan,Province,,2021,5th Decile,2921.08,False
Aklan,Province,,2021,6th Decile,3091.04,False
Aklan,Province,,2021,7th Decile,3450.76,False
Aklan,Province,,2021,8th Decile,4183.11,False
Aklan,Province,,2021,9th Decile,6232.78,False
Aklan,Province,,2021,All Income Groups,43355.14,False
Aklan,Province,,2023,10th Decile,13081.65,False
Aklan,Province,,2023,1st Decile,2822.02,False
Aklan,Province,,2023,2nd Decile,3168.8,False
Aklan,Province,,2023,3rd Decile,3550.99,False
Aklan,Province,,2023,4th Decile,3977.28,False
Aklan,Province,,2023,5th Decile,4176.18,False
Aklan,Province,,2023,6th Decile,4312.31,False
Aklan,Province,,2023,7th Decile,4606.31,False
Aklan,Province,,2023,8th Decile,5410.07,False
Aklan,Province,,2023,9th Decile,7834.68,False
Aklan,Province,,2023,All Income Groups,52940.29,False
Antique,Province,,2018,10th Decile,9673.35,False
Antique,Province,,2018,1st Decile,1669.34,False
Antique,Province,,2018,2nd Decile,1905.69,False
Antique,Province,,2018,3rd Decile,1982.71,False
Antique,Province,,2018,4th Decile,2289.99,False
Antique,Province,,2018,5th Decile,2424.09,False
Antique,Province,,2018,6th Decile,2613.32,False
Antique,Province,,2018,7th Decile,2798.87,False
Antique,Province,,2018,8th Decile,3961.16,False
Antique,Province,,2018,9th Decile,4318.77,False
Antique,Province,,2018,All Income Groups,33637.29,False
Antique,Province,,2021,10th Decile,12068.48,False
Antique,Province,,2021,1st Decile,1404.29,False
Antique,Province,,2021,2nd Decile,1825.85,False
Antique,Province,,2021,3rd Decile,2076.21,False
Antique,Province,,2021,4th Decile,2311.6,False
Antique,Province,,2021,5th Decile,2835.17,False
Antique,Province,,2021,6th Decile,2971.82,False
Antique,Province,,2021,7th Decile,3244.4,False
Antique,Province,,2021,8th Decile,4323.71,False
Antique,Province,,2021,9th Decile,5810.52,False
Antique,Province,,2021,All Income Groups,38872.05,False
Antique,Province,,2023,10th Decile,13333.49,False
Antique,Province,,2023,1st Decile,2052.07,False
Antique,Province,,2023,2nd Decile,2482.52,False
Antique,Province,,2023,3rd Decile,2785.94,False
Antique,Province,,2023,4th Decile,2988.64,False
Antique,Province,,2023,5th Decile,3437.03,False
Antique,Province,,2023,6th Decile,3388.03,False
Antique,Province,,2023,7th Decile,4338.42,False
Antique,Province,,2023,8th Decile,4393.93,False
Antique,Province,,2023,9th Decile,7134.81,False
Antique,Province,,2023,All Income Groups,46334.86,False
Capiz,Province,,2018,10th Decile,11955.02,False
Capiz,Province,,2018,1st Decile,2651.39,False
Capiz,Province,,2018,2nd Decile,2882.34,False
Capiz,Province,,2018,3rd Decile,3125.13,False
Capiz,Province,,2018,4th Decile,3307.13,False
Capiz,Province,,2018,5th Decile,3518.51,False
Capiz,Province,,2018,6th Decile,3655.66,False
Capiz,Province,,2018,7th Decile,4017.89,False
Capiz,Province,,2018,8th Decile,4336.97,False
Capiz,Province,,2018,9th Decile,5501.76,False
Capiz,Province,,2018,All Income Groups,44951.8,False
Capiz,Province,,2021,10th Decile,12998.35,False
Capiz,Province,,2021,1st Decile,3057.58,False
Capiz,Province,,2021,2nd Decile,3648.9,False
Capiz,Province,,2021,3rd Decile,3529.6,False
Capiz,Province,,2021,4th Decile,3906.5,False
Capiz,Province,,2021,5th Decile,3992.22,False
Capiz,Province,,2021,6th Decile,4252.9,False
Capiz,Province,,2021,7th Decile,4646.84,False
Capiz,Province,,2021,8th Decile,5014.73,False
Capiz,Province,,2021,9th Decile,6194.56,False
Capiz,Province,,2021,All Income Groups,51242.18,False
Capiz,Province,,2023,10th Decile,13709.0,False
Capiz,Province,,2023,1st Decile,3137.28,False
Capiz,Province,,2023,2nd Decile,3744.59,False
Capiz,Province,,2023,3rd Decile,4254.27,False
Capiz,Province,,2023,4th Decile,4759.71,False
Capiz,Province,,2023,5th Decile,4503.67,False
Capiz,Province,,2023,6th Decile,5150.22,False
Capiz,Province,,2023,7th Decile,5226.59,False
Capiz,Province,,2023,8th Decile,6316.73,False
Capiz,Province,,2023,9th Decile,7358.11,False
Capiz,Province,,2023,All Income Groups,58160.17,False
Iloilo (Excluding City of Iloilo),HUC/City,,2018,10th Decile,40951.91,False
Iloilo (Excluding City of Iloilo),HUC/City,,2018,1st Decile,5895.71,False
Iloilo (Excluding City of Iloilo),HUC/City,,2018,2nd Decile,6770.88,False
Iloilo (Excluding City of Iloilo),HUC/City,,2018,3rd Decile,7124.43,False
Iloilo (Excluding City of Iloilo),HUC/City,,2018,4th Decile,8132.89,False
Iloilo (Excluding City of Iloilo),HUC/City,,2018,5th Decile,8495.48,False
Iloilo (Excluding City of Iloilo),HUC/City,,2018,6th Decile,9531.34,False
Iloilo (Excluding City of Iloilo),HUC/City,,2018,7th Decile,11367.09,False
Iloilo (Excluding City of Iloilo),HUC/City,,2018,8th Decile,14801.35,False
Iloilo (Excluding City of Iloilo),HUC/City,,2018,9th Decile,21423.98,False
Iloilo (Excluding City of Iloilo),HUC/City,,2018,All Income Groups,134495.07,False
Iloilo (Excluding City of Iloilo),HUC/City,,2021,10th Decile,46500.39,False
Iloilo (Excluding City of Iloilo),HUC/City,,2021,1st Decile,5716.81,False
Iloilo (Excluding City of Iloilo),HUC/City,,2021,2nd Decile,7312.75,False
Iloilo (Excluding City of Iloilo),HUC/City,,2021,3rd Decile,7655.97,False
Iloilo (Excluding City of Iloilo),HUC/City,,2021,4th Decile,7740.0,False
Iloilo (Excluding City of Iloilo),HUC/City,,2021,5th Decile,8778.11,False
Iloilo (Excluding City of Iloilo),HUC/City,,2021,6th Decile,11245.46,False
Iloilo (Excluding City of Iloilo),HUC/City,,2021,7th Decile,12918.66,False
Iloilo (Excluding City of Iloilo),HUC/City,,2021,8th Decile,16941.14,False
Iloilo (Excluding City of Iloilo),HUC/City,,2021,9th Decile,25416.23,False
Iloilo (Excluding City of Iloilo),HUC/City,,2021,All Income Groups,150225.52,False
Iloilo (Excluding City of Iloilo),HUC/City,,2023,10th Decile,47884.47,False
Iloilo (Excluding City of Iloilo),HUC/City,,2023,1st Decile,7766.69,False
Iloilo (Excluding City of Iloilo),HUC/City,,2023,2nd Decile,8808.02,False
Iloilo (Excluding City of Iloilo),HUC/City,,2023,3rd Decile,9971.79,False
Iloilo (Excluding City of Iloilo),HUC/City,,2023,4th Decile,11182.56,False
Iloilo (Excluding City of Iloilo),HUC/City,,2023,5th Decile,12488.69,False
Iloilo (Excluding City of Iloilo),HUC/City,,2023,6th Decile,13690.74,False
Iloilo (Excluding City of Iloilo),HUC/City,,2023,7th Decile,15025.71,False
Iloilo (Excluding City of Iloilo),HUC/City,,2023,8th Decile,17735.13,False
Iloilo (Excluding City of Iloilo),HUC/City,,2023,9th Decile,24106.35,False
Iloilo (Excluding City of Iloilo),HUC/City,,2023,All Income Groups,168660.15,False
Iloilo,Province,,2018,10th Decile,13413.65,False
Iloilo,Province,,2018,1st Decile,1903.43,False
Iloilo,Province,,2018,2nd Decile,2114.28,False
Iloilo,Province,,2018,3rd Decile,2538.44,False
Iloilo,Province,,2018,4th Decile,2736.65,False
Iloilo,Province,,2018,5th Decile,2962.8,False
Iloilo,Province,,2018,6th Decile,3688.06,False
Iloilo,Province,,2018,7th Decile,3991.55,False
Iloilo,Province,,2018,8th Decile,4727.84,False
Iloilo,Province,,2018,9th Decile,6419.5,False
Iloilo,Province,,2018,All Income Groups,44496.21,False
Iloilo,Province,,2021,10th Decile,14203.25,False
Iloilo,Province,,2021,1st Decile,1699.84,False
Iloilo,Province,,2021,2nd Decile,2105.6,False
Iloilo,Province,,2021,3rd Decile,2682.14,False
Iloilo,Province,,2021,4th Decile,2781.05,False
Iloilo,Province,,2021,5th Decile,3062.63,False
Iloilo,Province,,2021,6th Decile,3295.54,False
Iloilo,Province,,2021,7th Decile,4143.92,False
Iloilo,Province,,2021,8th Decile,4934.66,False
Iloilo,Province,,2021,9th Decile,5883.19,False
Iloilo,Province,,2021,All Income Groups,44791.84,False
Iloilo,Province,,2023,10th Decile,11922.01,False
Iloilo,Province,,2023,1st Decile,2222.99,False
Iloilo,Province,,2023,2nd Decile,2624.34,False
Iloilo,Province,,2023,3rd Decile,3138.1,False
Iloilo,Province,,2023,4th Decile,3759.56,False
Iloilo,Province,,2023,5th Decile,3965.44,False
Iloilo,Province,,2023,6th Decile,3765.15,False
Iloilo,Province,,2023,7th Decile,4777.84,False
Iloilo,Province,,2023,8th Decile,5099.52,False
Iloilo,Province,,2023,9th Decile,6946.12,False
Iloilo,Province,,2023,All Income Groups,48221.07,False
Guimaras,Province,,2018,10th Decile,3422.11,False
Guimaras,Province,,2018,1st Decile,573.54,False
Guimaras,Province,,2018,2nd Decile,755.54,False
Guimaras,Province,,2018,3rd Decile,730.83,False
Guimaras,Province,,2018,4th Decile,796.32,False
Guimaras,Province,,2018,5th Decile,856.35,False
Guimaras,Province,,2018,6th Decile,896.22,False
Guimaras,Province,,2018,7th Decile,931.43,False
Guimaras,Province,,2018,8th Decile,1067.26,False
Guimaras,Province,,2018,9th Decile,1365.82,False
Guimaras,Province,,2018,All Income Groups,11395.42,False
Guimaras,Province,,2021,10th Decile,3343.26,False
Guimaras,Province,,2021,1st Decile,596.38,False
Guimaras,Province,,2021,2nd Decile,747.77,False
Guimaras,Province,,2021,3rd Decile,727.75,False
Guimaras,Province,,2021,4th Decile,792.3,False
Guimaras,Province,,2021,5th Decile,823.33,False
Guimaras,Province,,2021,6th Decile,795.26,False
Guimaras,Province,,2021,7th Decile,1059.17,False
Guimaras,Province,,2021,8th Decile,1136.8,False
Guimaras,Province,,2021,9th Decile,1340.16,False
Guimaras,Province,,2021,All Income Groups,11362.19,False
Guimaras,Province,,2023,10th Decile,2923.41,False
Guimaras,Province,,2023,1st Decile,887.04,False
Guimaras,Province,,2023,2nd Decile,985.36,False
Guimaras,Province,,2023,3rd Decile,1028.39,False
Guimaras,Province,,2023,4th Decile,1086.87,False
Guimaras,Province,,2023,5th Decile,1045.64,False
Guimaras,Province,,2023,6th Decile,1082.94,False
Guimaras,Province,,2023,7th Decile,1240.1,False
Guimaras,Province,,2023,8th Decile,1267.97,False
Guimaras,Province,,2023,9th Decile,1878.86,False
Guimaras,Province,,2023,All Income Groups,13426.57,False
NEGROS ISLAND REGION,Province,,2018,10th Decile,83458.56,False
NEGROS ISLAND REGION,Province,,2018,1st Decile,10737.01,False
NEGROS ISLAND REGION,Province,,2018,2nd Decile,13188.11,False
NEGROS ISLAND REGION,Province,,2018,3rd Decile,15551.35,False
NEGROS ISLAND REGION,Province,,2018,4th Decile,16673.63,False
NEGROS ISLAND REGION,Province,,2018,5th Decile,18460.52,False
NEGROS ISLAND REGION,Province,,2018,6th Decile,20429.98,False
NEGROS ISLAND REGION,Province,,2018,7th Decile,24421.83,False
NEGROS ISLAND REGION,Province,,2018,8th Decile,29198.45,False
NEGROS ISLAND REGION,Province,,2018,9th Decile,39429.71,False
NEGROS ISLAND REGION,Province,,2018,All Income Groups,271549.16,False
NEGROS ISLAND REGION,Province,,2021,10th Decile,75537.57,False
NEGROS ISLAND REGION,Province,,2021,1st Decile,11276.16,False
NEGROS ISLAND REGION,Province,,2021,2nd Decile,14590.21,False
NEGROS ISLAND REGION,Province,,2021,3rd Decile,16766.81,False
NEGROS ISLAND REGION,Province,,2021,4th Decile,17990.21,False
NEGROS ISLAND REGION,Province,,2021,5th Decile,19518.0,False
NEGROS ISLAND REGION,Province,,2021,6th Decile,22072.03,False
NEGROS ISLAND REGION,Province,,2021,7th Decile,24805.46,False
NEGROS ISLAND REGION,Province,,2021,8th Decile,27346.8,False
NEGROS ISLAND REGION,Province,,2021,9th Decile,42169.88,False
NEGROS ISLAND REGION,Province,,2021,All Income Groups,272073.12,False
NEGROS ISLAND REGION,Province,,2023,10th Decile,83707.22,False
NEGROS ISLAND REGION,Province,,2023,1st Decile,13188.15,False
NEGROS ISLAND REGION,Province,,2023,2nd Decile,16173.89,False
NEGROS ISLAND REGION,Province,,2023,3rd Decile,19531.51,False
NEGROS ISLAND REGION,Province,,2023,4th Decile,21383.94,False
NEGROS ISLAND REGION,Province,,2023,5th Decile,23182.55,False
NEGROS ISLAND REGION,Province,,2023,6th Decile,26083.16,False
NEGROS ISLAND REGION,Province,,2023,7th Decile,30395.5,False
NEGROS ISLAND REGION,Province,,2023,8th Decile,35622.07,False
NEGROS ISLAND REGION,Province,,2023,9th Decile,45193.46,False
NEGROS ISLAND REGION,Province,,2023,All Income Groups,314461.45,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2018,10th Decile,34706.31,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2018,1st Decile,5884.7,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2018,2nd Decile,7243.85,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2018,3rd Decile,8226.91,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2018,4th Decile,9036.68,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2018,5th Decile,9505.08,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2018,6th Decile,10573.33,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2018,7th Decile,12018.67,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2018,8th Decile,13575.52,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2018,9th Decile,17653.64,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2018,All Income Groups,128424.68,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2021,10th Decile,33030.25,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2021,1st Decile,6677.58,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2021,2nd Decile,8332.31,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2021,3rd Decile,9264.97,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2021,4th Decile,9745.67,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2021,5th Decile,10147.35,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2021,6th Decile,11594.3,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2021,7th Decile,12082.07,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2021,8th Decile,13542.04,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2021,9th Decile,16041.29,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2021,All Income Groups,130457.84,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2023,10th Decile,40532.24,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2023,1st Decile,8220.28,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2023,2nd Decile,9444.21,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2023,3rd Decile,11233.12,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2023,4th Decile,12195.42,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2023,5th Decile,12262.26,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2023,6th Decile,13293.2,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2023,7th Decile,15598.14,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2023,8th Decile,18074.33,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2023,9th Decile,19030.81,False
Negros Occidental (Excluding City of Bacolod),HUC/City,,2023,All Income Groups,159884.0,False
Bacolod,Province,,2018,10th Decile,13852.27,False
Bacolod,Province,,2018,1st Decile,2138.8,False
Bacolod,Province,,2018,2nd Decile,2541.52,False
Bacolod,Province,,2018,3rd Decile,2928.96,False
Bacolod,Province,,2018,4th Decile,3493.02,False
Bacolod,Province,,2018,5th Decile,3735.94,False
Bacolod,Province,,2018,6th Decile,4083.22,False
Bacolod,Province,,2018,7th Decile,4316.01,False
Bacolod,Province,,2018,8th Decile,5816.69,False
Bacolod,Province,,2018,9th Decile,7189.82,False
Bacolod,Province,,2018,All Income Groups,50096.26,False
Bacolod,Province,,2021,10th Decile,11718.39,False
Bacolod,Province,,2021,1st Decile,2357.88,False
Bacolod,Province,,2021,2nd Decile,2837.76,False
Bacolod,Province,,2021,3rd Decile,3380.52,False
Bacolod,Province,,2021,4th Decile,3789.73,False
Bacolod,Province,,2021,5th Decile,4044.75,False
Bacolod,Province,,2021,6th Decile,4342.04,False
Bacolod,Province,,2021,7th Decile,4925.87,False
Bacolod,Province,,2021,8th Decile,5593.22,False
Bacolod,Province,,2021,9th Decile,7476.68,False
Bacolod,Province,,2021,All Income Groups,50466.85,False
Bacolod,Province,,2023,10th Decile,10189.57,False
Bacolod,Province,,2023,1st Decile,2789.94,False
Bacolod,Province,,2023,2nd Decile,3579.74,False
Bacolod,Province,,2023,3rd Decile,3946.64,False
Bacolod,Province,,2023,4th Decile,4123.41,False
Bacolod,Province,,2023,5th Decile,4880.27,False
Bacolod,Province,,2023,6th Decile,5058.79,False
Bacolod,Province,,2023,7th Decile,5351.05,False
Bacolod,Province,,2023,8th Decile,6656.25,False
Bacolod,Province,,2023,9th Decile,7417.82,False
Bacolod,Province,,2023,All Income Groups,53993.48,False
Negros Oriental,Province,,2018,10th Decile,29916.81,False
Negros Oriental,Province,,2018,1st Decile,2915.12,False
Negros Oriental,Province,,2018,2nd Decile,3832.43,False
Negros Oriental,Province,,2018,3rd Decile,4293.19,False
Negros Oriental,Province,,2018,4th Decile,4721.96,False
Negros Oriental,Province,,2018,5th Decile,5285.69,False
Negros Oriental,Province,,2018,6th Decile,5542.01,False
Negros Oriental,Province,,2018,7th Decile,7023.01,False
Negros Oriental,Province,,2018,8th Decile,9185.05,False
Negros Oriental,Province,,2018,9th Decile,13175.97,False
Negros Oriental,Province,,2018,All Income Groups,85891.23,False
Negros Oriental,Province,,2021,10th Decile,27792.2,False
Negros Oriental,Province,,2021,1st Decile,2931.94,False
Negros Oriental,Province,,2021,2nd Decile,3560.31,False
Negros Oriental,Province,,2021,3rd Decile,4269.61,False
Negros Oriental,Province,,2021,4th Decile,4944.54,False
Negros Oriental,Province,,2021,5th Decile,5367.79,False
Negros Oriental,Province,,2021,6th Decile,6256.54,False
Negros Oriental,Province,,2021,7th Decile,6891.79,False
Negros Oriental,Province,,2021,8th Decile,8271.67,False
Negros Oriental,Province,,2021,9th Decile,12868.05,False
Negros Oriental,Province,,2021,All Income Groups,83154.45,False
Negros Oriental,Province,,2023,10th Decile,29527.88,False
Negros Oriental,Province,,2023,1st Decile,3128.59,False
Negros Oriental,Province,,2023,2nd Decile,3941.65,False
Negros Oriental,Province,,2023,3rd Decile,4475.4,False
Negros Oriental,Province,,2023,4th Decile,5242.66,False
Negros Oriental,Province,,2023,5th Decile,5853.05,False
Negros Oriental,Province,,2023,6th Decile,6938.09,False
Negros Oriental,Province,,2023,7th Decile,8059.1,False
Negros Oriental,Province,,2023,8th Decile,10863.66,False
Negros Oriental,Province,,2023,9th Decile,13585.14,False
Negros Oriental,Province,,2023,All Income Groups,91615.23,False
Siquijor,Province,,2018,10th Decile,2189.47,False
Siquijor,Province,,2018,1st Decile,295.6,False
Siquijor,Province,,2018,2nd Decile,337.89,False
Siquijor,Province,,2018,3rd Decile,429.89,False
Siquijor,Province,,2018,4th Decile,426.14,False
Siquijor,Province,,2018,5th Decile,485.13,False
Siquijor,Province,,2018,6th Decile,565.3,False
Siquijor,Province,,2018,7th Decile,674.13,False
Siquijor,Province,,2018,8th Decile,676.41,False
Siquijor,Province,,2018,9th Decile,1057.02,False
Siquijor,Province,,2018,All Income Groups,7136.99,False
Siquijor,Province,,2021,10th Decile,2493.23,False
Siquijor,Province,,2021,1st Decile,369.87,False
Siquijor,Province,,2021,2nd Decile,403.72,False
Siquijor,Province,,2021,3rd Decile,417.18,False
Siquijor,Province,,2021,4th Decile,431.86,False
Siquijor,Province,,2021,5th Decile,568.5,False
Siquijor,Province,,2021,6th Decile,625.57,False
Siquijor,Province,,2021,7th Decile,660.84,False
Siquijor,Province,,2021,8th Decile,807.18,False
Siquijor,Province,,2021,9th Decile,1216.02,False
Siquijor,Province,,2021,All Income Groups,7993.97,False
Siquijor,Province,,2023,10th Decile,2910.08,False
Siquijor,Province,,2023,1st Decile,428.95,False
Siquijor,Province,,2023,2nd Decile,445.81,False
Siquijor,Province,,2023,3rd Decile,506.96,False
Siquijor,Province,,2023,4th Decile,557.0,False
Siquijor,Province,,2023,5th Decile,562.57,False
Siquijor,Province,,2023,6th Decile,733.98,False
Siquijor,Province,,2023,7th Decile,788.34,False
Siquijor,Province,,2023,8th Decile,940.58,False
Siquijor,Province,,2023,9th Decile,1094.49,False
Siquijor,Province,,2023,All Income Groups,8968.74,False
REGION VII - CENTRAL VISAYAS,Province,,2018,10th Decile,136929.91,False
REGION VII - CENTRAL VISAYAS,Province,,2018,1st Decile,17947.97,False
REGION VII - CENTRAL VISAYAS,Province,,2018,2nd Decile,22854.84,False
REGION VII - CENTRAL VISAYAS,Province,,2018,3rd Decile,26231.86,False
REGION VII - CENTRAL VISAYAS,Province,,2018,4th Decile,30194.38,False
REGION VII - CENTRAL VISAYAS,Province,,2018,5th Decile,34215.35,False
REGION VII - CENTRAL VISAYAS,Province,,2018,6th Decile,38950.34,False
REGION VII - CENTRAL VISAYAS,Province,,2018,7th Decile,45201.08,False
REGION VII - CENTRAL VISAYAS,Province,,2018,8th Decile,53244.03,False
REGION VII - CENTRAL VISAYAS,Province,,2018,9th Decile,67774.26,False
REGION VII - CENTRAL VISAYAS,Province,,2018,All Income Groups,473544.02,False
REGION VII - CENTRAL VISAYAS,Province,,2021,10th Decile,135761.38,False
REGION VII - CENTRAL VISAYAS,Province,,2021,1st Decile,16510.6,False
REGION VII - CENTRAL VISAYAS,Province,,2021,2nd Decile,21841.63,False
REGION VII - CENTRAL VISAYAS,Province,,2021,3rd Decile,25224.94,False
REGION VII - CENTRAL VISAYAS,Province,,2021,4th Decile,30877.72,False
REGION VII - CENTRAL VISAYAS,Province,,2021,5th Decile,34441.05,False
REGION VII - CENTRAL VISAYAS,Province,,2021,6th Decile,37884.86,False
REGION VII - CENTRAL VISAYAS,Province,,2021,7th Decile,44235.05,False
REGION VII - CENTRAL VISAYAS,Province,,2021,8th Decile,53563.64,False
REGION VII - CENTRAL VISAYAS,Province,,2021,9th Decile,69649.7,False
REGION VII - CENTRAL VISAYAS,Province,,2021,All Income Groups,469990.58,False
REGION VII - CENTRAL VISAYAS,Province,,2023,10th Decile,128635.57,False
REGION VII - CENTRAL VISAYAS,Province,,2023,1st Decile,24813.52,False
REGION VII - CENTRAL VISAYAS,Province,,2023,2nd Decile,32032.44,False
REGION VII - CENTRAL VISAYAS,Province,,2023,3rd Decile,34609.09,False
REGION VII - CENTRAL VISAYAS,Province,,2023,4th Decile,40130.04,False
REGION VII - CENTRAL VISAYAS,Province,,2023,5th Decile,45389.87,False
REGION VII - CENTRAL VISAYAS,Province,,2023,6th Decile,48961.53,False
REGION VII - CENTRAL VISAYAS,Province,,2023,7th Decile,54611.39,False
