region,in_scope,province,city,location,description,price,bedrooms,bathrooms,floor_area,land_area,price_per_sqm_floor,price_per_sqm_land,price_per_bedroom,bb_ratio,far,latitude,longitude
N/A,FALSE,N/A,Cainta,"San Isidro, Cainta","Newly Renovated 2 Storey House and Lot for Sale in Cainta, Rizal",10500000,3,3,120,132,87500,79545.45455,3500000,1,0.909090909,14.6092561,121.1106377
N/A,FALSE,N/A,Mexico,"Km.71, North Luzon Expressway Panipuan, Mexico","3-Bedroom House for Sale in Mexico, Pampanga at The Lakeshore | Tahoe Model",3116400,3,2,89.54,154,34804.55662,20236.36364,1038800,1.5,0.581428571,15.0941848,120.6701583
N/A,FALSE,N/A,Subic,"Aningway Sacatihan, Subic","5BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Greta 190sqm",12035000,5,3,166,190,72500,63342.10526,2407000,1.666666667,0.873684211,14.9131781,120.2282421
N/A,FALSE,N/A,Imus,"Buhay na Tubig, Imus","RFO RFO FOR SALE House & Lot in Bacoor, Cavite with BIG LOT Area near CAVITEX",15500000,2,1,60,185,258333.3333,83783.78378,7750000,2,0.324324324,14.4069709,120.9565072
N/A,FALSE,N/A,Trece Martires,"Cabuco, Trece Martires","50% off on Reservation Fee and 1st Equity Payment (Complete Finished 2 Storey Townhouse in Hana South, Trece Martires Cavite)",2089739,2,2,40,45,52243.475,46438.64444,1044869.5,1,0.888888889,14.2792049,120.8446323
N/A,FALSE,N/A,Talisay,"Efigenio Lizares, Talisay","Futura Homes Palm Estates | Elisa SA 2BR House for Sale in Talisay, Negros Occ. | Futura by Filinvest",3079100,2,1,34.2,84,90032.16374,36655.95238,1539550,2,0.407142857,10.7425424,122.9987613
NCR,TRUE,Ncr,Muntinlupa,"Sucat, Muntinlupa","M-R-3-25- Acquired Property for Sale in Unit C, 18/F, Vierra Condominium (Now known as Marfori Tower), Brittany Bay (Lakefront), Brgy. Sucat, Muntinlupa City - Retail",7110000,N/A,N/A,79,N/A,90000,N/A,N/A,N/A,N/A,14.4569804,121.0531587
N/A,FALSE,N/A,Trece Martires,"Cabuco, Trece Martires","50% Discount on 1st Equity Payment! 2-Bedroom LYCA Townhouse for Sale at Hana South in Trece Martires, Cavite",1918427,2,2,38,36,50484.92105,53289.63889,959213.5,1,1.055555556,14.2792049,120.8446323
N/A,FALSE,N/A,Subic,"Aningway Sacatihan, Subic","4BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Dani w/ CB 110sqm",6480000,4,3,83,110,78072.28916,58909.09091,1620000,1.333333333,0.754545455,14.9131781,120.2282421
NCR,TRUE,Ncr,Makati,"Poblacion, Makati","House and Lot for Sale in San Miguel Village, Poblacion, Makati City",85000000,N/A,N/A,890,481.5,95505.61798,176531.6719,N/A,N/A,1.848390447,14.566261,121.0313853
N/A,FALSE,N/A,Davao,"Orange Grv, 8000 Davao City, Philippines Matina Pangi, Davao","Semi-furnished 2-storey house for sale in Orange Grove Matina, Davao City",8000000,4,3,133.5,122,59925.09363,65573.77049,2000000,1.333333333,1.094262295,N/A,N/A
N/A,FALSE,N/A,Davao,"Buhangin, Davao",02348 Ponte Verde Davao House for sale by Patrimonio Realty,17500000,5,4,260,232,67307.69231,75431.03448,3500000,1.25,1.120689655,7.1469686,125.5940509
N/A,FALSE,N/A,Tanza,"Remulla Drive Tanza-Naic Rd. Sahud Ulan, Tanza","Springfield View | Walnut Basic House and Lot for Sale in Tanza, Cavite | Futura by Filinvest",5820400,N/A,N/A,67.5,100,86228.14815,58204,N/A,N/A,0.675,N/A,N/A
N/A,FALSE,N/A,Imus,"Alapan II-A, Imus","4-Bedroom House and Lot for Sale in Imus, Cavite at Lancaster New City | ALEXANDRA Model",7410000,4,3,100,120,74100,61750,1852500,1.333333333,0.833333333,14.4084522,120.8964956
N/A,FALSE,N/A,Tanza,"Antero-Soriano Hwy, Remulla Drive Tanza-Naic Rd. Sahud Ulan, Tanza","Pineview | Walnut 3BR SA House and Lot for Sale in Tanza, Cavite | Futura by Filinvest",3649500,3,1,67.5,100,54066.66667,36495,1216500,3,0.675,N/A,N/A
N/A,FALSE,N/A,General Trias,"Arnaldo Highway Santiago, General Trias","3-Bedroom Quadruplex House and Lot for Sale in General Trias, Cavite at Minami Residences | HANNA Model",4058400,3,2,54,80,75155.55556,50730,1352800,1.5,0.675,14.3409388,120.9073794
NCR,TRUE,Ncr,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa","3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | Unit Facing Clubhouse (Garden Unit)",28628000,3,3,219.3,105,130542.6357,272647.619,9542666.667,1,2.088571429,14.4302736,121.0452586
NCR,TRUE,Ncr,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa","3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | End Unit (Garden Unit)",29196000,3,3,219.3,105,133132.6949,278057.1429,9732000,1,2.088571429,14.4302736,121.0452586
NCR,TRUE,Ncr,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa","3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | Typical Unit (Garden Unit)",28636000,3,3,219.3,105,130579.1154,272723.8095,9545333.333,1,2.088571429,14.4302736,121.0452586
NCR,TRUE,Ncr,Muntinlupa,"Km. 19 West Service Rd. Cupang, Muntinlupa","3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinlupa | End Unit (Garden Unit)",26981000,3,3,219.3,92,123032.3757,293271.7391,8993666.667,1,2.383695652,14.4302736,121.0452586
N/A,FALSE,N/A,Imus,"Carsadang Bago I, Imus","BIG DISCOUNT (up to 500k)! 3-Bedroom Single Attached House and Lot for Sale at PTC Suncrest in Imus, Cavite | Rosanna Model",5234791,3,2,75,80,69797.21333,65434.8875,1744930.333,1.5,0.9375,14.4289186,120.928888
Central Luzon,TRUE,Tarlac,Camella Tarlac Access Rd. Maliwalo,"Camella Tarlac Access Rd. Maliwalo, Tarlac",4BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Dani w/ CB 121sqm,7805000,4,3,83,121,94036.14458,64504.13223,1951250,1.333333333,0.685950413,N/A,N/A
Central Luzon,TRUE,Tarlac,Camella Tarlac Access Rd. Maliwalo,"Camella Tarlac Access Rd. Maliwalo, Tarlac",RFO 2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Ezabelle 72sqm,4359000,2,1,46,72,94760.86957,60541.66667,2179500,2,0.638888889,N/A,N/A
Central Luzon,TRUE,Tarlac,Camella Tarlac Access Rd. Maliwalo,"Camella Tarlac Access Rd. Maliwalo, Tarlac",2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Criselle 63sqm,4057000,2,1,40,63,101425,64396.8254,2028500,2,0.634920635,N/A,N/A
Central Luzon,TRUE,Tarlac,Camella Tarlac Access Rd. Maliwalo,"Camella Tarlac Access Rd. Maliwalo, Tarlac",3BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Cara 88sqm,5869000,3,2,66,88,88924.24242,66693.18182,1956333.333,1.5,0.75,N/A,N/A
Central Luzon,TRUE,Tarlac,Camella Tarlac Access Rd. Maliwalo,"Camella Tarlac Access Rd. Maliwalo, Tarlac",RFO 4BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Dana 121sqm,8079000,4,3,85,121,95047.05882,66768.59504,2019750,1.333333333,0.702479339,N/A,N/A
Central Luzon,TRUE,Tarlac,Camella Tarlac Access Rd. Maliwalo,"Camella Tarlac Access Rd. Maliwalo, Tarlac",RFO 2BR 2-Storey Townhouse for Sale in Tarlac City at Camella Tarlac | Arielle EU 115sqm,4944000,2,1,36,115,137333.3333,42991.30435,2472000,2,0.313043478,N/A,N/A
N/A,FALSE,N/A,Koronadal,"Purok Hurtado Concepcion, Koronadal",Futura Homes Koronadal | Amber 2BR Townhouse End Unit for Sale in South Cotabato | Futura by Filinvest,3136800,2,1,40.31,78.4,77816.91888,40010.20408,1568400,2,0.514158163,N/A,N/A
N/A,FALSE,N/A,Subic,"Aningway Sacatihan, Subic","4BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Dani w/ CB 121sqm",6753000,4,3,83,121,81361.44578,55809.91736,1688250,1.333333333,0.685950413,14.9131781,120.2282421
N/A,FALSE,N/A,Subic,"Aningway Sacatihan, Subic","5BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Freya 246sqm",12069000,5,3,142,246,84992.95775,49060.97561,2413800,1.666666667,0.577235772,14.9131781,120.2282421
N/A,FALSE,N/A,Subic,"Aningway Sacatihan, Subic","2BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Bella 88sqm",5362000,2,2,53,88,101169.8113,60931.81818,2681000,1,0.602272727,14.9131781,120.2282421
Central Luzon,TRUE,Tarlac,Camella Tarlac Access Rd. Maliwalo,"Camella Tarlac Access Rd. Maliwalo, Tarlac",RFO 2BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Frielle 91sqm,5074000,2,1,50,91,101480,55758.24176,2537000,2,0.549450549,N/A,N/A
Central Luzon,TRUE,Tarlac,Camella Tarlac Access Rd. Maliwalo,"Camella Tarlac Access Rd. Maliwalo, Tarlac",5BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Greta w/ CB 236sqm,12941000,5,3,166,236,77957.83133,54834.74576,2588200,1.666666667,0.703389831,N/A,N/A
N/A,FALSE,N/A,Mabalacat,"Sapang Biabas, Mabalacat","For Sale 2BR 2-Storey House and Lot in Mabalacat, Pampanga at Talanai Homes | APITONG",2224500,2,1,50,65,44490,34223.07692,1112250,2,0.769230769,15.1987752,120.6026101
N/A,FALSE,N/A,Urdaneta,"MacArthur Hwy Anonas, Urdaneta","2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Bella 88sqm",4706000,2,2,53,88,88792.45283,53477.27273,2353000,1,0.602272727,16.0015834,120.5760561
N/A,FALSE,N/A,Talisay,"Efigenio Lizares, Talisay","Futura Homes Palm Estates | Amber Duplex 2BR House for Sale in Talisay, Negros Occ. | Futura by Filinvest",3185000,2,1,40.31,84,79012.65195,37916.66667,1592500,2,0.479880952,10.7425424,122.9987613
N/A,FALSE,N/A,Urdaneta,"MacArthur Hwy Anonas, Urdaneta","2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Bella 96sqm",5301000,2,2,53,96,100018.8679,55218.75,2650500,1,0.552083333,16.0015834,120.5760561
N/A,FALSE,N/A,Mexico,"Km.71, North Luzon Expressway Panipuan, Mexico","3-Bedroom House for Sale in Mexico, Pampanga at The Lakeshore | Pebble Model",2146550,3,2,61.33,154,35000,13938.63636,715516.6667,1.5,0.398246753,15.0941848,120.6701583
N/A,FALSE,N/A,Dasmarinas,"Governor's Dr, 4114 Dasmarinas, Philippines Paliparan III, Dasmarinas","2 Storey, 5 Bedrooms, House & Lot @ Praverde Residences in Dasmariñas, Cavite",14451000,5,3,142,154,101767.6056,93837.66234,2890200,1.666666667,0.922077922,N/A,N/A
N/A,FALSE,N/A,General Trias,"Pasong Camachile I, General Trias","4-Bedroom Townhouse for Sale in General Trias, Cavite at Lancaster New City | ADELLE Model",3336800,4,2,70,60,47668.57143,55613.33333,834200,2,1.166666667,14.3723207,120.8976745
N/A,FALSE,N/A,Malolos,"Longos, Malolos","2BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Criselle 63sqm",4196000,2,1,40,63,104900,66603.1746,2098000,2,0.634920635,14.87426,120.7915336
N/A,FALSE,N/A,Malolos,"Longos, Malolos","2BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Bella 88sqm",5733000,2,2,53,88,108169.8113,65147.72727,2866500,1,0.602272727,14.87426,120.7915336
N/A,FALSE,N/A,Malolos,"Longos, Malolos","RFO 2BR 2-Storey Townhouse for Sale in Malolos, Bulacan at Camella Provence | Arielle EU 104sqm",5544000,2,1,36,104,154000,53307.69231,2772000,2,0.346153846,14.87426,120.7915336
N/A,FALSE,N/A,Malolos,"Longos, Malolos","RFO 3BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Cara w/ CB 99sqm",7810000,3,2,66,99,118333.3333,78888.88889,2603333.333,1.5,0.666666667,14.87426,120.7915336
N/A,FALSE,N/A,Malolos,"Longos, Malolos","5BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Ella w/ CB",8298000,5,3,100,110,82980,75436.36364,1659600,1.666666667,0.909090909,14.87426,120.7915336
N/A,FALSE,N/A,Malolos,"Longos, Malolos","2BR 2-Storey House and Lot for Sale in Malolos, Bulacan at Camella Provence | Ezabelle",4466000,2,1,46,63,97086.95652,70888.88889,2233000,2,0.73015873,14.87426,120.7915336
N/A,FALSE,N/A,Subic,"Aningway Sacatihan, Subic","RFO 2BR 2-Storey House and Lot for Sale in Subic, Zambales at Camella Subic | Mika SF",4594000,2,1,46,63,99869.56522,72920.63492,2297000,2,0.73015873,14.9131781,120.2282421
N/A,FALSE,N/A,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan","2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Ezabelle 60sqm",4160000,2,1,46,60,90434.78261,69333.33333,2080000,2,0.766666667,15.468244,120.9764138
N/A,FALSE,N/A,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan","For Sale 4BR 2-Storey House and Lot in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Dana w/ CB 110sqm",6884000,4,3,85,110,80988.23529,62581.81818,1721000,1.333333333,0.772727273,15.468244,120.9764138
N/A,FALSE,N/A,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan","3BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Cara 96sqm",6262000,3,2,66,96,94878.78788,65229.16667,2087333.333,1.5,0.6875,15.468244,120.9764138
N/A,FALSE,N/A,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan","RFO 3BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Cara w/ CB 99sqm",6559000,3,2,66,99,99378.78788,66252.52525,2186333.333,1.5,0.666666667,15.468244,120.9764138
N/A,FALSE,N/A,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan","5BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Ella 141sqm",9003000,5,3,100,141,90030,63851.06383,1800600,1.666666667,0.709219858,15.468244,120.9764138
N/A,FALSE,N/A,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan","For Sale 3BR 2-Storey House and Lot in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Cara 96sqm",6347000,3,2,66,96,96166.66667,66114.58333,2115666.667,1.5,0.6875,15.468244,120.9764138
N/A,FALSE,N/A,Las Pinas,"Almanza Dos, Las Pinas","House and Lot at Portofino Heights Las Piñas City, Metro Manila",35000000,5,5,380,350,92105.26316,100000,7000000,1,1.085714286,14.42473245,121.0145735
N/A,FALSE,N/A,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan","RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Marga 60sqm",4904000,2,1,46,60,106608.6957,81733.33333,2452000,2,0.766666667,15.468244,120.9764138
N/A,FALSE,N/A,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan","RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Marga 63sqm",5282000,2,1,46,63,114826.087,83841.26984,2641000,2,0.73015873,15.468244,120.9764138
N/A,FALSE,N/A,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan","BTS 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Ezabelle 60sqm",4281000,2,1,46,60,93065.21739,71350,2140500,2,0.766666667,15.468244,120.9764138
N/A,FALSE,N/A,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan",For Sale RFO 2BR 2-Storey House and Lot in Cabanatuan Nueva Ecija at Camella Nueva Ecija | Ezabelle 63sqm,4364000,2,1,36,63,121222.2222,69269.84127,2182000,2,0.571428571,15.468244,120.9764138
N/A,FALSE,N/A,Cabanatuan,"Emilio Vergara Hwy Santa Arcadia, Cabanatuan","RFO 2BR 2-Storey House and Lot for Sale in Cabanatuan, Nueva Ecija at Camella Nueva Ecija | Criselle 63sqm",4393000,2,1,40,63,109825,69730.15873,2196500,2,0.634920635,15.468244,120.9764138
N/A,FALSE,N/A,Zamboanga,"Zambowood Rd. Boalan, Zamboanga",Futura Homes Zamboanga | Amber 2BR Townhouse Inner Unit for Sale in Zamboanga City | Futura by Filinvest,2450200,2,1,40.32,50.4,60768.84921,48615.07937,1225100,2,0.8,6.9483885,122.1148889
N/A,FALSE,N/A,Carcar,"Perrelos, Carcar",For sale Beautiful House and Lot in Carcar! Spacious and Overlooking,11000000,3,3,442,283,24886.87783,38869.25795,3666666.667,1,1.561837456,10.1143434,123.6747667
N/A,FALSE,N/A,Cainta,"San Isidro, Cainta","Modern Asian Industrial House with Garden Space, Roof Deck",14700000,4,3,255,187,57647.05882,78609.62567,3675000,1.333333333,1.363636364,14.6092561,121.1106377
N/A,FALSE,N/A,Plaridel,"Bintog, Plaridel","L-R-1-33- Acquired Property for Sale in Lot 1, Block 2, corner of Road Lot 4 and Road Lot 7, Sapphire Homes, Brgy. San Jose/Bintog, Plaridel, Bulacan - Retail",3312600,N/A,N/A,144,105,23004.16667,31548.57143,N/A,N/A,1.371428571,14.9027084,120.8890133
Central Luzon,TRUE,Tarlac,Camella Tarlac Access Rd. Maliwalo,"Camella Tarlac Access Rd. Maliwalo, Tarlac",2BR 2-Storey Townhouse for Sale in Tarlac City at Camella Tarlac | Arielle EU 98sqm,4540000,2,1,36,98,126111.1111,46326.53061,2270000,2,0.367346939,N/A,N/A
N/A,FALSE,N/A,San Jose,"President Jose P. Laurel Hwy Banaybanay II, San Jose","2BR Townhouse for Sale in San Jose, Batangas at PHINMA Maayo San Jose | Rosario Model, Appliance Bundle Promo!",4062500,2,2,48.26,50,84179.44467,81250,2031250,1,0.9652,13.9184235,121.1054948
N/A,FALSE,N/A,Imus,"Carsadang Bago I, Imus","BIG DISCOUNT (up to 500k)! 3BR Single Attached House and Lot for Sale at PTC Suncrest in Imus, Cavite | Rosanna Model",5234791,3,2,75,80,69797.21333,65434.8875,1744930.333,1.5,0.9375,14.4289186,120.928888
N/A,FALSE,N/A,Mexico,"Divisoria, Mexico","2BR Townhouse for Sale in Mexico, Pampanga | Flavorscapes at The Lakeshore, Alcove",2530000,2,2,48,45.5,52708.33333,55604.3956,1265000,1,1.054945055,14.4321626,121.0452418
N/A,FALSE,N/A,Trece Martires,"The Wood Estates, Brgy. Hugo Perez, Trece Martires","New Leaf | Bernice 1BR SA House for Sale in Trece Martires, Cavite | Futura by Filinvest",2149700,1,1,27.21,69,79004.04263,31155.07246,2149700,1,0.394347826,N/A,N/A
N/A,FALSE,N/A,San Jose,"President Jose P. Laurel Hwy Banaybanay II, San Jose","For Sale 2BR Townhouse in San Jose, Batangas at PHINMA Maayo San Jose | Rosario Model, Appliance Bundle Promo!",4062500,2,2,48.26,50,84179.44467,81250,2031250,1,0.9652,13.9184235,121.1054948
N/A,FALSE,N/A,Dasmarinas,"Governor's Dr, 4114 Dasmarinas, Philippines Paliparan III, Dasmarinas","2 Storey, 5 Bedrooms, House & Lot @ Praverde Residences in Dasmariñas, Cavite",14986000,5,3,166,154,90277.10843,97311.68831,2997200,1.666666667,1.077922078,N/A,N/A
N/A,FALSE,N/A,Capas,"Talaga, Capas","Duplex House and Lot Side by Side for Sale in Capas, Tarlac at Ajoya Capas",3060000,N/A,2,66,80,46363.63636,38250,N/A,N/A,0.825,15.38374425,120.5870832
N/A,FALSE,N/A,Mabalacat,"Sapang Biabas, Mabalacat","2-Bedroom 2-Storey House and Lot for Sale in Mabalacat, Pampanga at Talanai Homes | APITONG",2224500,2,1,50,65,44490,34223.07692,1112250,2,0.769230769,15.1987752,120.6026101
NCR,TRUE,Ncr,Quezon City,"#91 ( Lot 16 Block LCH-1 ) Waling-Waling Street Roxas District Quezon City Metro Manila Roxas, Quezon City",[05365-N-315] House & Lot for sale in Roxas District at Quezon City Metro Manila,5000000,N/A,N/A,167.5,200,29850.74627,25000,N/A,N/A,0.8375,N/A,N/A
N/A,FALSE,N/A,Mabalacat,"Santa Maria, Mabalacat","Claremont Phase 4 | Opal 3BR Single Attached House for Sale in Mabalacat, Pampanga | Futura by Filinvest",3825700,3,N/A,53.6,88,71375,43473.86364,1275233.333,N/A,0.609090909,15.2270079,120.5922007
N/A,FALSE,N/A,Las Pinas,"Metrocor-B Homes, Talon 5, Las Pinas City Talon Singko, Las Pinas",The Elements Brand New Town House in Las Pinas City,8897000,4,3,143,80,62216.78322,111212.5,2224250,1.333333333,1.7875,N/A,N/A
NCR,TRUE,Ncr,San Juan,"San Juan - Laiya Rd. Calubcub II, San Juan","3BR Beach House and Lot for Sale in San Juan, Batangas at Seafront Residences",12099000,3,2,100,200,120990,60495,4033000,1.5,0.5,13.7425627,121.4257242
N/A,FALSE,N/A,Concepcion,"Alfonso, Concepcion","For Sale 3 BR Single Detached House at Montecelio Residences Concepcion, Tarlac",3340000,3,2,107.6,100,31040.89219,33400,1113333.333,1.5,1.076,15.3290862,120.6394315
N/A,FALSE,N/A,Paranaque,"B.F. Homes, Paranaque",House and lot BF homes Parañaque,35000000,4,6,330,280,106060.6061,125000,8750000,0.666666667,1.178571429,14.4462789,121.0274109
NCR,TRUE,Ncr,San Juan,"San Juan - Laiya Rd. Calubcub II, San Juan","Ready For You: 3BR Beach House and Lot for Sale in San Juan, Batangas at Seafront Residences at Php 250,815 monthly amortization",18771000,3,2,100,200,187710,93855,6257000,1.5,0.5,13.7425627,121.4257242
Central Luzon,TRUE,Tarlac,Camella Tarlac Access Rd. Maliwalo,"Camella Tarlac Access Rd. Maliwalo, Tarlac",RFO 5BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Ella 148sqm,9683000,5,3,100,148,96830,65425.67568,1936600,1.666666667,0.675675676,N/A,N/A
NCR,TRUE,Ncr,San Juan,"San Juan - Laiya Rd. Calubcub II, San Juan","4BR Beach House and Lot for Sale in San Juan, Batangas at Seafront Residences",15450000,4,3,150,200,103000,77250,3862500,1.333333333,0.75,13.7425627,121.4257242
Central Luzon,TRUE,Tarlac,Camella Tarlac Access Rd. Maliwalo,"Camella Tarlac Access Rd. Maliwalo, Tarlac",RFO 2BR 2-Storey Townhouse for Sale in Tarlac City at Camella Tarlac | Arielle EU 205sqm,7408000,2,1,36,205,205777.7778,36136.58537,3704000,2,0.175609756,N/A,N/A
N/A,FALSE,N/A,Davao,"Tugbok, Davao","House and Lot with 3 Bedrooms for Sale in Davao City, Davao del Sur at PHINMA Maayo Tugbok | Tanglaw Model",8500000,3,3,74.26,80,114462.6986,106250,2833333.333,1,0.92825,7.1035383,125.4948467
NCR,TRUE,Ncr,San Juan,"Calubcub II, San Juan","Brand New 3 br Full furnished Beachhouse in San Juan, Laiya Batangas",30000000,3,3,337,312,89020.77151,96153.84615,10000000,1,1.080128205,13.7367475,121.420371
Central Luzon,TRUE,Tarlac,Camella Tarlac Access Rd. Maliwalo,"Camella Tarlac Access Rd. Maliwalo, Tarlac",RFO 4BR 2-Storey House and Lot for Sale in Tarlac City at Camella Tarlac | Dana w/ CB 121sqm,8229000,4,3,85,121,96811.76471,68008.26446,2057250,1.333333333,0.702479339,N/A,N/A
N/A,FALSE,N/A,Tanauan,"Cale, Tanauan","Sandia Homes | Bernice SA 1BR House for Sale in Tanauan, Batangas | Futura by Filinvest",1496900,1,1,27.21,60,55012.86292,24948.33333,1496900,1,0.4535,14.1177207,121.0940992
N/A,FALSE,N/A,Lipa,"Bugtong Na Pulo, Lipa","5BR Single Attached House and Lot for Sale in Lipa, Batangas | The Villages at Lipa - Sierra Village, SA150",9841000,5,3,150,150,65606.66667,65606.66667,1968200,1.666666667,1,13.9984308,121.1674592
